map,ws,wt,wc,wcl,wd,dm,opp_config,mode,stamp,file_result,file_dur,filename,finish_reason,duration_s,total_dist_m,collision_flag,max_speed,max_lat_acc,global_min_d,global_unsafe_ratio,global_track_rms,global_lat_acc_rms,frenet_usage_pct,fgm_usage_pct,fgm_min_d,fgm_unsafe_ratio,fgm_track_rms,fre_min_d_mean,fre_min_d_min,fre_track_rms_calc,ts_last_t,is_success
Spielberg,1.7,1.54,0.95,1.27,0.51,0.45,Opp_bumper_slow_1.csv,MUX_RACING,1765028551,GOAL,74.66,Mux_Spielberg_WS1.70_WT1.54_WC0.95_WCL1.27_WD0.51_DM0.45_Opp_bumper_slow_1.csv_MUX_RACING_1765028551_GOAL_dur_74.66s.csv,GOAL REACHED,74.66,336.74,False,4.96,9.7,0.0,0.17,0.26,1.82,94.49,5.51,0.0,0.62,0.25,0.6616509836226294,0.0542249,0.26028306422338743,74.6599,True
hairpin_combo,1.38,1.89,1.22,1.86,2.17,0.45,Opp_bumper_slow_1.csv,MUX_RACING,1765054760,GOAL,59.05,Mux_hairpin_combo_WS1.38_WT1.89_WC1.22_WCL1.86_WD2.17_DM0.45_Opp_bumper_slow_1.csv_MUX_RACING_1765054760_GOAL_dur_59.05s.csv,GOAL REACHED,59.05,252.56,False,4.98,17.26,0.0,0.12,0.32,3.43,81.62,18.38,0.0,0.32,0.37,0.8716816594188174,0.225243,0.3700569600916122,59.0484,True
Spielberg,0.9615,1.3358,1.149,2.6532,2.9927,0.2332,Opp_bumper_slow_1.csv,MUX_RACING,1765037152,GOAL,76.96,Mux_Spielberg_WS0.9615_WT1.3358_WC1.149_WCL2.6532_WD2.9927_DM0.2332_Opp_bumper_slow_1.csv_MUX_RACING_1765037152_GOAL_dur_76.96s.csv,GOAL REACHED,76.96,336.7,False,4.7,10.03,0.0,0.12,0.19,1.57,90.37,9.63,0.0,0.58,0.28,0.7283795705799594,0.240237,0.1942246868237702,76.9597,True
hairpin_combo,2.61,1.6,0.72,1.14,1.18,0.32,Opp_bumper_slow_1.csv,MUX_RACING,1765059646,CRASH,26.38,Mux_hairpin_combo_WS2.61_WT1.60_WC0.72_WCL1.14_WD1.18_DM0.32_Opp_bumper_slow_1.csv_MUX_RACING_1765059646_CRASH_dur_26.38s.csv,COLLISION DETECTED,26.38,115.16,True,4.7,24.59,0.0,0.17,0.25,4.15,85.26,14.74,0.0,0.43,0.3,0.8655691095512431,0.0631608,0.26077607902975725,26.38,False
hairpin_combo,0.5138,0.8112,0.9638,2.6165,2.0187,0.2588,Opp_bumper_slow_1.csv,MUX_RACING,1765042647,CRASH,33.33,Mux_hairpin_combo_WS0.5138_WT0.8112_WC0.9638_WCL2.6165_WD2.0187_DM0.2588_Opp_bumper_slow_1.csv_MUX_RACING_1765042647_CRASH_dur_33.33s.csv,COLLISION DETECTED,33.33,139.21,True,4.94,23.81,0.0,0.11,0.28,3.59,82.19,17.81,0.0,0.43,0.43,0.8379410105604226,0.352169,0.2565496950547928,33.3285,False
Spielberg,1.5,2.43,1.84,2.6,2.89,0.58,Opp_bumper_slow_1.csv,MUX_RACING,1765040592,GOAL,77.77,Mux_Spielberg_WS1.50_WT2.43_WC1.84_WCL2.60_WD2.89_DM0.58_Opp_bumper_slow_1.csv_MUX_RACING_1765040592_GOAL_dur_77.77s.csv,GOAL REACHED,77.77,336.36,False,4.86,9.65,0.0,0.18,0.23,1.76,94.71,5.29,0.0,0.39,0.22,0.7141074421929644,0.202249,0.2484593443029772,77.7716,True
Spielberg,1.6218,3.0615,0.7573,1.9687,1.1672,0.2108,Opp_bumper_slow_1.csv,MUX_RACING,1765039924,GOAL,74.8,Mux_Spielberg_WS1.6218_WT3.0615_WC0.7573_WCL1.9687_WD1.1672_DM0.2108_Opp_bumper_slow_1.csv_MUX_RACING_1765039924_GOAL_dur_74.80s.csv,GOAL REACHED,74.8,336.37,False,4.7,9.19,0.0,0.06,0.15,1.82,94.88,5.12,0.0,0.59,0.27,0.7668087548342172,0.252873,0.14566029153560728,74.7996,True
Spielberg,2.49,1.48,0.84,1.27,1.35,0.37,Opp_bumper_slow_1.csv,MUX_RACING,1765041966,GOAL,74.19,Mux_Spielberg_WS2.49_WT1.48_WC0.84_WCL1.27_WD1.35_DM0.37_Opp_bumper_slow_1.csv_MUX_RACING_1765041966_GOAL_dur_74.19s.csv,GOAL REACHED,74.19,336.38,False,4.99,11.31,0.0,0.05,0.19,1.85,95.83,4.17,0.0,0.65,0.24,0.7060549522346218,0.197838,0.2023374601232062,74.1916,True
Spielberg,1.3487,1.6967,1.1989,1.5631,1.1507,0.2064,Opp_bumper_slow_1.csv,MUX_RACING,1765033721,GOAL,74.89,Mux_Spielberg_WS1.3487_WT1.6967_WC1.1989_WCL1.5631_WD1.1507_DM0.2064_Opp_bumper_slow_1.csv_MUX_RACING_1765033721_GOAL_dur_74.89s.csv,GOAL REACHED,74.89,336.5,False,5.12,10.37,0.0,0.04,0.12,1.86,94.12,5.88,0.0,0.46,0.23,0.7814708842903103,0.0,0.13846318329884857,74.8888,True
Spielberg,0.7025,1.5402,2.4927,1.6393,1.0657,0.1871,Opp_bumper_slow_1.csv,MUX_RACING,1765038017,GOAL,75.99,Mux_Spielberg_WS0.7025_WT1.5402_WC2.4927_WCL1.6393_WD1.0657_DM0.1871_Opp_bumper_slow_1.csv_MUX_RACING_1765038017_GOAL_dur_75.99s.csv,GOAL REACHED,75.99,336.34,False,4.7,11.23,0.0,0.05,0.15,1.81,93.28,6.72,0.0,0.45,0.23,0.7653117594889933,0.0,0.1741088911681685,75.9887,True
Spielberg,2.3225,1.7967,0.9319,0.923,0.985,0.1398,Opp_bumper_slow_1.csv,MUX_RACING,1765035673,GOAL,74.08,Mux_Spielberg_WS2.3225_WT1.7967_WC0.9319_WCL0.923_WD0.985_DM0.1398_Opp_bumper_slow_1.csv_MUX_RACING_1765035673_GOAL_dur_74.08s.csv,GOAL REACHED,74.08,336.53,False,5.07,9.45,0.0,0.05,0.13,1.84,95.58,4.42,0.0,0.67,0.27,0.7696031911916256,0.212334,0.13727799599057158,74.0802,True
Spielberg,1.4,2.28,1.55,2.41,2.7,0.56,Opp_bumper_slow_1.csv,MUX_RACING,1765045249,GOAL,77.44,Mux_Spielberg_WS1.40_WT2.28_WC1.55_WCL2.41_WD2.70_DM0.56_Opp_bumper_slow_1.csv_MUX_RACING_1765045249_GOAL_dur_77.44s.csv,GOAL REACHED,77.44,336.73,False,4.7,9.33,0.0,0.09,0.18,1.75,91.64,8.36,0.0,0.63,0.28,0.768086211042818,0.228768,0.1899851297829718,77.4399,True
Spielberg,0.8228,1.0491,3.0837,1.9735,1.783,0.1975,Opp_bumper_slow_1.csv,MUX_RACING,1765038532,GOAL,76.76,Mux_Spielberg_WS0.8228_WT1.0491_WC3.0837_WCL1.9735_WD1.783_DM0.1975_Opp_bumper_slow_1.csv_MUX_RACING_1765038532_GOAL_dur_76.76s.csv,GOAL REACHED,76.76,336.81,False,5.07,9.15,0.0,0.07,0.16,1.57,90.31,9.69,0.0,0.59,0.26,0.7741150364304462,0.305039,0.14895999964998485,76.759,True
hairpin_combo,1.93,2.11,1.38,2.15,2.41,0.51,Opp_bumper_slow_1.csv,MUX_RACING,1765053509,CRASH,43.9,Mux_hairpin_combo_WS1.93_WT2.11_WC1.38_WCL2.15_WD2.41_DM0.51_Opp_bumper_slow_1.csv_MUX_RACING_1765053509_CRASH_dur_43.90s.csv,COLLISION DETECTED,43.9,189.98,True,4.97,21.46,0.0,0.11,0.25,4.18,88.08,11.92,0.0,0.27,0.34,0.8263174596392127,0.104839,0.2326549900707835,43.9,False
hairpin_combo,1.32,2.18,1.52,2.28,2.61,0.54,Opp_bumper_slow_1.csv,MUX_RACING,1765058505,CRASH,43.33,Mux_hairpin_combo_WS1.32_WT2.18_WC1.52_WCL2.28_WD2.61_DM0.54_Opp_bumper_slow_1.csv_MUX_RACING_1765058505_CRASH_dur_43.33s.csv,COLLISION DETECTED,43.33,190.58,True,4.7,14.12,0.0,0.09,0.24,4.25,90.28,9.72,0.0,0.28,0.28,0.8278606447890704,0.253408,0.24090253612420678,43.3283,False
Spielberg,1.59,1.62,0.94,1.26,1.31,0.37,Opp_bumper_slow_1.csv,MUX_RACING,1765036027,GOAL,75.24,Mux_Spielberg_WS1.59_WT1.62_WC0.94_WCL1.26_WD1.31_DM0.37_Opp_bumper_slow_1.csv_MUX_RACING_1765036027_GOAL_dur_75.24s.csv,GOAL REACHED,75.24,336.68,False,4.7,9.18,0.0,0.16,0.22,1.7,94.29,5.71,0.0,0.62,0.29,0.717329561054702,0.211833,0.24463882132028528,75.2399,True
Spielberg,1.49,2.57,1.92,2.77,3.09,0.6,Opp_bumper_slow_1.csv,MUX_RACING,1765031717,GOAL,75.94,Mux_Spielberg_WS1.49_WT2.57_WC1.92_WCL2.77_WD3.09_DM0.60_Opp_bumper_slow_1.csv_MUX_RACING_1765031717_GOAL_dur_75.94s.csv,GOAL REACHED,75.94,336.34,False,4.89,9.25,0.0,0.17,0.21,1.77,91.49,8.51,0.0,0.43,0.21,0.7316054007689876,0.18152,0.22018193358828198,75.94,True
Spielberg,2.76,1.55,0.9,1.47,1.82,0.46,Opp_bumper_slow_1.csv,MUX_RACING,1765040765,GOAL,76.39,Mux_Spielberg_WS2.76_WT1.55_WC0.90_WCL1.47_WD1.82_DM0.46_Opp_bumper_slow_1.csv_MUX_RACING_1765040765_GOAL_dur_76.39s.csv,GOAL REACHED,76.39,336.87,False,4.88,9.01,0.0,0.06,0.2,1.74,92.61,7.39,0.0,0.49,0.24,0.7050515616000838,0.226501,0.19363403190384415,76.3916,True
Spielberg,2.93,1.12,0.7,1.23,1.36,0.39,Opp_bumper_slow_1.csv,MUX_RACING,1765036800,GOAL,75.08,Mux_Spielberg_WS2.93_WT1.12_WC0.70_WCL1.23_WD1.36_DM0.39_Opp_bumper_slow_1.csv_MUX_RACING_1765036800_GOAL_dur_75.08s.csv,GOAL REACHED,75.08,336.94,False,4.7,9.69,0.0,0.07,0.2,1.8,95.02,4.98,0.0,0.64,0.27,0.7105101406957541,0.22742,0.2232467334524428,75.08,True
Spielberg,0.63,1.88,1.28,2.56,2.99,0.58,Opp_bumper_slow_1.csv,MUX_RACING,1765030419,GOAL,77.63,Mux_Spielberg_WS0.63_WT1.88_WC1.28_WCL2.56_WD2.99_DM0.58_Opp_bumper_slow_1.csv_MUX_RACING_1765030419_GOAL_dur_77.63s.csv,GOAL REACHED,77.63,336.31,False,5.24,9.41,0.0,0.18,0.23,1.77,94.52,5.48,0.0,0.48,0.24,0.7137025266628884,0.209025,0.2267167366491177,77.6316,True
hairpin_combo,2.25,1.51,0.79,1.19,1.21,0.34,Opp_bumper_slow_1.csv,MUX_RACING,1765057291,ABORT,92.91,Mux_hairpin_combo_WS2.25_WT1.51_WC0.79_WCL1.19_WD1.21_DM0.34_Opp_bumper_slow_1.csv_MUX_RACING_1765057291_ABORT_dur_92.91s.csv,MANUAL_ABORT,92.91,398.12,False,4.85,27.68,0.0,0.18,0.4,3.71,84.67,15.33,0.0,0.47,0.38,0.8190340830436093,0.0,0.4308532644636492,92.912,False
hairpin_combo,1.5,2.47,1.69,2.56,2.82,0.58,Opp_bumper_slow_1.csv,MUX_RACING,1765061550,ABORT,92.93,Mux_hairpin_combo_WS1.50_WT2.47_WC1.69_WCL2.56_WD2.82_DM0.58_Opp_bumper_slow_1.csv_MUX_RACING_1765061550_ABORT_dur_92.93s.csv,MANUAL_ABORT,92.93,389.85,False,4.81,27.03,0.0,0.13,0.34,3.74,86.8,13.2,0.0,0.25,0.31,0.8413086714298013,0.0,0.3789888280974046,92.9317,False
hairpin_combo,2.77,1.25,1.05,1.57,1.84,0.45,Opp_bumper_slow_1.csv,MUX_RACING,1765059823,GOAL,60.4,Mux_hairpin_combo_WS2.77_WT1.25_WC1.05_WCL1.57_WD1.84_DM0.45_Opp_bumper_slow_1.csv_MUX_RACING_1765059823_GOAL_dur_60.40s.csv,GOAL REACHED,60.4,256.59,False,4.9,13.52,0.0,0.29,0.44,3.36,83.94,16.06,0.0,0.44,0.43,0.7341869717767036,0.0,0.45160888372761065,60.4,True
Spielberg,2.53,1.38,0.62,1.16,1.15,0.32,Opp_bumper_slow_1.csv,MUX_RACING,1765034303,GOAL,74.61,Mux_Spielberg_WS2.53_WT1.38_WC0.62_WCL1.16_WD1.15_DM0.32_Opp_bumper_slow_1.csv_MUX_RACING_1765034303_GOAL_dur_74.61s.csv,GOAL REACHED,74.61,336.52,False,4.86,9.36,0.0,0.06,0.17,1.79,95.61,4.39,0.0,0.51,0.25,0.7474033789535756,0.199022,0.17415481549123582,74.6116,True
hairpin_combo,2.55,1.37,0.66,1.21,1.19,0.33,Opp_bumper_slow_1.csv,MUX_RACING,1765056768,CRASH,21.04,Mux_hairpin_combo_WS2.55_WT1.37_WC0.66_WCL1.21_WD1.19_DM0.33_Opp_bumper_slow_1.csv_MUX_RACING_1765056768_CRASH_dur_21.04s.csv,COLLISION DETECTED,21.04,93.59,True,4.7,18.83,0.0,0.25,0.37,3.66,90.76,9.24,0.0,0.39,0.31,0.8599328003041247,0.0627672,0.373873786610715,21.0399,False
hairpin_combo,1.2874,1.1571,3.1134,1.6453,0.9524,0.2152,Opp_bumper_slow_1.csv,MUX_RACING,1765044045,GOAL,62.2,Mux_hairpin_combo_WS1.2874_WT1.1571_WC3.1134_WCL1.6453_WD0.9524_DM0.2152_Opp_bumper_slow_1.csv_MUX_RACING_1765044045_GOAL_dur_62.20s.csv,GOAL REACHED,62.2,253.79,False,4.7,16.31,0.0,0.2,0.38,3.14,83.54,16.46,0.0,0.44,0.38,0.7821862316957109,0.0,0.3868800840277198,62.2,True
hairpin_combo,2.67,1.66,0.97,1.52,1.88,0.46,Opp_bumper_slow_1.csv,MUX_RACING,1765050939,CRASH,21.73,Mux_hairpin_combo_WS2.67_WT1.66_WC0.97_WCL1.52_WD1.88_DM0.46_Opp_bumper_slow_1.csv_MUX_RACING_1765050939_CRASH_dur_21.73s.csv,COLLISION DETECTED,21.73,92.91,True,4.7,24.43,0.0,0.21,0.39,3.62,89.03,10.97,0.0,0.34,0.4,0.8151591306404121,0.0226079,0.3765537393742599,21.7316,False
hairpin_combo,0.98,2.48,1.56,2.4,2.62,0.52,Opp_bumper_slow_1.csv,MUX_RACING,1765049974,CRASH,43.7,Mux_hairpin_combo_WS0.98_WT2.48_WC1.56_WCL2.40_WD2.62_DM0.52_Opp_bumper_slow_1.csv_MUX_RACING_1765049974_CRASH_dur_43.70s.csv,COLLISION DETECTED,43.7,190.24,True,5.01,22.03,0.0,0.08,0.24,4.26,88.36,11.64,0.0,0.25,0.32,0.8396958882482153,0.259901,0.22117301572394785,43.7001,False
hairpin_combo,2.8,1.32,0.84,1.37,1.65,0.43,Opp_bumper_slow_1.csv,MUX_RACING,1765054483,GOAL,58.57,Mux_hairpin_combo_WS2.80_WT1.32_WC0.84_WCL1.37_WD1.65_DM0.43_Opp_bumper_slow_1.csv_MUX_RACING_1765054483_GOAL_dur_58.57s.csv,GOAL REACHED,58.57,256.24,False,4.98,16.23,0.0,0.22,0.32,3.63,81.7,17.81,0.0,0.47,0.39,0.8089193794140546,0.0,0.4338046166472675,58.5683,True
hairpin_combo,1.52,1.39,0.85,1.12,0.43,0.39,Opp_bumper_slow_1.csv,MUX_RACING,1765049219,CRASH,16.38,Mux_hairpin_combo_WS1.52_WT1.39_WC0.85_WCL1.12_WD0.43_DM0.39_Opp_bumper_slow_1.csv_MUX_RACING_1765049219_CRASH_dur_16.38s.csv,COLLISION DETECTED,16.38,72.84,True,4.7,12.94,0.16,0.27,0.42,2.91,96.73,3.27,0.9,0.0,0.1,0.8687670671386719,0.164313,0.4183284394299809,16.3799,False
Spielberg,2.45,1.57,0.93,1.51,1.77,0.47,Opp_bumper_slow_1.csv,MUX_RACING,1765043088,GOAL,74.97,Mux_Spielberg_WS2.45_WT1.57_WC0.93_WCL1.51_WD1.77_DM0.47_Opp_bumper_slow_1.csv_MUX_RACING_1765043088_GOAL_dur_74.97s.csv,GOAL REACHED,74.97,336.63,False,4.7,9.39,0.0,0.05,0.19,1.82,95.03,4.97,0.0,0.66,0.25,0.7149908291506616,0.0348024,0.2152206076894318,74.9716,True
Spielberg,1.97,2.15,1.41,2.2,2.48,0.53,Opp_bumper_slow_1.csv,MUX_RACING,1765041279,GOAL,76.42,Mux_Spielberg_WS1.97_WT2.15_WC1.41_WCL2.20_WD2.48_DM0.53_Opp_bumper_slow_1.csv_MUX_RACING_1765041279_GOAL_dur_76.42s.csv,GOAL REACHED,76.42,336.52,False,4.7,9.22,0.0,0.06,0.18,1.75,92.85,6.87,0.0,0.48,0.23,0.7319436515754214,0.0,0.172755414441359,76.4199,True
Spielberg,2.92,1.42,1.04,1.58,1.77,0.47,Opp_bumper_slow_1.csv,MUX_RACING,1765032577,GOAL,77.19,Mux_Spielberg_WS2.92_WT1.42_WC1.04_WCL1.58_WD1.77_DM0.47_Opp_bumper_slow_1.csv_MUX_RACING_1765032577_GOAL_dur_77.19s.csv,GOAL REACHED,77.19,336.62,False,4.86,9.8,0.0,0.21,0.26,1.76,95.4,4.6,0.0,0.57,0.23,0.6645736663384807,0.0,0.2739441769374507,77.1883,True
hairpin_combo,0.8282,1.5812,2.5276,1.8827,1.0338,0.2171,Opp_bumper_slow_1.csv,MUX_RACING,1765045033,GOAL,61.69,Mux_hairpin_combo_WS0.8282_WT1.5812_WC2.5276_WCL1.8827_WD1.0338_DM0.2171_Opp_bumper_slow_1.csv_MUX_RACING_1765045033_GOAL_dur_61.69s.csv,GOAL REACHED,61.69,256.49,False,4.7,14.34,0.0,0.16,0.37,3.27,82.68,17.32,0.0,0.4,0.4,0.8147353080464242,0.0,0.3689140379975025,61.6913,True
hairpin_combo,1.0142,1.0977,2.0636,1.6002,1.2406,0.2008,Opp_bumper_slow_1.csv,MUX_RACING,1765044471,GOAL,61.4,Mux_hairpin_combo_WS1.0142_WT1.0977_WC2.0636_WCL1.6002_WD1.2406_DM0.2008_Opp_bumper_slow_1.csv_MUX_RACING_1765044471_GOAL_dur_61.40s.csv,GOAL REACHED,61.4,255.96,False,5.0,13.67,0.0,0.14,0.33,3.12,81.26,18.74,0.0,0.38,0.38,0.8352363771089831,0.0,0.36784895081237684,61.3998,True
Spielberg,2.7,1.83,0.73,1.15,1.09,0.33,Opp_bumper_slow_1.csv,MUX_RACING,1765030936,GOAL,73.86,Mux_Spielberg_WS2.70_WT1.83_WC0.73_WCL1.15_WD1.09_DM0.33_Opp_bumper_slow_1.csv_MUX_RACING_1765030936_GOAL_dur_73.86s.csv,GOAL REACHED,73.86,336.81,False,4.98,8.12,0.0,0.08,0.19,1.84,96.92,3.08,0.0,0.64,0.28,0.709398394508827,0.203367,0.19700262937132856,73.86,True
hairpin_combo,2.0411,1.0494,0.8521,0.4032,0.7938,0.1544,Opp_bumper_slow_1.csv,MUX_RACING,1765041776,CRASH,21.35,Mux_hairpin_combo_WS2.0411_WT1.0494_WC0.8521_WCL0.4032_WD0.7938_DM0.1544_Opp_bumper_slow_1.csv_MUX_RACING_1765041776_CRASH_dur_21.35s.csv,COLLISION DETECTED,21.35,95.06,True,4.7,29.71,0.0,0.3,0.37,4.25,90.86,9.14,0.0,0.62,0.36,0.8253934317287881,0.0,0.38753305333515414,21.3511,False
Spielberg,1.58,2.55,1.94,2.78,3.11,0.59,Opp_bumper_slow_1.csv,MUX_RACING,1765038955,GOAL,76.68,Mux_Spielberg_WS1.58_WT2.55_WC1.94_WCL2.78_WD3.11_DM0.59_Opp_bumper_slow_1.csv_MUX_RACING_1765038955_GOAL_dur_76.68s.csv,GOAL REACHED,76.68,336.46,False,4.7,9.47,0.0,0.07,0.15,1.76,90.54,9.46,0.0,0.57,0.24,0.7761217861874706,0.213878,0.1421196217541014,76.6799,True
hairpin_combo,0.5638,0.8564,0.8468,2.8497,2.6366,0.2548,Opp_bumper_slow_1.csv,MUX_RACING,1765043090,CRASH,26.13,Mux_hairpin_combo_WS0.5638_WT0.8564_WC0.8468_WCL2.8497_WD2.6366_DM0.2548_Opp_bumper_slow_1.csv_MUX_RACING_1765043090_CRASH_dur_26.13s.csv,COLLISION DETECTED,26.13,110.9,True,4.7,14.09,0.0,0.08,0.26,3.48,83.22,16.78,0.0,0.38,0.39,0.8896040326037041,0.253481,0.23324015335779444,26.1285,False
hairpin_combo,1.1311,2.9123,1.428,2.1387,1.9753,0.191,Opp_bumper_slow_1.csv,MUX_RACING,1765045824,CRASH,33.24,Mux_hairpin_combo_WS1.1311_WT2.9123_WC1.428_WCL2.1387_WD1.9753_DM0.191_Opp_bumper_slow_1.csv_MUX_RACING_1765045824_CRASH_dur_33.24s.csv,COLLISION DETECTED,33.24,138.38,True,4.7,18.24,0.0,0.14,0.29,3.59,80.17,19.83,0.0,0.49,0.35,0.8129271522079172,0.14611,0.27144861962556244,33.24,False
Spielberg,1.48,2.02,1.35,2.06,2.38,0.49,Opp_bumper_slow_1.csv,MUX_RACING,1765046544,GOAL,76.72,Mux_Spielberg_WS1.48_WT2.02_WC1.35_WCL2.06_WD2.38_DM0.49_Opp_bumper_slow_1.csv_MUX_RACING_1765046544_GOAL_dur_76.72s.csv,GOAL REACHED,76.72,336.72,False,4.7,9.2,0.0,0.07,0.18,1.76,91.45,8.55,0.0,0.57,0.26,0.7422576892758459,0.204993,0.1758737613504181,76.7201,True
hairpin_combo,1.47,2.4,1.8,2.62,2.89,0.57,Opp_bumper_slow_1.csv,MUX_RACING,1765052536,CRASH,43.62,Mux_hairpin_combo_WS1.47_WT2.40_WC1.80_WCL2.62_WD2.89_DM0.57_Opp_bumper_slow_1.csv_MUX_RACING_1765052536_CRASH_dur_43.62s.csv,COLLISION DETECTED,43.62,189.58,True,4.85,19.28,0.0,0.09,0.24,4.23,89.37,10.63,0.0,0.29,0.31,0.8266017556390978,0.115572,0.22644770901081304,43.62,False
Spielberg,1.4,1.88,1.21,1.87,2.19,0.45,Opp_bumper_slow_1.csv,MUX_RACING,1765039730,GOAL,76.06,Mux_Spielberg_WS1.40_WT1.88_WC1.21_WCL1.87_WD2.19_DM0.45_Opp_bumper_slow_1.csv_MUX_RACING_1765039730_GOAL_dur_76.06s.csv,GOAL REACHED,76.06,336.31,False,4.7,9.4,0.0,0.06,0.17,1.77,93.05,6.95,0.0,0.52,0.25,0.7674109868531762,0.219525,0.16959339399083123,76.06,True
hairpin_combo,1.91,2.1,1.36,2.13,2.47,0.52,Opp_bumper_slow_1.csv,MUX_RACING,1765054896,GOAL,58.79,Mux_hairpin_combo_WS1.91_WT2.10_WC1.36_WCL2.13_WD2.47_DM0.52_Opp_bumper_slow_1.csv_MUX_RACING_1765054896_GOAL_dur_58.79s.csv,GOAL REACHED,58.79,253.72,False,5.1,23.8,0.0,0.12,0.31,3.81,86.94,13.06,0.0,0.23,0.28,0.8469389901347122,0.0,0.3096376577819349,58.7883,True
hairpin_combo,2.316,1.7818,0.5751,0.719,0.6781,0.1492,Opp_bumper_slow_1.csv,MUX_RACING,1765041708,GOAL,58.97,Mux_hairpin_combo_WS2.316_WT1.7818_WC0.5751_WCL0.719_WD0.6781_DM0.1492_Opp_bumper_slow_1.csv_MUX_RACING_1765041708_GOAL_dur_58.97s.csv,GOAL REACHED,58.97,254.99,False,4.97,18.39,0.0,0.26,0.4,3.61,90.2,9.8,0.0,0.5,0.35,0.792255545651879,0.162883,0.41213131890915716,58.9716,True
Spielberg,1.1381,1.1881,1.4511,1.595,1.5983,0.1877,Opp_bumper_slow_1.csv,MUX_RACING,1765033186,ABORT,0.0,Mux_Spielberg_WS1.1381_WT1.1881_WC1.4511_WCL1.595_WD1.5983_DM0.1877_Opp_bumper_slow_1.csv_MUX_RACING_1765033186_ABORT_dur_0.00s.csv,MANUAL_ABORT,0.0,0.0,False,0.0,0.0,1000000000.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,0.0,0.0,,,,,False
Spielberg,1.78,1.63,1.0,1.33,0.54,0.48,Opp_bumper_slow_1.csv,MUX_RACING,1765029314,GOAL,74.98,Mux_Spielberg_WS1.78_WT1.63_WC1.00_WCL1.33_WD0.54_DM0.48_Opp_bumper_slow_1.csv_MUX_RACING_1765029314_GOAL_dur_74.98s.csv,GOAL REACHED,74.98,336.95,False,4.7,8.98,0.0,0.04,0.17,1.82,95.98,4.02,0.0,0.54,0.25,0.7238864664995199,0.0,0.21020377851062297,74.9801,True
Spielberg,1.38,2.4,1.64,2.5,2.78,0.57,Opp_bumper_slow_1.csv,MUX_RACING,1765043434,GOAL,77.6,Mux_Spielberg_WS1.38_WT2.40_WC1.64_WCL2.50_WD2.78_DM0.57_Opp_bumper_slow_1.csv_MUX_RACING_1765043434_GOAL_dur_77.60s.csv,GOAL REACHED,77.6,336.53,False,4.97,9.05,0.0,0.19,0.24,1.74,92.55,7.45,0.0,0.49,0.22,0.6994061349930416,0.207908,0.2528976333217304,77.6001,True
hairpin_combo,1.58,2.05,1.75,2.61,2.83,0.49,Opp_bumper_slow_1.csv,MUX_RACING,1765049852,CRASH,43.6,Mux_hairpin_combo_WS1.58_WT2.05_WC1.75_WCL2.61_WD2.83_DM0.49_Opp_bumper_slow_1.csv_MUX_RACING_1765049852_CRASH_dur_43.60s.csv,COLLISION DETECTED,43.6,188.88,True,4.7,15.03,0.0,0.1,0.24,4.15,89.03,10.97,0.0,0.22,0.28,0.8249606032290616,0.0774779,0.22782255664743553,43.6,False
Spielberg,1.38,2.24,1.51,2.37,2.66,0.55,Opp_bumper_slow_1.csv,MUX_RACING,1765047583,GOAL,76.48,Mux_Spielberg_WS1.38_WT2.24_WC1.51_WCL2.37_WD2.66_DM0.55_Opp_bumper_slow_1.csv_MUX_RACING_1765047583_GOAL_dur_76.48s.csv,GOAL REACHED,76.48,336.48,False,4.92,9.3,0.0,0.07,0.19,1.77,92.51,7.49,0.0,0.55,0.27,0.7539910809058104,0.208404,0.18410032231209947,76.4799,True
Spielberg,0.84,2.27,1.55,2.39,2.67,0.54,Opp_bumper_slow_1.csv,MUX_RACING,1765047408,GOAL,76.97,Mux_Spielberg_WS0.84_WT2.27_WC1.55_WCL2.39_WD2.67_DM0.54_Opp_bumper_slow_1.csv_MUX_RACING_1765047408_GOAL_dur_76.97s.csv,GOAL REACHED,76.97,336.45,False,4.7,9.94,0.0,0.07,0.17,1.73,90.72,9.28,0.0,0.57,0.24,0.7822018252961962,0.225051,0.16305309186525185,76.9716,True
hairpin_combo,1.55,1.4,0.86,1.13,0.44,0.4,Opp_bumper_slow_1.csv,MUX_RACING,1765049454,CRASH,17.3,Mux_hairpin_combo_WS1.55_WT1.40_WC0.86_WCL1.13_WD0.44_DM0.40_Opp_bumper_slow_1.csv_MUX_RACING_1765049454_CRASH_dur_17.30s.csv,COLLISION DETECTED,17.3,75.27,True,4.84,14.1,0.18,0.31,0.42,3.23,96.93,3.07,1.08,0.0,0.09,0.836575834257975,0.182219,0.416371621950886,17.3,False
Spielberg,0.86,2.61,1.72,2.69,2.94,0.58,Opp_bumper_slow_1.csv,MUX_RACING,1765035165,GOAL,76.52,Mux_Spielberg_WS0.86_WT2.61_WC1.72_WCL2.69_WD2.94_DM0.58_Opp_bumper_slow_1.csv_MUX_RACING_1765035165_GOAL_dur_76.52s.csv,GOAL REACHED,76.52,336.63,False,4.7,9.33,0.0,0.05,0.17,1.76,93.4,6.6,0.0,0.45,0.23,0.7747627444984578,0.158698,0.1634381594842311,76.5198,True
