map,ws,wt,wc,wcl,wd,dm,opp_config,mode,stamp,file_result,file_dur,filename,duration_s,fgm_min_d,fgm_unsafe_ratio,fgm_track_rms,fre_min_d,fre_unsafe_ratio,fre_track_rms,fgm_ratio,frenet_ratio,fgm_sc,fre_sc,S_progress,Score_FGM,Score_FRENET,success_count
playground,0.87,2.58,1.81,2.71,2.91,0.57,Opp_bumper_slow_0.5.csv,MUX_OBSTACLE,1765063759,GOAL,14.88,Mux_playground_WS0.87_WT2.58_WC1.81_WCL2.71_WD2.91_DM0.57_Opp_bumper_slow_0.5.csv_MUX_OBSTACLE_1765063759_GOAL_dur_14.88s.csv,14.88,0.00131626,0.36229205175600737,0.4296155317514291,0.00329238,0.15075512405609492,1.3373902625254013,0.3114754098360656,0.6885245901639344,0.27773187499478175,0.2696573767766184,0.02380952380952366,20.15551696392043,19.590302088648993,1
playground,2.68,1.54,0.83,1.25,1.39,0.36,Opp_bumper_slow_1.csv,MUX_OBSTACLE,1765074737,GOAL,12.83,Mux_playground_WS2.68_WT1.54_WC0.83_WCL1.25_WD1.39_DM0.36_Opp_bumper_slow_1.csv_MUX_OBSTACLE_1765074737_GOAL_dur_12.83s.csv,12.83,0.00246836,0.4904067536454336,0.4432914760455142,0.0395822,0.13372472276581865,1.4262804925272399,0.2540523690773067,0.7459476309226932,0.24519376134506604,0.3112351046797009,0.43055555555555564,30.080229960821292,34.70312399424573,1
playground,1.99,2.08,1.44,2.25,2.59,0.52,Opp_bumper_v_5.csv,MUX_OBSTACLE,1765106714,GOAL,13.44,Mux_playground_WS1.99_WT2.08_WC1.44_WCL2.25_WD2.59_DM0.52_Opp_bumper_v_5.csv_MUX_OBSTACLE_1765106714_GOAL_dur_13.44s.csv,13.44,0.00243267,0.21885521885521886,0.421303470508289,0.0159179,0.15699450213805743,1.6046792700283177,0.31925022314787266,0.6807497768521273,0.31654904268663736,0.26411151730533405,0.3095238095238097,31.444147273778906,27.773520497087674,1
playground,1.63,1.46,0.9,1.19,0.47,0.42,Opp_bumper_slow_1.5.csv,MUX_OBSTACLE,1765076061,GOAL,12.43,Mux_playground_WS1.63_WT1.46_WC0.90_WCL1.19_WD0.47_DM0.42_Opp_bumper_slow_1.5.csv_MUX_OBSTACLE_1765076061_GOAL_dur_12.43s.csv,12.43,0.00224317,0.7304860088365243,0.441318098994371,0.0508766,0.10916724982505248,1.4006042968630794,0.2724348665165648,0.7275651334834352,0.18332982322815297,0.33293717741190937,0.5099206349206351,28.130706673589756,38.60322146645271,1
playground,1.54,2.22,1.33,2.17,2.44,0.47,Opp_bumper_slow_2.csv,MUX_OBSTACLE,1765082756,GOAL,13.4,Mux_playground_WS1.54_WT2.22_WC1.33_WCL2.17_WD2.44_DM0.47_Opp_bumper_slow_2.csv_MUX_OBSTACLE_1765082756_GOAL_dur_13.40s.csv,13.4,0.00164204,0.6222677595628415,0.4824376491675464,0.00362243,0.16086395873629916,1.6886552102041266,0.10683378096090719,0.8931662190390928,0.2074989063147303,0.24236366873894258,0.31746031746031744,24.048732965840642,26.4892663355355,1
playground,1.66,1.48,0.92,1.22,0.49,0.43,Opp_bumper_slow_1.5.csv,MUX_OBSTACLE,1765076017,GOAL,11.67,Mux_playground_WS1.66_WT1.48_WC0.92_WCL1.22_WD0.49_DM0.43_Opp_bumper_slow_1.5.csv_MUX_OBSTACLE_1765076017_GOAL_dur_11.67s.csv,11.67,0.00113325,0.7552123552123552,0.4474305846462157,0.00890588,0.10003611412062116,1.4346297397614263,0.22473449811579307,0.775265501884207,0.175203109756379,0.28248993095745273,0.6607142857142858,32.0856462543751,39.59572373845026,1
playground,1.85,2.12,1.5,2.33,2.67,0.52,Opp_bumper_slow_0.5.csv,MUX_OBSTACLE,1765063734,GOAL,13.35,Mux_playground_WS1.85_WT2.12_WC1.50_WCL2.33_WD2.67_DM0.52_Opp_bumper_slow_0.5.csv_MUX_OBSTACLE_1765063734_GOAL_dur_13.35s.csv,13.35,0.00127422,0.43717277486910994,0.45101810292629785,0.00840231,0.17034313725490197,1.7219970839221879,0.27882599580712786,0.7211740041928721,0.25689762882463624,0.2432804592828689,0.3273809523809525,27.80426258915311,26.8510607212294,1
playground,0.89,2.58,1.75,2.66,2.9,0.58,Opp_bumper_slow_0.5.csv,MUX_OBSTACLE,1765065043,GOAL,13.16,Mux_playground_WS0.89_WT2.58_WC1.75_WCL2.66_WD2.90_DM0.58_Opp_bumper_slow_0.5.csv_MUX_OBSTACLE_1765065043_GOAL_dur_13.16s.csv,13.16,0.00178029,0.271036315323295,0.4281627488008972,0.019183,0.17685185185185184,1.4342083892473756,0.27620783956244305,0.723792160437557,0.3018582420025172,0.275099953148997,0.3650793650793651,32.08245789255716,30.209377672810746,1
playground,2.41,1.48,0.79,1.28,1.36,0.37,Opp_bumper_v_3.csv,MUX_OBSTACLE,1765094827,GOAL,12.56,Mux_playground_WS2.41_WT1.48_WC0.79_WCL1.28_WD1.36_DM0.37_Opp_bumper_v_3.csv_MUX_OBSTACLE_1765094827_GOAL_dur_12.56s.csv,12.56,0.00120401,0.4989051094890511,0.4966964500500267,0.00220089,0.15312604480106987,1.6843594712228358,0.2492836676217765,0.7507163323782235,0.2376766088420993,0.2429544085352366,0.48412698412698413,31.16117214275647,31.53061812127608,1
playground,1.68,1.51,0.94,1.26,0.5,0.44,Opp_bumper_slow_1.csv,MUX_OBSTACLE,1765070308,GOAL,11.98,Mux_playground_WS1.68_WT1.51_WC0.94_WCL1.26_WD0.50_DM0.44_Opp_bumper_slow_1.csv_MUX_OBSTACLE_1765070308_GOAL_dur_11.98s.csv,11.98,0.00143172,0.5470817120622569,0.4412248526876926,0.00466319,0.07870695713281799,1.281998305346611,0.29072096128170893,0.709279038718291,0.22952384856344163,0.29378558864108895,0.5992063492063492,34.04285987563139,38.5411816810667,1
playground,1.35,1.84,1.16,1.83,2.14,0.45,Opp_bumper_v_2.csv,MUX_OBSTACLE,1765089877,GOAL,12.79,Mux_playground_WS1.35_WT1.84_WC1.16_WCL1.83_WD2.14_DM0.45_Opp_bumper_v_2.csv_MUX_OBSTACLE_1765089877_GOAL_dur_12.79s.csv,12.79,0.005363,0.11249086924762601,0.42646038696117927,0.0277413,0.17224132541419193,1.5699598508183175,0.45264145045326665,0.5473585495467334,0.34704792026766906,0.2768589441207565,0.4384920634920637,37.448116323498745,32.534887993214866,1
playground,1.62,1.48,0.9,1.21,0.47,0.42,Opp_bumper_slow_0.5.csv,MUX_OBSTACLE,1765062733,GOAL,12.67,Mux_playground_WS1.62_WT1.48_WC0.90_WCL1.21_WD0.47_DM0.42_Opp_bumper_slow_0.5.csv_MUX_OBSTACLE_1765062733_GOAL_dur_12.67s.csv,12.67,0.00118576,0.47453703703703703,0.4650968016843331,0.00254239,0.1536926147704591,1.3873585758001674,0.3014520202020202,0.6985479797979798,0.246177902355881,0.26443286878758426,0.4623015873015874,31.101500783959292,32.37934843417852,1
playground,2.03,1.14,0.82,1.53,1.92,0.46,Opp_bumper_v_4.csv,MUX_OBSTACLE,1765099660,GOAL,12.98,Mux_playground_WS2.03_WT1.14_WC0.82_WCL1.53_WD1.92_DM0.46_Opp_bumper_v_4.csv_MUX_OBSTACLE_1765099660_GOAL_dur_12.98s.csv,12.98,0.00134025,0.3400696864111498,0.4512137736402489,0.0189825,0.13649471323293816,1.6158997663429275,0.17498459642637093,0.8250154035736291,0.2819322539485437,0.27225894757274965,0.40079365079365076,31.759067300207576,31.081935853902,1
playground,1.26,2.28,1.63,2.35,2.66,0.53,Opp_bumper_slow_1.csv,MUX_OBSTACLE,1765073709,GOAL,14.04,Mux_playground_WS1.26_WT2.28_WC1.63_WCL2.35_WD2.66_DM0.53_Opp_bumper_slow_1.csv_MUX_OBSTACLE_1765073709_GOAL_dur_14.04s.csv,14.04,0.00196293,0.5297261189044756,0.4581130609670277,0.00609998,0.17590286425902865,1.6719895967653189,0.1347194531472515,0.8652805468527485,0.23341786678406146,0.24265998256444124,0.1904761904761907,22.05353638917002,22.70048449379661,1
playground,0.65,1.79,1.21,2.41,2.8,0.56,Opp_bumper_slow_1.csv,MUX_OBSTACLE,1765071345,GOAL,12.97,Mux_playground_WS0.65_WT1.79_WC1.21_WCL2.41_WD2.80_DM0.56_Opp_bumper_slow_1.csv_MUX_OBSTACLE_1765071345_GOAL_dur_12.97s.csv,12.97,0.0017251,0.49542809642560265,0.44399929899660306,0.005047,0.13872096722876232,1.3905910457785253,0.20659882824545175,0.7934011717545483,0.24296008813365913,0.27105736229985217,0.40277777777777773,29.090539502689474,31.057348694322982,1
playground,1.0341,1.0204,2.05,1.8391,1.0403,0.222,Opp_bumper_v_2.csv,MUX_OBSTACLE,1765058967,GOAL,13.03,Mux_playground_WS1.0341_WT1.0204_WC2.05_WCL1.8391_WD1.0403_DM0.222_Opp_bumper_v_2.csv_MUX_OBSTACLE_1765058967_GOAL_dur_13.03s.csv,13.03,0.00116596,0.2355958958168903,0.38363021986633056,0.00766783,0.15677966101694915,1.3621637843007242,0.2747927540681609,0.7163033466380104,0.3134151916566332,0.27158921285987564,0.39087301587301604,33.6652538921548,30.73743537638177,1
playground,1.53,2.55,1.88,2.73,3.05,0.6,Opp_bumper_slow_1.5.csv,MUX_OBSTACLE,1765080320,GOAL,13.76,Mux_playground_WS1.53_WT2.55_WC1.88_WCL2.73_WD3.05_DM0.60_Opp_bumper_slow_1.5.csv_MUX_OBSTACLE_1765080320_GOAL_dur_13.76s.csv,13.76,0.00103003,0.7001723147616312,0.42674958165678695,0.0416092,0.15004574565416284,1.4920842177985438,0.11537343795408311,0.8846265620459168,0.19070961351438148,0.30477040413189077,0.24603174603174613,20.730625326959085,28.71488067018474,1
playground,2.61,1.6,0.73,1.11,1.12,0.32,Opp_bumper_v_4.csv,MUX_OBSTACLE,1765102176,GOAL,13.2,Mux_playground_WS2.61_WT1.60_WC0.73_WCL1.11_WD1.12_DM0.32_Opp_bumper_v_4.csv_MUX_OBSTACLE_1765102176_GOAL_dur_13.20s.csv,13.2,0.00283691,0.2801570306923626,0.4720864668454735,0.00231035,0.23694779116465864,1.5566365292715987,0.2844592547712814,0.7155407452287186,0.297643450761573,0.23065466446683072,0.3571428571428573,31.549327267595828,26.860112226963867,1
playground,1.26,2.28,1.63,2.35,2.66,0.53,Opp_bumper_slow_0.5.csv,MUX_OBSTACLE,1765065882,GOAL,14.81,Mux_playground_WS1.26_WT2.28_WC1.63_WCL2.35_WD2.66_DM0.53_Opp_bumper_slow_0.5.csv_MUX_OBSTACLE_1765065882_GOAL_dur_14.81s.csv,14.81,0.00439574,0.5524804177545692,0.438523565178373,0.00222215,0.1869590305828044,1.6153327696263085,0.277882797731569,0.722117202268431,0.2318853830646556,0.23921048859111396,0.037698412698412606,17.362929195478266,17.875686582330353,1
playground,0.74,1.8,1.21,2.28,2.63,0.52,Opp_bumper_v_4.csv,MUX_OBSTACLE,1765102007,GOAL,14.01,Mux_playground_WS0.74_WT1.80_WC1.21_WCL2.28_WD2.63_DM0.52_Opp_bumper_v_4.csv_MUX_OBSTACLE_1765102007_GOAL_dur_14.01s.csv,14.01,0.00658467,0.349691257718557,0.45988649175681656,0.00333156,0.18165304268846502,1.5625448931941865,0.21410219811590064,0.7858978018840993,0.28513195974688416,0.24567674008052426,0.1964285714285715,25.852094325139035,23.09022894849384,1
playground,2.51,1.49,0.85,1.28,1.36,0.38,Opp_bumper_slow_1.csv,MUX_OBSTACLE,1765074359,GOAL,13.03,Mux_playground_WS2.51_WT1.49_WC0.85_WCL1.28_WD1.36_DM0.38_Opp_bumper_slow_1.csv_MUX_OBSTACLE_1765074359_GOAL_dur_13.03s.csv,13.03,0.00269759,0.5446950710108605,0.4508174567535849,0.0104439,0.14461436170212766,1.53879738995874,0.2019643953345611,0.7980356046654389,0.23097141425766554,0.26543203056525716,0.39087301587301604,27.894189474227066,30.30643261575848,1
playground,1.128,1.2613,3.1432,1.8351,1.6502,0.2074,Opp_bumper_v_2.csv,MUX_OBSTACLE,1765058605,GOAL,13.95,Mux_playground_WS1.128_WT1.2613_WC3.1432_WCL1.8351_WD1.6502_DM0.2074_Opp_bumper_v_2.csv_MUX_OBSTACLE_1765058605_GOAL_dur_13.95s.csv,13.95,0.00244777,0.3530412590387069,0.40905821933408365,0.00628357,0.1509159639430067,1.5703599971173152,0.19747778733161364,0.8025222126683863,0.28293684172332656,0.2565647506205615,0.2083333333333335,26.05557892063286,24.20953254343931,1
playground,1.41,1.89,1.23,1.88,2.2,0.45,Opp_bumper_slow_2.csv,MUX_OBSTACLE,1765085719,GOAL,12.2,Mux_playground_WS1.41_WT1.89_WC1.23_WCL1.88_WD2.20_DM0.45_Opp_bumper_slow_2.csv_MUX_OBSTACLE_1765085719_GOAL_dur_12.20s.csv,12.2,0.00399682,0.5926756352765321,0.43295223967398766,0.0419108,0.21268528093760772,1.549635575431265,0.21140609636184857,0.7885939036381514,0.22146871780932118,0.28491420379952476,0.5555555555555558,32.16947691331916,36.61066093263341,1
playground,2.47,1.47,0.83,1.26,1.34,0.37,Opp_bumper_slow_1.5.csv,MUX_OBSTACLE,1765079361,GOAL,11.91,Mux_playground_WS2.47_WT1.47_WC0.83_WCL1.26_WD1.34_DM0.37_Opp_bumper_slow_1.5.csv_MUX_OBSTACLE_1765079361_GOAL_dur_11.91s.csv,11.91,0.00292227,0.4217432052483599,0.4512617214854454,0.014215,0.16342412451361868,1.4729029537209666,0.2921423774345198,0.7078576225654802,0.2628254911157471,0.26982729985928616,0.6130952380952381,36.79064152095945,37.28076813300717,1
playground,0.67,2.03,1.3,2.43,2.7,0.56,Opp_bumper_slow_0.5.csv,MUX_OBSTACLE,1765064856,GOAL,13.38,Mux_playground_WS0.67_WT2.03_WC1.30_WCL2.43_WD2.70_DM0.56_Opp_bumper_slow_0.5.csv_MUX_OBSTACLE_1765064856_GOAL_dur_13.38s.csv,13.38,0.00795596,0.5904537418974661,0.42368893635169275,0.0188834,0.1297110552763819,1.511523110647002,0.24118350268977884,0.7588164973102212,0.22745269434410212,0.28133987216843026,0.32142857142857134,25.56454574694429,29.336648194647257,1
playground,1.49,2.57,1.92,2.77,3.09,0.6,Opp_bumper_v_3.csv,MUX_OBSTACLE,1765094285,GOAL,13.92,Mux_playground_WS1.49_WT2.57_WC1.92_WCL2.77_WD3.09_DM0.60_Opp_bumper_v_3.csv_MUX_OBSTACLE_1765094285_GOAL_dur_13.92s.csv,13.92,0.00398315,0.3029185867895545,0.42773934937096425,0.0118779,0.1994773519163763,1.6026684052772828,0.3108302212008044,0.6891697787991956,0.2963336184419028,0.24848298913026876,0.21428571428571433,27.171924719504624,23.82238066769024,1
playground,1.65,1.47,0.9,1.2,0.47,0.42,Opp_bumper_v_5.csv,MUX_OBSTACLE,1765105038,GOAL,11.86,Mux_playground_WS1.65_WT1.47_WC0.90_WCL1.20_WD0.47_DM0.42_Opp_bumper_v_5.csv_MUX_OBSTACLE_1765105038_GOAL_dur_11.86s.csv,11.86,0.00590196,0.36306001690617073,0.5000589563603565,0.0245726,0.12052796109760333,1.4346739401798472,0.3887390424814565,0.6112609575185435,0.27800556505553065,0.296017505704913,0.6230158730158732,38.15086574436334,39.411701589820105,1
playground,2.9497,1.6935,0.4106,0.7772,0.5144,0.1512,Opp_bumper_slow_1.csv,MUX_OBSTACLE,1765049502,GOAL,12.7,Mux_playground_WS2.9497_WT1.6935_WC0.4106_WCL0.7772_WD0.5144_DM0.1512_Opp_bumper_slow_1.csv_MUX_OBSTACLE_1765049502_GOAL_dur_12.70s.csv,12.7,0.00140764,0.36745762711864405,0.41969746361968807,0.00265677,0.12171988618400253,1.3485506460909582,0.4389168765743073,0.5610831234256927,0.2772216736252281,0.275563678546188,0.45634920634920656,33.09599334424217,32.97993368870936,1
playground,1.29,2.31,1.57,2.4,2.69,0.55,Opp_bumper_slow_1.5.csv,MUX_OBSTACLE,1765081304,GOAL,13.31,Mux_playground_WS1.29_WT2.31_WC1.57_WCL2.40_WD2.69_DM0.55_Opp_bumper_slow_1.5.csv_MUX_OBSTACLE_1765081304_GOAL_dur_13.31s.csv,13.31,0.00229838,0.6939477303988996,0.4451051903960009,0.0322347,0.12345679012345678,1.441520270962757,0.18624211474917393,0.813757885250826,0.19252112601199722,0.3039698746137713,0.3353174603174603,23.536002630363612,31.337415032487797,1
playground,1.44,2.51,1.72,2.55,2.78,0.55,Opp_bumper_slow_1.5.csv,MUX_OBSTACLE,1765077569,GOAL,11.95,Mux_playground_WS1.44_WT2.51_WC1.72_WCL2.55_WD2.78_DM0.55_Opp_bumper_slow_1.5.csv_MUX_OBSTACLE_1765077569_GOAL_dur_11.95s.csv,11.95,0.0313647,0.48990276738967836,0.42268059565550137,0.0337222,0.1630170316301703,1.4359159985516194,0.21586345381526104,0.7841365461847389,0.2814711715529755,0.2959825462556977,0.6051587301587305,37.8577439134702,38.87354014266075,1
playground,1.1751,1.1714,2.2522,1.1078,1.7631,0.2059,Opp_bumper_v_4.csv,MUX_OBSTACLE,1765075250,GOAL,12.85,Mux_playground_WS1.1751_WT1.1714_WC2.2522_WCL1.1078_WD1.7631_DM0.2059_Opp_bumper_v_4.csv_MUX_OBSTACLE_1765075250_GOAL_dur_12.85s.csv,12.85,0.00466863,0.3786707882534776,0.35232161599444023,0.00625078,0.1573587385019711,1.6311548249667915,0.17297979797979798,0.827020202020202,0.2830640378780743,0.250526201459008,0.42658730158730174,32.61210169908425,30.334453149749606,1
playground,1.37,1.98,1.12,1.87,2.21,0.45,Opp_bumper_v_4.csv,MUX_OBSTACLE,1765100128,GOAL,13.44,Mux_playground_WS1.37_WT1.98_WC1.12_WCL1.87_WD2.21_DM0.45_Opp_bumper_v_4.csv_MUX_OBSTACLE_1765100128_GOAL_dur_13.44s.csv,13.44,0.00262356,0.2941760423560556,0.409771079238812,0.00232255,0.15433023673958646,1.4763805225767843,0.3674501636417733,0.6325498363582267,0.2982336411628134,0.25764639036862175,0.3095238095238097,30.162069167111227,27.320961611517813,1
playground,1.71,1.56,0.95,1.28,0.5,0.45,Opp_bumper_slow_1.5.csv,MUX_OBSTACLE,1765076550,GOAL,12.04,Mux_playground_WS1.71_WT1.56_WC0.95_WCL1.28_WD0.50_DM0.45_Opp_bumper_slow_1.5.csv_MUX_OBSTACLE_1765076550_GOAL_dur_12.04s.csv,12.04,0.00126169,0.5379644588045234,0.43763271868892306,0.00498928,0.18051282051282053,1.496107790264456,0.28130189305878445,0.7186981069412155,0.23192083011534234,0.25270471142067075,0.5873015873015875,33.85350572712159,35.30837741849457,1
playground,1.57,1.43,0.89,1.16,0.46,0.41,Opp_bumper_v_5.csv,MUX_OBSTACLE,1765104823,GOAL,12.15,Mux_playground_WS1.57_WT1.43_WC0.89_WCL1.16_WD0.46_DM0.41_Opp_bumper_v_5.csv_MUX_OBSTACLE_1765104823_GOAL_dur_12.15s.csv,12.15,0.00191334,0.39175670268107243,0.4954097678497311,0.0240275,0.21655606007684247,1.4551163308818331,0.4028966425279789,0.597103357472021,0.26617215817845774,0.2692102752029667,0.5654761904761905,35.59633678677775,35.809004978493384,1
playground,0.77,1.95,1.32,2.26,2.57,0.52,Opp_bumper_v_4.csv,MUX_OBSTACLE,1765103943,GOAL,14.46,Mux_playground_WS0.77_WT1.95_WC1.32_WCL2.26_WD2.57_DM0.52_Opp_bumper_v_4.csv_MUX_OBSTACLE_1765103943_GOAL_dur_14.46s.csv,14.46,0.00118555,0.28408389882788404,0.4304883626756831,0.0179151,0.17479435957696826,1.5532171153914562,0.2928650442477876,0.7071349557522124,0.2976233458245668,0.2656069192951041,0.107142857142857,24.047919922005384,21.806770064943,1
playground,0.88,2.21,1.52,2.36,2.64,0.54,Opp_bumper_v_4.csv,MUX_OBSTACLE,1765104513,GOAL,13.87,Mux_playground_WS0.88_WT2.21_WC1.52_WCL2.36_WD2.64_DM0.54_Opp_bumper_v_4.csv_MUX_OBSTACLE_1765104513_GOAL_dur_13.87s.csv,13.87,0.00230409,0.19703603907039408,0.40467063716922197,0.00339732,0.24877061035579984,1.6466277405824215,0.35946958777745747,0.6405304122225425,0.32319345244124,0.2224909312954785,0.2242063492063494,29.34973214707728,22.30055566687398,1
playground,0.79,2.01,1.36,2.39,2.7,0.55,Opp_bumper_slow_1.5.csv,MUX_OBSTACLE,1765080274,GOAL,13.92,Mux_playground_WS0.79_WT2.01_WC1.36_WCL2.39_WD2.70_DM0.55_Opp_bumper_slow_1.5.csv_MUX_OBSTACLE_1765080274_GOAL_dur_13.92s.csv,13.92,0.00332403,0.23108265424912688,0.43588509066583375,0.00154647,0.20235443843461662,1.6600255852259582,0.23182993392703247,0.7681700660729676,0.31343293271695066,0.23124850945781583,0.21428571428571433,28.368876718757974,22.61596709061854,1
playground,2.3556,1.2047,0.8122,0.3048,0.8075,0.1359,Opp_bumper_slow_2.csv,MUX_OBSTACLE,1765055481,GOAL,12.74,Mux_playground_WS2.3556_WT1.2047_WC0.8122_WCL0.3048_WD0.8075_DM0.1359_Opp_bumper_slow_2.csv_MUX_OBSTACLE_1765055481_GOAL_dur_12.74s.csv,12.74,0.00256156,0.3248407643312102,0.5003993838431251,0.0178493,0.09945980298697171,1.2635038468797581,0.39089481946624804,0.609105180533752,0.2838005766117513,0.3055935073119388,0.44841269841269843,33.31842131520354,34.843926464216665,1
playground,1.62,1.51,1.05,1.42,1.67,0.41,Opp_bumper_v_5.csv,MUX_OBSTACLE,1765105469,GOAL,13.39,Mux_playground_WS1.62_WT1.51_WC1.05_WCL1.42_WD1.67_DM0.41_Opp_bumper_v_5.csv_MUX_OBSTACLE_1765105469_GOAL_dur_13.39s.csv,13.39,0.00442322,0.30255536626916524,0.42990339347101386,0.00662306,0.14272474513438368,1.5927022671560966,0.31242532855436084,0.6875746714456392,0.29680052742571367,0.2574825755971516,0.31944444444444436,30.35937025313329,27.607113625133945,1
playground,2.41,1.48,0.79,1.28,1.36,0.37,Opp_bumper_slow_1.csv,MUX_OBSTACLE,1765071848,GOAL,13.65,Mux_playground_WS2.41_WT1.48_WC0.79_WCL1.28_WD1.36_DM0.37_Opp_bumper_slow_1.csv_MUX_OBSTACLE_1765071848_GOAL_dur_13.65s.csv,13.65,0.00113812,0.7096949891067538,0.4317942127565929,0.00682622,0.12077756532823454,1.7364951391810106,0.1526516261353648,0.8473483738646352,0.18803030303279242,0.25309900868838175,0.26785714285714285,21.197835498009752,25.752644893901007,1
playground,0.76,1.82,1.22,2.29,2.64,0.52,Opp_bumper_slow_1.5.csv,MUX_OBSTACLE,1765079765,GOAL,12.64,Mux_playground_WS0.76_WT1.82_WC1.22_WCL2.29_WD2.64_DM0.52_Opp_bumper_slow_1.5.csv_MUX_OBSTACLE_1765079765_GOAL_dur_12.64s.csv,12.64,0.0039048,0.4981301421091997,0.451656542441572,0.0179478,0.20596917021974417,1.4262074961731006,0.08161974058842139,0.9183802594115786,0.24433397042609353,0.26670189507398717,0.4682539682539682,31.150996977445587,32.71675170279815,1
playground,2.79,1.31,0.83,1.36,1.64,0.43,Opp_bumper_slow_1.5.csv,MUX_OBSTACLE,1765079223,GOAL,12.79,Mux_playground_WS2.79_WT1.31_WC0.83_WCL1.36_WD1.64_DM0.43_Opp_bumper_slow_1.5.csv_MUX_OBSTACLE_1765079223_GOAL_dur_12.79s.csv,12.79,0.00287571,0.6914285714285714,0.45272038299072376,0.00777571,0.11768661735036987,1.5845540245048382,0.19506095654892153,0.8049390434510785,0.19331776341902995,0.2658861486452736,0.4384920634920637,26.687005344094004,31.76679230993106,1
playground,0.95,2.06,1.39,2.24,2.51,0.49,Opp_bumper_slow_2.csv,MUX_OBSTACLE,1765085119,GOAL,11.7,Mux_playground_WS0.95_WT2.06_WC1.39_WCL2.24_WD2.51_DM0.49_Opp_bumper_slow_2.csv_MUX_OBSTACLE_1765085119_GOAL_dur_11.70s.csv,11.7,0.00297283,0.3765281173594132,0.43837267366588295,0.0115908,0.2034987504462692,1.6026120966710622,0.19070403280929596,0.8092959671907041,0.2754335462743021,0.2471084172658835,0.654761904761905,38.9232053820583,36.94044635146899,1
playground,1.2082,3.0446,1.3749,1.1709,1.1202,0.1757,Opp_bumper_slow_0.5.csv,MUX_OBSTACLE,1765048566,GOAL,13.37,Mux_playground_WS1.2082_WT3.0446_WC1.3749_WCL1.1709_WD1.1202_DM0.1757_Opp_bumper_slow_0.5.csv_MUX_OBSTACLE_1765048566_GOAL_dur_13.37s.csv,13.37,0.00161212,0.5230769230769231,0.4595243392505735,0.0512671,0.1307991619275666,1.562320570917058,0.30050882969170906,0.6994911703082909,0.23460588240517882,0.3162921232959788,0.3234126984126986,26.12479272074347,31.84282958309947,1
playground,0.9376,0.9327,0.9817,2.2676,2.4136,0.2489,Opp_bumper_v_4.csv,MUX_OBSTACLE,1765074612,GOAL,13.42,Mux_playground_WS0.9376_WT0.9327_WC0.9817_WCL2.2676_WD2.4136_DM0.2489_Opp_bumper_v_4.csv_MUX_OBSTACLE_1765074612_GOAL_dur_13.42s.csv,13.42,0.00203416,0.388474913065077,0.3625880159559248,0.0269605,0.18076802997190133,1.556561806190235,0.18973561430793157,0.8102643856920684,0.27664829892927134,0.2746864061364943,0.31349206349206354,28.770142829810897,28.632810334316506,1
playground,2.39,1.5,0.82,1.26,1.34,0.37,Opp_bumper_v_5.csv,MUX_OBSTACLE,1765106906,GOAL,11.93,Mux_playground_WS2.39_WT1.50_WC0.82_WCL1.26_WD1.34_DM0.37_Opp_bumper_v_5.csv_MUX_OBSTACLE_1765106906_GOAL_dur_11.93s.csv,11.93,0.00316763,0.3878814683768244,0.47987663109375084,0.00776483,0.10256410256410256,1.4622976430610706,0.3422728796513577,0.6577271203486423,0.2697833047678344,0.2784943379791543,0.6091269841269843,37.158640857557934,37.76841318235032,1
playground,1.57,2.54,1.95,2.77,3.12,0.6,Opp_bumper_v_4.csv,MUX_OBSTACLE,1765101410,GOAL,13.09,Mux_playground_WS1.57_WT2.54_WC1.95_WCL2.77_WD3.12_DM0.60_Opp_bumper_v_4.csv_MUX_OBSTACLE_1765101410_GOAL_dur_13.09s.csv,13.09,0.00804453,0.14846846846846848,0.3928023874314019,0.00115648,0.1942912747324035,1.7502193238302926,0.2657299938912645,0.7342700061087355,0.34341851643443655,0.22641149650950393,0.37896825396825407,35.40834376945818,27.217852374712898,1
playground,2.84,1.35,0.86,1.39,1.68,0.44,Opp_bumper_slow_0.5.csv,MUX_OBSTACLE,1765066398,GOAL,12.7,Mux_playground_WS2.84_WT1.35_WC0.86_WCL1.39_WD1.68_DM0.44_Opp_bumper_slow_0.5.csv_MUX_OBSTACLE_1765066398_GOAL_dur_12.70s.csv,12.7,0.00216729,0.3499577345731192,0.4650255345811986,0.00201955,0.11032258064516129,1.4591007022490794,0.3211586901763224,0.6788413098236776,0.2793955066396837,0.26983331767345287,0.45634920634920656,33.24816165525405,32.5788084276179,1
playground,0.9271,1.007,0.9742,2.2519,2.1258,0.272,Opp_bumper_v_2.csv,MUX_OBSTACLE,1765058441,GOAL,14.9,Mux_playground_WS0.9271_WT1.007_WC0.9742_WCL2.2519_WD2.1258_DM0.272_Opp_bumper_v_2.csv_MUX_OBSTACLE_1765058441_GOAL_dur_14.90s.csv,14.9,0.00917241,0.20108907040062232,0.3972108391570419,0.0034048,0.1247546958228203,1.6923687654927015,0.22604026845637584,0.7739597315436242,0.3309260711000513,0.25112249782465323,0.019841269841269774,23.76006307224168,18.173812942963817,1
