# x, y, yaw_rad, speed_mps, dist_to_wall
-15.0356,-4.01373,0.261189,7,1.06521
-14.9451,-3.98955,0.261277,7,1.0998
-14.8589,-3.96649,0.261374,7,1.11175
-14.777,-3.9446,0.261479,7,1.07662
-14.6989,-3.92369,0.261596,7,1.0998
-14.6234,-3.90346,0.261722,7,1.11175
-14.5494,-3.88364,0.261854,7,1.06521
-14.4762,-3.86403,0.261989,7,1.0998
-14.4034,-3.84452,0.262135,7,1.06521
-14.3308,-3.82505,0.262293,7,1.07662
-14.2583,-3.80558,0.262456,7,1.0998
-14.1859,-3.78611,0.262625,7,1.06521
-14.1134,-3.76663,0.262804,7,1.07662
-14.041,-3.74714,0.262995,7,1.0998
-13.9685,-3.72764,0.263191,7,1.05379
-13.8961,-3.70812,0.263388,7,1.07662
-13.8236,-3.68858,0.263593,7,1.0998
-13.7512,-3.66903,0.263808,7,1.05379
-13.6787,-3.64946,0.264022,7,1.06521
-13.6063,-3.62987,0.264233,7,1.0998
-13.5338,-3.61027,0.264446,7,1.06521
-13.4614,-3.59065,0.264662,7,1.07662
-13.3889,-3.57102,0.264873,7,1.0998
-13.3165,-3.55137,0.265074,7,1.06521
-13.244,-3.5317,0.26527,7,1.07662
-13.1716,-3.51201,0.265461,7,1.0998
-13.0991,-3.49232,0.265642,7,1.05379
-13.0267,-3.47261,0.265805,7,1.07662
-12.9542,-3.45288,0.265955,7,1.0998
-12.8818,-3.43315,0.266094,7,1.06521
-12.8093,-3.4134,0.266216,7,1.0998
-12.7369,-3.39364,0.266317,7,1.11175
-12.6644,-3.37388,0.266398,7,1.06521
-12.592,-3.35411,0.266461,7,1.07662
-12.5195,-3.33433,0.266505,7,1.11175
-12.4471,-3.31455,0.266526,7,1.06521
-12.3746,-3.29477,0.266524,7,1.07662
-12.3022,-3.27499,0.266501,7,1.0998
-12.2297,-3.25521,0.266459,7,1.06521
-12.1573,-3.23544,0.266397,7,1.07662
-12.0848,-3.21567,0.266313,7,1.0998
-12.0124,-3.19591,0.266207,7,1.06521
-11.9399,-3.17615,0.266087,7,1.0998
-11.8675,-3.1564,0.265953,7,1.11175
-11.795,-3.13667,0.2658,7,1.06521
-11.7226,-3.11694,0.26563,7,1.07662
-11.6501,-3.09723,0.265451,7,1.11175
-11.5777,-3.07754,0.265266,7,1.06521
-11.5052,-3.05785,0.265069,7,1.07662
-11.4328,-3.03819,0.264861,7,1.0998
-11.3603,-3.01854,0.264651,7,1.06521
-11.2879,-2.9989,0.264442,7,1.07662
-11.2154,-2.97928,0.264229,7,1.0998
-11.143,-2.95968,0.264012,7,1.06521
-11.0705,-2.9401,0.263797,7,1.0998
-10.9981,-2.92053,0.263591,7,1.11175
-10.9256,-2.90098,0.263387,7,1.06521
-10.8532,-2.88144,0.263184,7,1.07662
-10.7807,-2.86192,0.262988,7,1.11175
-10.7083,-2.84241,0.262803,7,1.06521
-10.6358,-2.82292,0.262626,7,1.07662
-10.5634,-2.80345,0.262452,7,1.0998
-10.4909,-2.78398,0.262289,7,1.07662
-10.4185,-2.76453,0.262137,7,1.0998
-10.346,-2.74509,0.261994,7,1.11175
-10.2735,-2.72564,0.261856,7,1.06521
-10.2007,-2.70614,0.261724,7,1.0998
-10.1271,-2.68643,0.2616,7,1.11175
-10.0518,-2.66625,0.261483,7,1.06521
-9.97318,-2.64522,0.261373,7,1.07662
-9.89037,-2.62307,0.261274,7,1.05379
-9.80314,-2.59974,0.261185,7,1.06521
-9.71222,-2.57544,0.261104,7,1.0998
-9.61873,-2.55046,0.26103,7,1.07662
-9.52369,-2.52507,0.260965,7,1.0998
-9.42781,-2.49947,0.260906,7,1.06521
-9.33152,-2.47376,0.260855,7,1.0998
-9.23504,-2.44801,0.260812,7,1.05379
-9.13849,-2.42224,0.260775,7,1.07662
-9.04191,-2.39647,0.260744,7,1.11175
-8.94532,-2.37069,0.260718,7,1.07662
-8.84872,-2.34492,0.260697,7,1.11175
-8.75212,-2.31915,0.26068,7,1.07662
-8.65552,-2.29338,0.260667,7,1.0998
-8.55892,-2.26762,0.260657,7,1.06521
-8.46232,-2.24185,0.26065,7,1.0998
-8.36572,-2.21609,0.260645,7,1.05379
-8.26912,-2.19032,0.260642,7,1.07662
-8.17252,-2.16456,0.260642,7,1.11175
-8.07592,-2.13879,0.260645,7,1.07662
-7.97932,-2.11303,0.260649,7,1.11175
-7.88272,-2.08726,0.260656,7,1.07662
-7.78612,-2.0615,0.260666,7,1.0998
-7.68952,-2.03573,0.260679,7,1.06521
-7.59292,-2.00996,0.260696,7,1.0998
-7.49632,-1.98419,0.260717,7,1.06521
-7.39972,-1.95842,0.260742,7,1.0998
-7.30312,-1.93265,0.260773,7,1.05379
-7.20652,-1.90687,0.26081,7,1.07662
-7.10992,-1.88109,0.260854,7,1.11175
-7.01333,-1.85531,0.260905,7,1.06521
-6.9168,-1.82953,0.260965,7,1.0998
-6.82053,-1.80382,0.261032,7,1.06521
-6.72505,-1.77832,0.261105,7,1.07662
-6.63139,-1.75329,0.261186,7,1.06521
-6.54091,-1.72911,0.261275,7,1.0998
-6.45467,-1.70605,0.261372,7,1.11175
-6.37285,-1.68416,0.261478,7,1.07662
-6.29471,-1.66325,0.261595,7,1.0998
-6.21916,-1.64302,0.261722,7,1.11175
-6.14515,-1.6232,0.261853,7,1.06521
-6.07198,-1.60359,0.261989,7,1.0998
-5.99922,-1.58408,0.262135,7,1.06521
-5.92665,-1.56461,0.262293,7,1.07662
-5.85415,-1.54514,0.262456,7,1.0998
-5.78168,-1.52567,0.262624,7,1.06521
-5.70922,-1.50619,0.262804,7,1.07662
-5.63677,-1.4867,0.262995,7,1.0998
-5.56432,-1.4672,0.263191,7,1.05379
-5.49187,-1.44768,0.263388,7,1.07662
-5.41942,-1.42814,0.263593,7,1.0998
-5.34697,-1.40859,0.263808,7,1.05379
-5.27452,-1.38902,0.264022,7,1.06521
-5.20207,-1.36943,0.264233,7,1.0998
-5.12962,-1.34983,0.264446,7,1.06521
-5.05717,-1.33021,0.264662,7,1.07662
-4.98472,-1.31058,0.264873,7,1.0998
-4.91227,-1.29093,0.265074,7,1.06521
-4.83982,-1.27126,0.26527,7,1.07662
-4.76737,-1.25157,0.265461,7,1.0998
-4.69492,-1.23188,0.265642,7,1.05379
-4.62247,-1.21217,0.265805,7,1.07662
-4.55002,-1.19244,0.265955,7,1.0998
-4.47757,-1.17271,0.266094,7,1.05379
-4.40512,-1.15296,0.266216,7,1.07662
-4.33267,-1.1332,0.266317,7,1.0998
-4.26022,-1.11344,0.266398,7,1.06521
-4.18777,-1.09367,0.266461,7,1.07662
-4.11532,-1.07389,0.266505,7,1.11175
-4.04287,-1.05411,0.266526,7,1.06521
-3.97042,-1.03433,0.266524,7,1.07662
-3.89797,-1.01455,0.266501,7,1.0998
-3.82552,-0.994775,0.266459,7,1.06521
-3.75307,-0.974999,0.266397,7,1.07662
-3.68062,-0.955229,0.266313,7,1.0998
-3.60817,-0.935465,0.266207,7,1.06521
-3.53572,-0.91571,0.266087,7,1.0998
-3.46327,-0.895963,0.265953,7,1.11175
-3.39082,-0.876228,0.2658,7,1.06521
-3.31837,-0.856504,0.26563,7,1.07662
-3.24592,-0.836793,0.265451,7,1.11175
-3.17347,-0.817096,0.265266,7,1.06521
-3.10102,-0.797414,0.265069,7,1.07662
-3.02857,-0.777747,0.264861,7,1.0998
-2.95612,-0.758096,0.264651,7,1.06521
-2.88367,-0.738462,0.264442,7,1.07662
-2.81122,-0.718843,0.264229,7,1.0998
-2.73877,-0.699242,0.264012,7,1.06521
-2.66632,-0.679657,0.263797,7,1.0998
-2.59387,-0.660089,0.263591,7,1.11175
-2.52142,-0.640536,0.263387,7,1.06521
-2.44897,-0.621,0.263184,7,1.07662
-2.37652,-0.60148,0.262988,7,1.11175
-2.30407,-0.581975,0.262803,7,1.06521
-2.23162,-0.562484,0.262626,7,1.07662
-2.15917,-0.543007,0.262452,7,1.0998
-2.08672,-0.523543,0.262289,7,1.07662
-2.01427,-0.504092,0.262137,7,1.0998
-1.94181,-0.484649,0.261994,7,1.11175
-1.86928,-0.465202,0.261856,7,1.06521
-1.79651,-0.445697,0.261724,7,1.0998
-1.72294,-0.425991,0.2616,7,1.11175
-1.64755,-0.405807,0.261483,7,1.06521
-1.56898,-0.38478,0.261373,7,1.07662
-1.48617,-0.362628,0.261274,7,1.05379
-1.39894,-0.339305,0.261185,7,1.06521
-1.30802,-0.315004,0.261104,7,1.0998
-1.21453,-0.290023,0.26103,7,1.07662
-1.11949,-0.264634,0.260965,7,1.0998
-1.02361,-0.239028,0.260906,7,1.06521
-0.927315,-0.213319,0.260855,7,1.0998
-0.830842,-0.187567,0.260812,7,1.05379
-0.734291,-0.161798,0.260775,7,1.07662
-0.637709,-0.136025,0.260744,7,1.11175
-0.541116,-0.110252,0.260718,7,1.07662
-0.444518,-0.084481,0.260697,7,1.11175
-0.347919,-0.0587114,0.26068,7,1.07662
-0.251319,-0.0329434,0.260667,7,1.0998
-0.154719,-0.00717668,0.260657,7,1.06521
-0.0581191,0.018589,0.26065,7,1.0998
0.0384809,0.0443539,0.260645,7,1.05379
0.135081,0.0701183,0.260642,7,1.07662
0.231681,0.0958824,0.260642,7,1.11175
0.328281,0.121647,0.260645,7,1.07662
0.424881,0.147411,0.260649,7,1.11175
0.521481,0.173176,0.260656,7,1.07662
0.618081,0.198941,0.260666,7,1.0998
0.714681,0.224708,0.260679,7,1.06521
0.811281,0.250476,0.260696,7,1.0998
0.907881,0.276246,0.260717,7,1.06521
1.00448,0.302017,0.260742,7,1.0998
1.10108,0.327792,0.260773,7,1.05379
1.19768,0.353569,0.26081,7,1.07662
1.29428,0.379351,0.260854,7,1.11175
1.39087,0.405134,0.260905,7,1.06521
1.4874,0.430906,0.260965,7,1.0998
1.58367,0.456616,0.261032,7,1.06521
1.67915,0.482122,0.261105,7,1.07662
1.77281,0.507149,0.261186,7,1.06521
1.86329,0.531333,0.261275,7,1.0998
1.94953,0.554392,0.261372,7,1.11175
2.03135,0.576278,0.261478,7,1.07662
2.10949,0.597188,0.261595,7,1.0998
2.18504,0.617417,0.261722,7,1.11175
2.25905,0.63724,0.261853,7,1.06521
2.33222,0.65685,0.261989,7,1.0998
2.40498,0.67636,0.262135,7,1.06521
2.47755,0.695833,0.262293,7,1.07662
2.55005,0.715298,0.262456,7,1.0998
2.62252,0.734767,0.262624,7,1.06521
2.69498,0.754245,0.262804,7,1.07662
2.76743,0.773737,0.262995,7,1.0998
2.83988,0.793243,0.263191,7,1.05379
2.91233,0.812764,0.263388,7,1.07662
2.98478,0.8323,0.263593,7,1.0998
3.05723,0.851853,0.263808,7,1.05379
3.12968,0.871422,0.264022,7,1.06521
3.20213,0.891007,0.264233,7,1.0998
3.27458,0.910609,0.264446,7,1.06521
3.34703,0.930228,0.264662,7,1.07662
3.41948,0.949863,0.264873,7,1.0998
3.49193,0.969515,0.265074,7,1.06521
3.56438,0.989182,0.26527,7,1.07662
3.63683,1.00887,0.265461,7,1.0998
3.70928,1.02856,0.265642,7,1.05379
3.78173,1.04827,0.265805,7,1.07662
3.85418,1.068,0.265955,7,1.0998
3.92663,1.08773,0.266094,7,1.05379
3.99908,1.10748,0.266216,7,1.07662
4.07153,1.12724,0.266317,7,1.0998
4.14398,1.147,0.266398,7,1.06521
4.21643,1.16677,0.266461,7,1.07662
4.28888,1.18655,0.266505,7,1.11175
4.36133,1.20633,0.266526,7,1.06521
4.43378,1.22611,0.266524,7,1.07662
4.50623,1.24589,0.266501,7,1.0998
4.57868,1.26567,0.266459,7,1.06521
4.65113,1.28544,0.266397,7,1.07662
4.72358,1.30521,0.266313,7,1.0998
4.79603,1.32497,0.266207,7,1.06521
4.86848,1.34473,0.266087,7,1.0998
4.94093,1.36448,0.265953,7,1.11175
5.01338,1.38421,0.2658,7,1.06521
5.08583,1.40394,0.26563,7,1.07662
5.15828,1.42365,0.265451,7,1.11175
5.23073,1.44334,0.265266,7,1.06521
5.30318,1.46303,0.265069,7,1.07662
5.37563,1.48269,0.264861,7,1.0998
5.44808,1.50234,0.264651,7,1.06521
5.52053,1.52198,0.264442,7,1.07662
5.59298,1.5416,0.264229,7,1.0998
5.66543,1.5612,0.264012,7,1.06521
5.73788,1.58078,0.263797,7,1.0998
5.81033,1.60035,0.263591,7,1.11175
5.88278,1.6199,0.263387,7,1.06521
5.95523,1.63944,0.263184,7,1.07662
6.02768,1.65896,0.262988,7,1.0998
6.10013,1.67847,0.262803,7,1.06521
6.17258,1.69796,0.262626,7,1.07662
6.24503,1.71743,0.262452,7,1.0998
6.31748,1.7369,0.262289,7,1.07662
6.38993,1.75635,0.262137,7,1.0998
6.46239,1.77579,0.261994,7,1.11175
6.53492,1.79524,0.261856,7,1.06521
6.60769,1.81474,0.261724,7,1.0998
6.68126,1.83445,0.2616,7,1.11175
6.75665,1.85463,0.261483,7,1.06521
6.83522,1.87566,0.261373,7,1.07662
6.91803,1.89781,0.261274,7,1.06521
7.00526,1.92114,0.261184,7,1.07662
7.09618,1.94544,0.261104,7,1.11175
7.18967,1.97042,0.26103,7,1.07662
7.28471,1.99581,0.260964,7,1.0998
7.38059,2.02141,0.260906,7,1.06521
7.47688,2.04712,0.260855,7,1.0998
7.57336,2.07287,0.260811,7,1.05379
7.66991,2.09864,0.260773,7,1.07662
7.76649,2.12441,0.260742,7,1.11175
7.86308,2.15019,0.260716,7,1.07662
7.95968,2.17596,0.260694,7,1.11175
8.05628,2.20173,0.260676,7,1.07662
8.15288,2.22749,0.260661,7,1.0998
8.24948,2.25326,0.260649,7,1.06521
8.34608,2.27903,0.260639,7,1.0998
8.44268,2.30479,0.260632,7,1.06521
8.53928,2.33055,0.260625,7,1.0998
8.63588,2.35631,0.26062,7,1.11175
8.73248,2.38208,0.260616,7,1.07662
8.82908,2.40784,0.260613,7,1.11175
8.92568,2.4336,0.260611,7,1.07662
9.02228,2.45936,0.260609,7,1.0998
9.11888,2.48512,0.260608,7,1.06521
9.21548,2.51088,0.260607,7,1.0998
9.31208,2.53664,0.260606,7,1.06521
9.40868,2.5624,0.260606,7,1.0998
9.50528,2.58816,0.260606,7,1.06521
9.60188,2.61392,0.260607,7,1.07662
9.69848,2.63968,0.260608,7,1.11175
9.79508,2.66544,0.260609,7,1.07662
9.89168,2.6912,0.260611,7,1.0998
9.98828,2.71697,0.260613,7,1.07662
10.0849,2.74273,0.260616,7,1.11175
10.1815,2.76849,0.26062,7,1.06521
10.2781,2.79425,0.260626,7,1.0998
10.3747,2.82001,0.260633,7,1.06521
10.4713,2.84578,0.260641,7,1.07662
10.5679,2.87154,0.260653,7,1.11175
10.6645,2.8973,0.260667,7,1.07662
10.7611,2.92307,0.260684,7,1.0998
10.8577,2.94884,0.260706,7,1.07662
10.9543,2.97461,0.260734,7,1.0998
11.0509,3.00038,0.260767,7,1.06521
11.1475,3.02616,0.260809,7,1.0998
11.2441,3.05194,0.260859,7,1.05379
11.3406,3.07771,0.26092,7,1.07662
11.4369,3.10341,0.26099,7,1.11175
11.5324,3.12891,0.26107,7,1.06521
11.626,3.15394,0.261162,7,1.0998
11.7165,3.17812,0.261267,7,1.07662
11.8027,3.20118,0.261386,7,1.0998
11.8846,3.22307,0.261521,7,1.11175
11.9627,3.24398,0.261678,7,1.07662
12.0382,3.26421,0.261854,7,1.0998
12.1122,3.28405,0.262045,7,1.05379
12.1854,3.30367,0.262252,7,1.07662
12.2582,3.3232,0.262487,7,1.0998
12.3308,3.3427,0.262752,7,1.05379
12.4033,3.3622,0.263039,7,1.06521
12.4757,3.38172,0.263353,7,1.0998
12.5482,3.40125,0.263707,7,1.06521
12.6206,3.42082,0.264105,7,1.07662
12.6931,3.44041,0.264534,7,1.0998
12.7655,3.46003,0.264996,7,1.06521
12.838,3.47969,0.265514,7,1.07662
12.9104,3.4994,0.266089,7,1.0998
12.9829,3.51914,0.266703,7,1.05379
13.0553,3.53894,0.267358,7,1.07662
13.1278,3.55878,0.268082,7,1.0998
13.2002,3.57868,0.26888,7,1.05379
13.2727,3.59865,0.269723,7,1.06521
13.3451,3.61868,0.270615,7,1.0998
13.4176,3.63878,0.27159,7,1.05379
13.49,3.65895,0.272655,7,1.06521
13.5625,3.67921,0.273772,7,1.07662
13.6349,3.69956,0.274941,7,1.06521
13.7074,3.71999,0.276209,7,1.07662
13.7798,3.74053,0.277582,7,1.0998
13.8523,3.76117,0.279012,7,1.05379
13.9247,3.78193,0.280497,6.99716,1.07662
13.9972,3.8028,0.282093,6.97558,1.0998
14.0696,3.8238,0.28381,6.95392,1.05379
14.1421,3.84493,0.285589,6.93218,1.06521
14.2145,3.8662,0.287421,6.91036,1.05361
14.287,3.88762,0.289378,6.88846,1.06521
14.3594,3.90919,0.291469,6.86648,1.07662
14.4319,3.93093,0.293623,6.84441,1.04238
14.5043,3.95283,0.295829,6.82226,1.06521
14.5768,3.97491,0.298169,6.80002,1.07662
14.6492,3.99718,0.300657,6.77769,1.04238
14.7217,4.01964,0.303207,6.75527,1.05379
14.7941,4.04231,0.305804,6.73276,1.01866
14.8666,4.06518,0.308541,6.71015,1.04238
14.939,4.08827,0.311436,6.68745,1.05379
15.0115,4.1116,0.314389,6.66464,1.00725
15.0839,4.13515,0.317377,6.64174,1.05361
15.1564,4.15895,0.320507,6.61874,1.00725
15.2288,4.183,0.323799,6.59563,1.01866
15.3013,4.20732,0.327138,6.57242,1.04238
15.3737,4.2319,0.330496,6.5491,1.00725
15.4462,4.25676,0.333988,6.52566,1.01866
15.5186,4.2819,0.337638,6.50212,0.995834
15.5911,4.30733,0.341317,6.47846,1.00725
15.6635,4.33307,0.34499,6.45468,0.995834
15.736,4.35911,0.348779,6.43078,1.00725
15.8084,4.38545,0.35271,6.40676,0.97247
15.8809,4.41212,0.356646,6.38261,0.995834
15.9533,4.43911,0.360544,6.35834,1.01866
16.0258,4.46643,0.364527,6.33394,0.995834
16.0982,4.49407,0.368628,6.3094,1.00725
16.1707,4.52206,0.372704,6.28474,0.97247
16.2431,4.55039,0.376704,6.25993,1.00725
16.3156,4.57905,0.380754,6.23499,0.97247
16.388,4.60805,0.384889,6.20991,0.995834
16.4605,4.6374,0.388967,6.18468,0.949286
16.5329,4.66709,0.392936,6.15931,1.00725
16.6054,4.69712,0.396916,6.13379,0.97247
16.6778,4.72749,0.400945,6.10812,1.00725
16.7503,4.7582,0.404893,6.0823,0.97247
16.8227,4.78925,0.408704,6.05632,1.01866
16.8952,4.82063,0.412494,6.0302,1.00725
16.9676,4.85233,0.416305,6.00391,0.97247
17.0401,4.88437,0.420017,5.97746,1.00725
17.1125,4.91672,0.423579,5.95085,1.00725
17.185,4.94939,0.4271,5.92408,1.01866
17.2574,4.98236,0.430622,5.89715,1.00725
17.3299,5.01564,0.43404,5.87005,1.01866
17.4023,5.04923,0.43731,5.84278,1.01866
17.4748,5.0831,0.440532,5.81534,1.00725
17.5472,5.11725,0.44375,5.78772,1.01866
17.6197,5.15169,0.44687,5.75994,1.00725
17.6921,5.18641,0.449856,5.73197,1.05361
17.7646,5.22139,0.452801,5.70383,1.01866
17.837,5.25664,0.455746,5.67551,1.00725
17.9095,5.29215,0.458609,5.64701,1.01866
17.9819,5.32792,0.461357,5.61832,1.01866
18.0544,5.36394,0.464081,5.58944,1.05361
18.1268,5.4002,0.466816,5.56038,1.01866
18.1993,5.43672,0.469486,5.53112,1.00725
18.2717,5.47347,0.472064,5.50166,1.05361
18.3442,5.51046,0.474635,5.47201,1.01866
18.4166,5.54768,0.477232,5.44216,1.00725
18.4891,5.58515,0.47978,5.41211,1.01866
18.5615,5.62284,0.482254,5.38184,1.01866
18.634,5.66077,0.484737,5.35137,1.00725
18.7064,5.69892,0.487258,5.32068,1.01866
18.7788,5.73731,0.489742,5.28977,1.00725
18.8513,5.77592,0.492165,5.25864,1.05361
18.9237,5.81476,0.49461,5.22729,1.01866
18.9962,5.85383,0.497102,5.1957,1.00725
19.0686,5.89313,0.499567,5.16388,0.97247
19.141,5.93266,0.501981,5.13183,1.01866
19.2135,5.97241,0.504427,5.09952,1.00742
19.2859,6.01239,0.506931,5.06698,0.996191
19.3583,6.05261,0.509418,5.03417,1.01866
19.4307,6.09306,0.511865,5.00111,1.01866
19.5031,6.13373,0.514359,4.96779,1.00725
19.5755,6.17464,0.516925,4.9342,1.01866
19.6479,6.21579,0.519487,4.90034,1.00725
19.7203,6.25718,0.522028,4.86619,1.00742
19.7926,6.2988,0.524639,4.83176,0.996191
19.8649,6.34066,0.527347,4.79705,1.01866
19.9373,6.38278,0.530073,4.76203,1.00725
20.0096,6.42514,0.532804,4.72671,1.00725
20.0818,6.46775,0.535641,4.69108,1.01866
20.154,6.51062,0.538614,4.65513,1.00742
20.2262,6.55375,0.541633,4.61886,0.996191
20.2984,6.59716,0.544691,4.58226,1.00725
20.3705,6.64083,0.547906,4.54532,1.01866
20.4425,6.68479,0.551305,4.50803,1.00742
20.5145,6.72905,0.554787,4.47039,0.996191
20.5864,6.7736,0.558342,4.43239,1.00725
20.6582,6.81846,0.562112,4.39402,1.01866
20.7299,6.86363,0.566124,4.35527,1.00742
20.8015,6.90914,0.570252,4.31614,0.996191
20.873,6.95498,0.574484,4.2766,1.00742
20.9443,7.00117,0.578986,4.23667,0.996191
21.0155,7.04771,0.583787,4.19632,1.01866
21.0866,7.09464,0.588729,4.15555,1.00742
21.1574,7.14195,0.593792,4.11434,1.01866
21.2281,7.18964,0.599166,4.07269,1.00725
21.2985,7.23774,0.604888,4.03059,0.97247
21.3687,7.28626,0.610759,3.98803,0.961236
21.4386,7.33521,0.616745,3.94499,0.996191
21.5082,7.38458,0.623065,3.90148,1.00742
21.5776,7.43439,0.629757,3.85747,0.996191
21.6466,7.48467,0.636586,3.81295,0.97247
21.7152,7.5354,0.643494,3.76792,0.961236
21.7834,7.58658,0.650716,3.72237,0.950002
21.8513,7.63823,0.658299,3.67627,0.97247
21.9187,7.69035,0.665958,3.62962,0.961236
21.9856,7.74294,0.673589,3.58241,0.996191
22.0521,7.79599,0.681426,3.53462,0.97247
22.118,7.84949,0.689508,3.48623,0.961236
22.1835,7.90344,0.697499,3.43723,0.950002
22.2484,7.95784,0.705208,3.38759,0.938769
22.3128,8.01264,0.712812,3.33731,0.926281
22.3766,8.06783,0.720358,3.28634,0.950002
22.4399,8.1234,0.727532,3.23467,0.938769
22.5027,8.17931,0.734096,3.18226,0.926281
22.565,8.23551,0.740172,3.12909,0.915047
22.6268,8.29198,0.745935,3.07511,0.903814
22.6881,8.34867,0.751417,3.0203,0.89258
22.749,8.40556,0.75677,2.9646,0.89258
22.8095,8.46263,0.762379,2.90797,0.89258
22.8694,8.51989,0.768662,2.85039,0.89258
22.9288,8.57734,0.776201,2.7918,0.89258
22.9876,8.63503,0.786097,2.73217,0.89258
23.0456,8.69306,0.799504,2.67146,0.89258
23.1025,8.7516,0.816576,2.60963,0.89258
23.1581,8.81078,0.836796,2.54663,0.89258
23.2122,8.87074,0.860575,2.4824,0.89258
23.2645,8.93166,0.889041,2.4168,0.903814
23.3149,8.99372,0.921677,2.34973,0.915047
23.363,9.05709,0.955984,2.28102,0.926281
23.4087,9.12179,0.990389,2.21048,0.891326
23.4519,9.18774,1.02583,2.13794,0.915047
23.4926,9.25481,1.06449,2.06326,0.891326
23.5304,9.32293,1.11005,1.98632,0.879914
23.5647,9.39208,1.16953,1.907,0.891326
23.5945,9.46231,1.24954,1.82524,0.937874
23.6183,9.53376,1.34666,1.74078,0.926461
23.6348,9.60653,1.44489,1.72692,0.903637
23.6442,9.68055,1.52771,1.85201,0.892225
23.6475,9.75555,1.58911,1.96986,0.880812
23.6461,9.83119,1.63147,2.08189,0.8694
23.6415,9.90716,1.65922,2.18882,0.8694
23.6347,9.98324,1.67601,2.29111,0.8694
23.6267,10.0593,1.6849,2.38914,0.8694
23.618,10.1352,1.68869,2.48326,0.8694
23.609,10.2112,1.68999,2.57399,0.8694
23.5998,10.2876,1.69089,2.66226,0.880812
23.5904,10.3657,1.69262,2.74945,0.903637
23.5805,10.4468,1.69558,2.83718,0.857089
23.5698,10.532,1.6997,2.92653,0.879914
23.5582,10.6214,1.70491,3.01757,0.891326
23.5457,10.7144,1.71109,3.10943,0.926461
23.5322,10.8097,1.71803,3.201,0.937874
23.5178,10.9065,1.72555,3.29137,0.926281
23.5026,11.0038,1.73345,3.38001,0.949286
23.4866,11.1014,1.7415,3.46668,0.97247
23.4698,11.1991,1.74956,3.55136,0.937874
23.4522,11.2966,1.75754,3.63413,0.97247
23.4338,11.394,1.76531,3.71507,0.995834
23.4146,11.4913,1.77282,3.79432,0.97247
23.3947,11.5885,1.78003,3.87197,1.00725
23.3741,11.6856,1.78689,3.94814,1.01866
23.3528,11.7827,1.79335,4.02291,0.995834
23.3308,11.8796,1.79942,4.09637,1.01866
23.3083,11.9765,1.80505,4.16858,1.05361
23.2852,12.0733,1.8102,4.23957,1.01866
23.2617,12.1697,1.81486,4.30926,1.06521
23.2378,12.2654,1.81898,4.37734,1.01866
23.2141,12.3591,1.82263,4.44315,1.05379
23.1908,12.4497,1.82591,4.50586,1.07662
23.1683,12.536,1.82886,4.56486,1.05361
23.1466,12.6179,1.8315,4.62019,1.07662
23.1258,12.6961,1.83387,4.67243,1.05361
23.1054,12.7717,1.83599,4.72243,1.06521
23.0853,12.8457,1.83786,4.77091,1.07662
23.0653,12.9189,1.83946,4.81839,1.05379
23.0453,12.9917,1.84089,4.86516,1.06521
23.0252,13.0643,1.8422,4.91139,1.07662
23.005,13.1368,1.84338,4.95715,1.05361
22.9847,13.2093,1.84442,5.00249,1.07662
22.9644,13.2817,1.84537,5.04742,1.0998
22.944,13.3542,1.84625,5.09197,1.05379
22.9235,13.4267,1.84704,5.13614,1.06521
22.903,13.4991,1.84775,5.17994,1.0998
22.8824,13.5716,1.8484,5.22338,1.06521
22.8617,13.644,1.849,5.26648,1.07662
22.841,13.7165,1.84955,5.30922,1.0998
22.8203,13.7889,1.85003,5.35164,1.06521
22.7995,13.8614,1.85048,5.39372,1.07662
22.7787,13.9338,1.8509,5.43549,1.0998
22.7579,14.0063,1.85128,5.47694,1.06521
22.737,14.0787,1.85163,5.51808,1.0998
22.7161,14.1512,1.85195,5.55893,1.05379
22.6952,14.2236,1.85226,5.59948,1.06521
22.6742,14.2961,1.85254,5.63974,1.07662
22.6532,14.3685,1.8528,5.67972,1.06521
22.6323,14.441,1.85305,5.71942,1.07662
22.6112,14.5134,1.8533,5.75885,1.0998
22.5902,14.5859,1.85353,5.79802,1.06521
22.5692,14.6583,1.85376,5.83693,1.0998
22.5481,14.7308,1.85399,5.87558,1.11175
22.527,14.8032,1.85422,5.91398,1.06521
22.5059,14.8757,1.85446,5.95213,1.07662
22.4848,14.9481,1.8547,5.99005,1.06521
22.4637,15.0206,1.85495,6.02773,1.07662
22.4425,15.093,1.85522,6.06518,1.0998
22.4213,15.1655,1.85549,6.1024,1.05379
22.4001,15.2379,1.85578,6.1394,1.07662
22.3789,15.3104,1.85609,6.17618,1.0998
22.3576,15.3828,1.85643,6.21274,1.06521
22.3364,15.4553,1.85677,6.2491,1.07662
22.3151,15.5277,1.85713,6.28525,1.11175
22.2937,15.6002,1.85752,6.32119,1.06521
22.2724,15.6726,1.85793,6.35694,1.07662
22.251,15.7451,1.85835,6.39249,1.05361
22.2295,15.8175,1.85877,6.42785,1.07662
22.2081,15.89,1.85922,6.46302,1.0998
22.1866,15.9624,1.85968,6.498,1.05379
22.1651,16.0349,1.86014,6.53281,1.06521
22.1435,16.1073,1.8606,6.56743,1.0998
22.1219,16.1798,1.86106,6.60187,1.06521
22.1002,16.2522,1.86153,6.63614,1.07662
22.0786,16.3247,1.86199,6.67024,1.05361
22.0568,16.3971,1.86242,6.70417,1.07662
