# time_s,x_m,y_m,yaw_rad,speed_mps
10.3039,-61.801,37.1487,-0.955753,3.98266
10.324,-61.7549,37.0838,-0.955659,3.98427
10.3493,-61.6858,36.9862,-0.955553,3.98641
10.371,-61.6397,36.9211,-0.955502,3.98767
10.3924,-61.5936,36.856,-0.955464,3.98881
10.4167,-61.5476,36.7909,-0.955436,3.98985
10.4414,-61.4784,36.6931,-0.955407,3.99123
10.4661,-61.4323,36.6279,-0.955394,3.99205
10.4903,-61.3632,36.5301,-0.955381,3.99313
10.5136,-61.317,36.4649,-0.955218,3.99377
10.5366,-61.2707,36.3999,-0.951613,3.99434
10.5614,-61.2,36.3031,-0.935572,3.99511
10.5825,-61.1521,36.2392,-0.921142,3.99557
10.6041,-61.1034,36.1758,-0.905237,3.99598
10.6286,-61.0294,36.0815,-0.885297,3.99653
10.6499,-60.9796,36.019,-0.877138,3.99685
10.6701,-60.9293,35.9568,-0.871219,3.99714
10.6922,-60.8786,35.895,-0.86656,3.99741
10.7133,-60.8276,35.8334,-0.862748,3.99765
10.7364,-60.7763,35.7721,-0.86069,3.99787
10.7611,-60.699,35.6804,-0.859454,3.99816
10.7851,-60.6473,35.6194,-0.859226,3.99833
10.8061,-60.5955,35.5585,-0.859207,3.99848
10.8301,-60.5176,35.4672,-0.860519,3.99869
10.8507,-60.4661,35.406,-0.867526,3.99881
10.8718,-60.4151,35.3444,-0.879367,3.99892
10.8945,-60.3647,35.2823,-0.893905,3.99902
10.9147,-60.315,35.2197,-0.909906,3.99911
10.9364,-60.2659,35.1566,-0.924608,3.99919
10.9678,-60.1929,35.0613,-0.938174,3.9993
10.9961,-60.1208,34.9654,-0.946681,3.9994
11.0236,-60.0498,34.8687,-0.954877,3.99948
11.0443,-60.0035,34.8035,-0.967459,3.99953
11.0647,-59.9583,34.7375,-0.985369,3.99957
11.0851,-59.9142,34.6707,-1.00628,3.99961
11.1059,-59.8713,34.6032,-1.02883,3.99965
11.1301,-59.809,34.5007,-1.05891,3.9997
11.1545,-59.7686,34.4317,-1.07388,3.99972
11.1811,-59.7096,34.3271,-1.09257,3.99976
11.2045,-59.6714,34.2569,-1.10193,3.99978
11.2328,-59.6151,34.1509,-1.11108,3.99981
11.2528,-59.5784,34.0798,-1.11545,3.99983
11.2812,-59.5241,33.9728,-1.12086,3.99985
11.311,-59.4885,33.9012,-1.12406,3.99987
11.3336,-59.4531,33.8294,-1.12578,3.99988
11.3624,-59.4004,33.7216,-1.12679,3.9999
11.3839,-59.3655,33.6496,-1.12696,3.99991
11.4111,-59.3134,33.5416,-1.12692,3.99992
11.4331,-59.2788,33.4694,-1.12682,3.99993
11.4571,-59.2441,33.3973,-1.12553,3.99993
11.482,-59.1912,33.2897,-1.11315,3.99994
11.5053,-59.1551,33.2183,-1.09977,3.99995
11.5293,-59.0995,33.1119,-1.0762,3.99995
11.5535,-59.0615,33.0415,-1.05945,3.99996
11.5744,-59.0226,32.9716,-1.04439,3.99996
11.6021,-58.9635,32.8672,-1.03064,3.99997
11.6267,-58.9234,32.7979,-1.02468,3.99997
