# x, y, speed_mps, dist_to_wall
-6.6076,26.2938,2,0
-6.8974,26.2938,2,0
-7.1872,26.2938,2,0
-7.477,26.2938,2,0
-7.7668,26.2938,2,0
-8.0566,26.2938,2,0
-8.3464,26.2938,2,0
-8.6362,26.2938,2,0
-8.926,26.2938,2,0
-9.2158,26.2938,2,0
-9.5056,26.2938,2,0
-9.7954,26.2938,2,0
-10.0852,26.2938,2,0
-10.375,26.2938,2,0
-10.6648,26.2938,2,0
-10.9546,26.2938,2,0
-11.2444,26.2938,2,0
-11.5342,26.2938,2,0
-11.824,26.2938,2,0
-12.1138,26.2938,2,0
-12.4036,26.2938,2,0
-12.6934,26.2938,2,0
-12.9832,26.2938,2,0
-13.273,26.2938,2,0
-13.5628,26.2938,2,0
-13.8526,26.2938,2,0
-14.1424,26.2938,2,0
-14.4322,26.2938,2,0
-14.722,26.2938,2,0
-15.0118,26.2938,2,0
-15.3016,26.2358,2,0
-15.5914,26.2358,2,0
-15.8812,26.2358,2,0
-16.171,26.2358,2,0
-16.4608,26.1779,2,0
-16.7506,26.1779,2,0
-17.0404,26.1779,2,0
-17.3302,26.1779,2,0
-17.62,26.1779,2,0
-17.9098,26.1199,2,0
-18.1996,26.1199,2,0
-18.4894,26.1199,2,0
-18.7792,26.062,2,0
-19.069,26.062,2,0
-19.3588,26.062,2,0
-19.6486,26.062,2,0
-19.9384,26.004,2,0
-20.2282,26.004,2,0
-20.518,26.004,2,0
-20.8078,25.946,2,0
-21.0976,25.946,2,0
-21.3874,25.8881,2,0
-21.6772,25.8881,2,0
-21.967,25.8301,2,0
-22.2568,25.7722,2,0
-22.5466,25.7722,2,0
-22.8364,25.7142,2,0
-23.1262,25.6562,2,0
-23.416,25.5983,2,0
-23.7058,25.5403,2,0
-23.9956,25.4824,2,0
-24.2854,25.4244,2,0
-24.5752,25.3085,2,0
-24.865,25.2505,2,0
-25.1548,25.1346,2,0
-25.4446,25.0187,2,0
-25.7344,24.9028,2,0
-26.0242,24.7868,2,0
-26.314,24.6709,2,0
-26.6038,24.555,2,0
-26.8936,24.3811,2,0
-27.1834,24.2652,2,0
-27.4732,24.0913,2,0
-27.763,23.9174,2,0
-28.0528,23.6856,2,0
-28.3426,23.5117,2,0
-28.6324,23.2799,2,0
-28.9222,23.048,2,0
-29.212,22.8742,2,0
-29.5018,22.6423,2,0
-29.7916,22.4105,2,0
-30.0814,22.1786,2,0
-30.3712,21.9468,2,0
-30.661,21.657,2,0
-30.9508,21.3672,2,0
-31.2406,21.0774,2,0
-31.4724,20.7876,2,0
-31.7043,20.4978,2,0
-31.9361,20.208,2,0
-32.11,19.9182,2,0
-32.3418,19.6284,2,0
-32.5737,19.3386,2,0
-32.7476,19.0488,2,0
-32.9794,18.759,2,0
-33.2112,18.4692,2,0
-33.501,18.1794,2,0
-33.7908,17.9476,2,0
-34.0806,17.7157,2,0
-34.3704,17.5418,2,0
-34.6602,17.4259,2,0
-34.95,17.31,2,0
-35.2398,17.1941,2,0
-35.5296,17.1361,2,0
-35.8194,17.0202,2,0
-36.1092,16.9622,2,0
-36.399,16.9043,2,0
-36.6888,16.9043,2,0
-36.9786,16.8463,2,0
-37.2684,16.8463,2,0
-37.5582,16.9043,2,0
-37.848,16.9622,2,0
-38.1378,17.0202,2,0
-38.4276,17.1361,2,0
-38.7174,17.252,2,0
-39.0072,17.368,2,0
-39.297,17.5418,2,0
-39.5868,17.7157,2,0
-39.8766,17.9476,2,0
-40.1664,18.1794,2,0
-40.4562,18.4692,2,0
-40.6881,18.759,2,0
-40.9199,19.0488,2,0
-41.0938,19.3386,2,0
-41.2677,19.6284,2,0
-41.4416,19.9182,2,0
-41.6154,20.208,2,0
-41.7893,20.4978,2,0
-41.9632,20.7876,2,0
-42.1371,21.0774,2,0
-42.253,21.3672,2,0
-42.4269,21.657,2,0
-42.6008,21.9468,2,0
-42.7746,22.2366,2,0
-42.9485,22.5264,2,0
-43.1224,22.8162,2,0
-43.2963,23.106,2,0
-43.4702,23.3958,2,0
-43.644,23.6856,2,0
-43.8179,23.9754,2,0
-43.9918,24.2652,2,0
-44.1657,24.555,2,0
-44.2816,24.8448,2,0
-44.4555,25.1346,2,0
-44.6294,25.4244,2,0
-44.8032,25.7142,2,0
-44.9771,26.004,2,0
-45.093,26.2938,2,0
-45.2669,26.5836,2,0
-45.4408,26.8734,2,0
-45.5567,27.1632,2,0
-45.7306,27.453,2,0
-45.9045,27.7428,2,0
-46.0784,28.0326,2,0
-46.1943,28.3224,2,0
-46.3682,28.6122,2,0
-46.542,28.902,2,0
-46.7159,29.1918,2,0
-46.8318,29.4816,2,0
-47.0057,29.7714,2,0
-47.1216,30.0612,2,0
-47.1796,30.351,2,0
-47.2955,30.6408,2,0
-47.3535,30.9306,2,0
-47.4114,31.2204,2,0
-47.4694,31.5102,2,0
-47.4694,31.8,2,0
-47.4694,32.0898,2,0
-47.4694,32.3796,2,0
-47.4114,32.6694,2,0
-47.4114,32.9592,2,0
-47.3535,33.249,2,0
-47.2376,33.5388,2,0
-47.1796,33.8286,2,0
-47.0057,34.1184,2,0
-46.8898,34.4082,2,0
-46.7159,34.698,2,0
-46.4841,34.9878,2,0
-46.1943,35.2776,2,0
-45.9045,35.5674,2,0
-45.6147,35.7992,2,0
-45.3249,35.9731,2,0
-45.0351,36.147,2,0
-44.7453,36.3209,2,0
-44.4555,36.4368,2,0
-44.1657,36.5527,2,0
-43.8759,36.6686,2,0
-43.5861,36.7266,2,0
-43.2963,36.7266,2,0
-43.0065,36.7846,2,0
-42.7167,36.7846,2,0
-42.4269,36.7846,2,0
-42.1371,36.7846,2,0
-41.8473,36.7266,2,0
-41.5575,36.7266,2,0
-41.2677,36.6686,2,0
-40.9779,36.6107,2,0
-40.6881,36.6107,2,0
-40.3983,36.5527,2,0
-40.1085,36.4948,2,0
-39.8187,36.4368,2,0
-39.5289,36.3788,2,0
-39.2391,36.3209,2,0
-38.9493,36.2629,2,0
-38.6595,36.205,2,0
-38.3697,36.147,2,0
-38.0799,36.089,2,0
-37.7901,36.0311,2,0
-37.5003,35.9731,2,0
-37.2105,35.9152,2,0
-36.9207,35.8572,2,0
-36.6309,35.7992,2,0
-36.3411,35.7413,2,0
-36.0513,35.6254,2,0
-35.7615,35.5674,2,0
-35.4717,35.5094,2,0
-35.1819,35.4515,2,0
-34.8921,35.3935,2,0
-34.6023,35.3356,2,0
-34.3125,35.2776,2,0
-34.0227,35.2776,2,0
-33.7329,35.2196,2,0
-33.4431,35.1617,2,0
-33.1533,35.1037,2,0
-32.8635,35.1037,2,0
-32.5737,35.0458,2,0
-32.2839,35.0458,2,0
-31.9941,34.9878,2,0
-31.7043,34.9878,2,0
-31.4145,34.9298,2,0
-31.1247,34.9298,2,0
-30.8349,34.8719,2,0
-30.5451,34.8139,2,0
-30.2553,34.8139,2,0
-29.9655,34.756,2,0
-29.6757,34.698,2,0
-29.3859,34.64,2,0
-29.0961,34.64,2,0
-28.8063,34.5821,2,0
-28.5165,34.5241,2,0
-28.2267,34.5241,2,0
-27.9369,34.5241,2,0
-27.6471,34.4662,2,0
-27.3573,34.4662,2,0
-27.0675,34.4662,2,0
-26.7777,34.5241,2,0
-26.4879,34.5241,2,0
-26.1981,34.5241,2,0
-25.9083,34.5821,2,0
-25.6185,34.5821,2,0
-25.3287,34.64,2,0
-25.0389,34.698,2,0
-24.7491,34.698,2,0
-24.4593,34.756,2,0
-24.1695,34.8139,2,0
-23.8797,34.8139,2,0
-23.5899,34.8719,2,0
-23.3001,34.9298,2,0
-23.0103,34.9878,2,0
-22.7205,35.0458,2,0
-22.4307,35.1037,2,0
-22.1409,35.2196,2,0
-21.8511,35.2776,2,0
-21.5613,35.3935,2,0
-21.2715,35.4515,2,0
-20.9817,35.5674,2,0
-20.6919,35.6833,2,0
-20.4021,35.7992,2,0
-20.1123,35.9152,2,0
-19.8225,36.0311,2,0
-19.5327,36.205,2,0
-19.2429,36.3209,2,0
-18.9531,36.4948,2,0
-18.6633,36.6107,2,0
-18.3735,36.7846,2,0
-18.0837,36.9584,2,0
-17.7939,37.1323,2,0
-17.5041,37.3062,2,0
-17.2143,37.4801,2,0
-16.9245,37.7119,2,0
-16.6347,37.8858,2,0
-16.3449,38.1176,2,0
-16.0551,38.3495,2,0
-15.7653,38.6393,2,0
-15.4755,38.8711,2,0
-15.1857,39.1609,2,0
-14.8959,39.4507,2,0
-14.664,39.7405,2,0
-14.3742,40.0303,2,0
-14.1424,40.3201,2,0
-13.9106,40.6099,2,0
-13.6787,40.8997,2,0
-13.4469,41.1895,2,0
-13.215,41.4793,2,0
-12.9832,41.7691,2,0
-12.8093,42.0589,2,0
-12.5775,42.3487,2,0
-12.4036,42.6385,2,0
-12.1718,42.9283,2,0
-11.9979,43.2181,2,0
-11.824,43.5079,2,0
-11.7081,43.7977,2,0
-11.5342,44.0875,2,0
-11.4183,44.3773,2,0
-11.3024,44.6671,2,0
-11.1864,44.9569,2,0
-11.0705,45.2467,2,0
-11.0126,45.5365,2,0
-11.0126,45.8263,2,0
-11.0126,46.1161,2,0
-11.0126,46.4059,2,0
-11.0705,46.6957,2,0
-11.1864,46.9855,2,0
-11.3024,47.2753,2,0
-11.4762,47.5651,2,0
-11.6501,47.8549,2,0
-11.9399,48.1447,2,0
-12.2297,48.3766,2,0
-12.5195,48.5504,2,0
-12.8093,48.7243,2,0
-13.0991,48.8402,2,0
-13.3889,48.8982,2,0
-13.6787,48.9562,2,0
-13.9685,49.0141,2,0
-14.2583,49.0721,2,0
-14.5481,49.0721,2,0
-14.8379,49.13,2,0
-15.1277,49.13,2,0
-15.4175,49.13,2,0
-15.7073,49.13,2,0
-15.9971,49.13,2,0
-16.2869,49.13,2,0
-16.5767,49.188,2,0
-16.8665,49.188,2,0
-17.1563,49.188,2,0
-17.4461,49.188,2,0
-17.7359,49.246,2,0
-18.0257,49.246,2,0
-18.3155,49.246,2,0
-18.6053,49.246,2,0
-18.8951,49.246,2,0
-19.1849,49.3039,2,0
-19.4747,49.3039,2,0
-19.7645,49.3039,2,0
