map,ws,wt,wc,wcl,wd,dm,opp_config,mode,stamp,file_result,file_dur,filename,finish_reason,duration_s,total_dist_m,collision_flag,fgm_min_d,fgm_unsafe_ratio,fgm_track_rms,fre_min_d,fre_unsafe_ratio,fre_track_rms,fgm_sc,fre_sc,S_progress,Score_FGM,Score_FRENET
playground,1.72,1.57,0.96,1.29,0.51,0.45,Opp_bumper_slow_1.csv,MUX_OBSTACLE,1765070575,GOAL,12.43,Mux_playground_WS1.72_WT1.57_WC0.96_WCL1.29_WD0.51_DM0.45_Opp_bumper_slow_1.csv_MUX_OBSTACLE_1765070575_GOAL_dur_12.43s.csv,GOAL REACHED,12.43,34.08,False,0.00266634,1.0,0.4502954391759773,0.00871569,0.5775599864819195,1.365343599375407,0.07852922297486041,0.10862743204750641,0.4987903225806452,20.460755285659584,22.567629920744807
playground,1.39,2.74,1.62,2.48,2.88,0.5,Opp_bumper_slow_2.csv,MUX_OBSTACLE,1765082525,GOAL,11.82,Mux_playground_WS1.39_WT2.74_WC1.62_WCL2.48_WD2.88_DM0.50_Opp_bumper_slow_2.csv_MUX_OBSTACLE_1765082525_GOAL_dur_11.82s.csv,GOAL REACHED,11.82,34.05,False,0.00338656,1.0,0.4501430871967956,0.00256938,0.47398431931575197,1.0984243067871844,0.07855098754331494,0.13526117503309235,0.5233870967741936,21.200182031257853,25.16989515554227
playground,0.71,1.96,1.49,2.63,2.87,0.57,Opp_bumper_slow_0.5.csv,MUX_OBSTACLE,1765063086,GOAL,13.72,Mux_playground_WS0.71_WT1.96_WC1.49_WCL2.63_WD2.87_DM0.57_Opp_bumper_slow_0.5.csv_MUX_OBSTACLE_1765063086_GOAL_dur_13.72s.csv,GOAL REACHED,13.72,34.09,False,0.00334071,0.9678249678249679,0.43036232716420647,0.012987,0.7122235872235873,1.382986451973863,0.08965039010726449,0.07399964899964899,0.4467741935483871,19.678753113960127,18.58320123642704
playground,1.58,1.45,0.89,1.18,0.47,0.41,Opp_bumper_slow_2.csv,MUX_OBSTACLE,1765081731,GOAL,13.1,Mux_playground_WS1.58_WT1.45_WC0.89_WCL1.18_WD0.47_DM0.41_Opp_bumper_slow_2.csv_MUX_OBSTACLE_1765081731_GOAL_dur_13.10s.csv,GOAL REACHED,13.1,34.09,False,0.00185212,0.990506329113924,0.42453943510186987,0.0148968,0.5984922976073419,1.4336840906953898,0.08464988178472387,0.10324483775811209,0.4717741935483871,20.078717531382285,21.38036444951946
playground,1.1052,2.3484,1.1856,1.7559,1.343,0.185,Opp_bumper_v_3.csv,MUX_OBSTACLE,1765061337,CRASH,4.39,Mux_playground_WS1.1052_WT2.3484_WC1.1856_WCL1.7559_WD1.343_DM0.185_Opp_bumper_v_3.csv_MUX_OBSTACLE_1765061337_CRASH_dur_4.39s.csv,COLLISION DETECTED,4.39,13.95,True,0.0137077,1.0,0.46439816512898846,0.0172369,1.0,0.1293955209693755,0.07651454783871595,0.12437206843294636,0.822983870967742,0.0,0.0
playground,0.71,1.96,1.49,2.63,2.87,0.57,Opp_bumper_slow_1.5.csv,MUX_OBSTACLE,1765076920,GOAL,14.09,Mux_playground_WS0.71_WT1.96_WC1.49_WCL2.63_WD2.87_DM0.57_Opp_bumper_slow_1.5.csv_MUX_OBSTACLE_1765076920_GOAL_dur_14.09s.csv,GOAL REACHED,14.09,34.08,False,0.00252944,0.9045296167247386,0.4112109236978517,0.00407884,0.6461313868613139,1.46230156150468,0.10866225231394554,0.09099478623566215,0.43185483870967745,20.56200282326651,19.32528019778667
playground,1.0341,1.0204,2.05,1.8391,1.0403,0.222,Opp_bumper_slow_0.5.csv,MUX_OBSTACLE,1765047881,GOAL,13.52,Mux_playground_WS1.0341_WT1.0204_WC2.05_WCL1.8391_WD1.0403_DM0.222_Opp_bumper_slow_0.5.csv_MUX_OBSTACLE_1765047881_GOAL_dur_13.52s.csv,GOAL REACHED,13.52,34.09,False,0.00152264,0.9916142557651991,0.4422538501386013,0.00297906,0.7516059957173448,1.4121036297043488,0.08183435564057719,0.06387274395839707,0.4548387096774194,19.373566185162986,18.11625336741038
playground,1.34,1.86,1.18,1.85,2.16,0.45,Opp_bumper_slow_1.5.csv,MUX_OBSTACLE,1765079616,GOAL,13.3,Mux_playground_WS1.34_WT1.86_WC1.18_WCL1.85_WD2.16_DM0.45_Opp_bumper_slow_1.5.csv_MUX_OBSTACLE_1765079616_GOAL_dur_13.30s.csv,GOAL REACHED,13.3,34.09,False,0.00553581,1.0,0.4392104313156581,0.00149508,0.5852039203288018,1.4376868119867185,0.08011279552633456,0.10666184905830811,0.4637096774193548,19.51918600942406,21.37761975666221
playground,1.5381,2.4013,1.3278,1.3426,1.2767,0.2187,Opp_bumper_slow_2.csv,MUX_OBSTACLE,1765056937,GOAL,16.77,Mux_playground_WS1.5381_WT2.4013_WC1.3278_WCL1.3426_WD1.2767_DM0.2187_Opp_bumper_slow_2.csv_MUX_OBSTACLE_1765056937_GOAL_dur_16.77s.csv,GOAL REACHED,16.77,34.11,False,0.00149171,0.9690902704601335,0.37044340472022785,0.0011133,1.0,1.3463399394952345,0.09788487263593312,0.0,0.3237903225806452,16.565650761934673,9.713709677419356
playground,1.0608,2.3754,0.8409,1.7021,1.6963,0.2147,Opp_bumper_slow_1.csv,MUX_OBSTACLE,1765051255,STUCK,19.02,Mux_playground_WS1.0608_WT2.3754_WC0.8409_WCL1.7021_WD1.6963_DM0.2147_Opp_bumper_slow_1.csv_MUX_OBSTACLE_1765051255_STUCK_dur_19.02s.csv,STUCK DETECTED,19.02,34.06,False,0.0010948,0.9912472647702407,0.4456132194076359,0.00166458,0.8373339048435491,1.2815573750188696,0.08144881485799012,0.04182842446880166,0.23306451612903228,0.0,0.0
playground,2.76,1.34,0.86,1.39,1.67,0.44,Opp_bumper_v_5.csv,MUX_OBSTACLE,1765106763,GOAL,13.1,Mux_playground_WS2.76_WT1.34_WC0.86_WCL1.39_WD1.67_DM0.44_Opp_bumper_v_5.csv_MUX_OBSTACLE_1765106763_GOAL_dur_13.10s.csv,GOAL REACHED,13.1,34.06,False,0.00194822,0.8281874318924809,0.4256693086717562,0.00646698,0.6752136752136753,1.60906123805389,0.12622761627453974,0.08351648351648351,0.4717741935483871,22.989158945669395,19.99937965260546
playground,2.53,1.38,0.62,1.16,1.15,0.32,Opp_bumper_v_5.csv,MUX_OBSTACLE,1765106502,GOAL,11.87,Mux_playground_WS2.53_WT1.38_WC0.62_WCL1.16_WD1.15_DM0.32_Opp_bumper_v_5.csv_MUX_OBSTACLE_1765106502_GOAL_dur_11.87s.csv,GOAL REACHED,11.87,34.07,False,0.00108022,0.9845904298459043,0.48039863692203355,0.00594435,0.991397109428768,1.4574631939554379,0.07819122705076269,0.002212171861173938,0.5213709677419355,21.114514925811452,15.79598106254024
playground,1.1751,1.1714,2.2522,1.1078,1.7631,0.2059,Opp_bumper_slow_2.csv,MUX_OBSTACLE,1765056578,GOAL,19.23,Mux_playground_WS1.1751_WT1.1714_WC2.2522_WCL1.1078_WD1.7631_DM0.2059_Opp_bumper_slow_2.csv_MUX_OBSTACLE_1765056578_GOAL_dur_19.23s.csv,GOAL REACHED,19.23,34.08,False,0.00143397,0.9692474674384949,0.38736986407798074,0.0172709,1.0,1.5560255454260556,0.09542638493324693,0.0,0.2245967741935484,13.417750171133736,6.737903225806452
playground,2.53,1.38,0.62,1.16,1.15,0.32,Opp_bumper_slow_2.csv,MUX_OBSTACLE,1765083714,GOAL,11.86,Mux_playground_WS2.53_WT1.38_WC0.62_WCL1.16_WD1.15_DM0.32_Opp_bumper_slow_2.csv_MUX_OBSTACLE_1765083714_GOAL_dur_11.86s.csv,GOAL REACHED,11.86,34.05,False,0.00378948,1.0,0.4671387575614191,0.0113058,0.5676236596333448,1.5084948553379112,0.07612303463408299,0.1111824875228542,0.5217741935483872,20.981838230837425,23.43599993305141
playground,1.59,1.62,0.94,1.26,1.31,0.37,Opp_bumper_v_2.csv,MUX_OBSTACLE,1765089691,GOAL,13.11,Mux_playground_WS1.59_WT1.62_WC0.94_WCL1.26_WD1.31_DM0.37_Opp_bumper_v_2.csv_MUX_OBSTACLE_1765089691_GOAL_dur_13.11s.csv,GOAL REACHED,13.11,34.05,False,0.00188211,0.9868747782901738,0.48740882829388,0.00120495,1.0,1.6649533760400435,0.0766023672548296,0.0,0.47137096774193554,19.503294740096138,14.141129032258066
playground,1.91,2.1,1.36,2.13,2.47,0.52,Opp_bumper_v_5.csv,MUX_OBSTACLE,1765107496,STUCK,18.9,Mux_playground_WS1.91_WT2.10_WC1.36_WCL2.13_WD2.47_DM0.52_Opp_bumper_v_5.csv_MUX_OBSTACLE_1765107496_STUCK_dur_18.90s.csv,STUCK DETECTED,18.9,33.97,False,0.00100637,0.7631663974151858,0.5779303695813438,0.004917,0.7692967409948542,1.413850540239598,0.12119573072447457,0.059323695172751774,0.23790322580645168,0.0,0.0
playground,1.4,1.88,1.21,1.87,2.19,0.45,Opp_bumper_v_3.csv,MUX_OBSTACLE,1765096572,STUCK,18.85,Mux_playground_WS1.40_WT1.88_WC1.21_WCL1.87_WD2.19_DM0.45_Opp_bumper_v_3.csv_MUX_OBSTACLE_1765096572_STUCK_dur_18.85s.csv,STUCK DETECTED,18.85,34.22,False,0.00328613,0.6694998365478915,0.6717307278985457,0.00361491,0.70703125,1.536769516764569,0.1318813666164642,0.07533482142857144,0.23991935483870963,0.0,0.0
playground,2.2,1.49,0.77,1.17,1.19,0.34,Opp_bumper_slow_0.5.csv,MUX_OBSTACLE,1765064996,GOAL,12.11,Mux_playground_WS2.20_WT1.49_WC0.77_WCL1.17_WD1.19_DM0.34_Opp_bumper_slow_0.5.csv_MUX_OBSTACLE_1765064996_GOAL_dur_12.11s.csv,GOAL REACHED,12.11,34.04,False,0.00190048,1.0,0.47966716898377243,0.0108128,0.6413934426229508,1.4704086800429852,0.07433326157374681,0.09221311475409835,0.5116935483870968,20.554134761775178,21.805724484399786
playground,2.94,1.31,0.88,1.41,1.7,0.44,Opp_bumper_v_5.csv,MUX_OBSTACLE,1765109150,CRASH,8.64,Mux_playground_WS2.94_WT1.31_WC0.88_WCL1.41_WD1.70_DM0.44_Opp_bumper_v_5.csv_MUX_OBSTACLE_1765109150_CRASH_dur_8.64s.csv,COLLISION DETECTED,8.64,29.61,True,0.00525506,0.6851343938562808,0.4332058107615483,0.0167334,0.507866273352999,0.6645835392172094,0.16193604004244946,0.17446530982105607,0.6516129032258065,0.0,0.0
playground,1.39,2.74,1.62,2.48,2.88,0.5,Opp_bumper_slow_1.5.csv,MUX_OBSTACLE,1765076665,GOAL,14.28,Mux_playground_WS1.39_WT2.74_WC1.62_WCL2.48_WD2.88_DM0.50_Opp_bumper_slow_1.5.csv_MUX_OBSTACLE_1765076665_GOAL_dur_14.28s.csv,GOAL REACHED,14.28,34.09,False,0.00236416,0.9917877447883765,0.42606415962646266,0.0019498,0.6021638330757342,1.4907431198316026,0.08410255710777995,0.10230072863766836,0.42419354838709683,18.6129854491575,19.886857456249686
playground,0.9449,1.2976,1.439,1.0401,1.1516,0.187,Opp_bumper_v_2.csv,MUX_OBSTACLE,1765057610,GOAL,13.72,Mux_playground_WS0.9449_WT1.2976_WC1.439_WCL1.0401_WD1.1516_DM0.187_Opp_bumper_v_2.csv_MUX_OBSTACLE_1765057610_GOAL_dur_13.72s.csv,GOAL REACHED,13.72,34.04,False,0.00314793,0.7463556851311953,0.4443982252579489,0.00127172,0.637816646562123,1.5841541118600289,0.14459450592941422,0.09313286231259695,0.4467741935483871,23.524841221510606,19.9225261683334
playground,0.83,2.59,1.74,2.67,2.86,0.59,Opp_bumper_slow_0.5.csv,MUX_OBSTACLE,1765069301,GOAL,13.99,Mux_playground_WS0.83_WT2.59_WC1.74_WCL2.67_WD2.86_DM0.59_Opp_bumper_slow_0.5.csv_MUX_OBSTACLE_1765069301_GOAL_dur_13.99s.csv,GOAL REACHED,13.99,34.07,False,0.00236455,1.0,0.47404419963856537,0.00478279,0.6281067812212335,1.7023386927268473,0.07513654290877639,0.09562968482882565,0.43588709677419357,18.336170906840156,19.770690841243603
playground,2.52,1.36,0.65,1.19,1.18,0.33,Opp_bumper_v_3.csv,MUX_OBSTACLE,1765096140,GOAL,12.17,Mux_playground_WS2.52_WT1.36_WC0.65_WCL1.19_WD1.18_DM0.33_Opp_bumper_v_3.csv_MUX_OBSTACLE_1765096140_GOAL_dur_12.17s.csv,GOAL REACHED,12.17,34.09,False,0.00276184,0.9947853991175291,0.4885563351467766,0.00573934,0.9871447902571042,1.4320949361445385,0.07440427806309588,0.003305625362458915,0.5092741935483871,20.486525270868324,15.509619581823737
playground,2.9819,1.4202,0.4224,0.4294,0.4704,0.1345,Opp_bumper_v_2.csv,MUX_OBSTACLE,1765057863,CRASH,5.5,Mux_playground_WS2.9819_WT1.4202_WC0.4224_WCL0.4294_WD0.4704_DM0.1345_Opp_bumper_v_2.csv_MUX_OBSTACLE_1765057863_CRASH_dur_5.50s.csv,COLLISION DETECTED,5.5,18.66,True,0.00642751,1.0,0.4403314018833088,0.0160651,0.9715384615384616,0.14428759930782964,0.07995265687381303,0.12956330998899138,0.7782258064516129,0.0,0.0
playground,2.94,1.11,0.69,1.22,1.37,0.39,Opp_bumper_v_2.csv,MUX_OBSTACLE,1765090546,GOAL,12.54,Mux_playground_WS2.94_WT1.11_WC0.69_WCL1.22_WD1.37_DM0.39_Opp_bumper_v_2.csv_MUX_OBSTACLE_1765090546_GOAL_dur_12.54s.csv,GOAL REACHED,12.54,34.06,False,0.00614865,0.9954459203036053,0.4955451285730032,0.00600398,0.9990121830754034,1.6132877491835473,0.0732360306972153,0.00025401006632483906,0.49435483870967745,19.957167310095393,14.848425865933063
playground,2.62,1.59,0.71,1.12,1.09,0.31,Opp_bumper_slow_0.5.csv,MUX_OBSTACLE,1765064509,GOAL,11.84,Mux_playground_WS2.62_WT1.59_WC0.71_WCL1.12_WD1.09_DM0.31_Opp_bumper_slow_0.5.csv_MUX_OBSTACLE_1765064509_GOAL_dur_11.84s.csv,GOAL REACHED,11.84,34.07,False,0.00118596,1.0,0.4718519597967629,0.0296453,0.6341463414634146,1.4181840683575182,0.07544972002903387,0.09407665505226481,0.5225806451612903,20.95889975687108,22.262785208497245
playground,1.57,2.36,1.6,2.44,2.73,0.57,Opp_bumper_slow_1.csv,MUX_OBSTACLE,1765075723,GOAL,14.46,Mux_playground_WS1.57_WT2.36_WC1.60_WCL2.44_WD2.73_DM0.57_Opp_bumper_slow_1.csv_MUX_OBSTACLE_1765075723_GOAL_dur_14.46s.csv,GOAL REACHED,14.46,34.14,False,0.00281949,1.0,0.44632311719368806,0.00184798,0.609984399375975,1.6300446969809452,0.07909669754375885,0.10028972587474927,0.41693548387096774,18.04483334419215,19.528345327361478
playground,2.68,1.54,0.83,1.25,1.39,0.36,Opp_bumper_v_4.csv,MUX_OBSTACLE,1765103453,GOAL,13.23,Mux_playground_WS2.68_WT1.54_WC0.83_WCL1.25_WD1.39_DM0.36_Opp_bumper_v_4.csv_MUX_OBSTACLE_1765103453_GOAL_dur_13.23s.csv,GOAL REACHED,13.23,34.04,False,0.00329309,0.9864091559370529,0.49523917537733764,0.00400507,0.9959802102659245,1.6498711881069357,0.07560347770513817,0.0010336602173336904,0.46653225806451615,19.288211181295157,14.068323957148843
playground,1.98,2.17,1.43,2.22,2.5,0.53,Opp_bumper_slow_0.5.csv,MUX_OBSTACLE,1765065580,GOAL,13.67,Mux_playground_WS1.98_WT2.17_WC1.43_WCL2.22_WD2.50_DM0.53_Opp_bumper_slow_0.5.csv_MUX_OBSTACLE_1765065580_GOAL_dur_13.67s.csv,GOAL REACHED,13.67,34.09,False,0.00271108,0.9906542056074766,0.4370569501562957,0.00100064,0.7370049504950495,1.4763390735087476,0.0828236399643209,0.06762729844413012,0.44879032258064516,19.26136447492182,18.197620568508462
playground,2.45,1.57,0.93,1.51,1.77,0.47,Opp_bumper_v_2.csv,MUX_OBSTACLE,1765091706,GOAL,13.16,Mux_playground_WS2.45_WT1.57_WC0.93_WCL1.51_WD1.77_DM0.47_Opp_bumper_v_2.csv_MUX_OBSTACLE_1765091706_GOAL_dur_13.16s.csv,GOAL REACHED,13.16,34.07,False,0.00281443,0.9445283018867925,0.5183859746844698,0.00416309,0.7917309472385067,1.6650613111199515,0.08306615455990055,0.05355489928152686,0.4693548387096774,19.89527598048336,17.8294881109972
playground,1.91,2.1,1.36,2.13,2.47,0.52,Opp_bumper_v_4.csv,MUX_OBSTACLE,1765101695,GOAL,13.56,Mux_playground_WS1.91_WT2.10_WC1.36_WCL2.13_WD2.47_DM0.52_Opp_bumper_v_4.csv_MUX_OBSTACLE_1765101695_GOAL_dur_13.56s.csv,GOAL REACHED,13.56,34.06,False,0.00727802,1.0,0.5305886824724307,0.00662664,1.0,1.676433574927572,0.06705875964679561,0.0,0.4532258064516129,18.290887368824077,13.596774193548386
playground,2.91,1.32,0.66,1.12,1.01,0.3,Opp_bumper_slow_1.5.csv,MUX_OBSTACLE,1765076712,GOAL,12.35,Mux_playground_WS2.91_WT1.32_WC0.66_WCL1.12_WD1.01_DM0.30_Opp_bumper_slow_1.5.csv_MUX_OBSTACLE_1765076712_GOAL_dur_12.35s.csv,GOAL REACHED,12.35,34.1,False,0.00542943,1.0,0.44598866416250676,0.00978602,0.5777318166149603,1.4837027999808818,0.07914447654821331,0.10858324715615306,0.5020161290322581,20.600597229342675,22.661311171898458
playground,0.66,2.04,1.31,2.44,2.71,0.56,Opp_bumper_slow_1.5.csv,MUX_OBSTACLE,1765079013,GOAL,13.38,Mux_playground_WS0.66_WT2.04_WC1.31_WCL2.44_WD2.71_DM0.56_Opp_bumper_slow_1.5.csv_MUX_OBSTACLE_1765079013_GOAL_dur_13.38s.csv,GOAL REACHED,13.38,34.08,False,0.00197835,1.0,0.42191129740263233,0.0305061,0.6285982478097623,1.7293812318668762,0.08258410037105254,0.09550330770606114,0.4604838709677419,19.595403155005933,20.499747668456536
playground,0.89,2.14,1.44,2.3,2.61,0.52,Opp_bumper_slow_1.csv,MUX_OBSTACLE,1765074852,GOAL,12.55,Mux_playground_WS0.89_WT2.14_WC1.44_WCL2.30_WD2.61_DM0.52_Opp_bumper_slow_1.csv_MUX_OBSTACLE_1765074852_GOAL_dur_12.55s.csv,GOAL REACHED,12.55,34.09,False,0.00220667,1.0,0.4382060625261447,0.0102725,0.5633603953406283,1.3605013890765225,0.08025627678197934,0.11227875548383844,0.4939516129032258,20.436487761835327,22.678061270965465
playground,1.59,1.62,0.94,1.26,1.31,0.37,Opp_bumper_slow_1.5.csv,MUX_OBSTACLE,1765078314,GOAL,13.23,Mux_playground_WS1.59_WT1.62_WC0.94_WCL1.26_WD1.31_DM0.37_Opp_bumper_slow_1.5.csv_MUX_OBSTACLE_1765078314_GOAL_dur_13.23s.csv,GOAL REACHED,13.23,34.05,False,0.00213144,0.9926605504587156,0.45675311405612684,0.0395665,0.601148691767709,1.517843216202232,0.0794939850168836,0.10256176497401767,0.46653225806451615,19.560546693117335,21.17529129011672
playground,1.92,2.11,1.37,2.14,2.48,0.52,Opp_bumper_v_5.csv,MUX_OBSTACLE,1765108068,GOAL,13.79,Mux_playground_WS1.92_WT2.11_WC1.37_WCL2.14_WD2.48_DM0.52_Opp_bumper_v_5.csv_MUX_OBSTACLE_1765108068_GOAL_dur_13.79s.csv,GOAL REACHED,13.79,34.05,False,0.00102099,0.9957507082152974,0.5013942237358181,0.00272621,1.0,1.7046589904770977,0.07232207163952094,0.0,0.4439516129032259,18.38109340186324,13.318548387096776
playground,1.59,1.62,0.94,1.26,1.31,0.37,Opp_bumper_slow_1.csv,MUX_OBSTACLE,1765072460,GOAL,13.07,Mux_playground_WS1.59_WT1.62_WC0.94_WCL1.26_WD1.31_DM0.37_Opp_bumper_slow_1.csv_MUX_OBSTACLE_1765072460_GOAL_dur_13.07s.csv,GOAL REACHED,13.07,34.06,False,0.00122679,1.0,0.4629496188371813,0.0298161,0.6104928457869634,1.662620318156432,0.07672148302325982,0.1001589825119237,0.4729838709677419,19.560019940660446,21.200644904866916
playground,0.95,2.06,1.39,2.24,2.51,0.49,Opp_bumper_v_5.csv,MUX_OBSTACLE,1765107954,GOAL,14.49,Mux_playground_WS0.95_WT2.06_WC1.39_WCL2.24_WD2.51_DM0.49_Opp_bumper_v_5.csv_MUX_OBSTACLE_1765107954_GOAL_dur_14.49s.csv,GOAL REACHED,14.49,34.05,False,0.00248693,0.6785016286644951,0.4819786037233112,0.00320097,0.6307458143074581,1.7117327463820176,0.15667406638294254,0.09495107632093934,0.4157258064516129,23.438958840354363,19.11834953601414
playground,2.82,1.33,0.85,1.38,1.66,0.43,Opp_bumper_v_2.csv,MUX_OBSTACLE,1765091256,GOAL,12.64,Mux_playground_WS2.82_WT1.33_WC0.85_WCL1.38_WD1.66_DM0.43_Opp_bumper_v_2.csv_MUX_OBSTACLE_1765091256_GOAL_dur_12.64s.csv,GOAL REACHED,12.64,34.13,False,0.00240649,1.0,0.4866836129450795,0.00159124,1.0,1.718732097337417,0.0733309124364172,0.0,0.49032258064516127,19.842841289904044,14.709677419354838
playground,2.47,1.47,0.83,1.26,1.34,0.37,Opp_bumper_slow_2.csv,MUX_OBSTACLE,1765085209,GOAL,13.62,Mux_playground_WS2.47_WT1.47_WC0.83_WCL1.26_WD1.34_DM0.37_Opp_bumper_slow_2.csv_MUX_OBSTACLE_1765085209_GOAL_dur_13.62s.csv,GOAL REACHED,13.62,34.06,False,0.00115782,1.0,0.47648230288507937,0.00174138,0.5993589743589743,1.753638457946625,0.07478824244498868,0.10302197802197802,0.4508064516129033,18.759370519536304,20.73573200992556
playground,0.5131,1.4804,1.0786,2.7189,2.8385,0.2532,Opp_bumper_v_4.csv,MUX_OBSTACLE,1765074908,GOAL,13.59,Mux_playground_WS0.5131_WT1.4804_WC1.0786_WCL2.7189_WD2.8385_DM0.2532_Opp_bumper_v_4.csv_MUX_OBSTACLE_1765074908_GOAL_dur_13.59s.csv,GOAL REACHED,13.59,34.05,False,0.00264188,0.8874305906108026,0.3777292113114057,0.00820341,0.6294320677753373,1.5517018803446383,0.11784224651273566,0.0952888968577704,0.4520161290322581,21.809441126859237,20.23070665101167
playground,2.13,1.45,0.91,1.47,1.84,0.44,Opp_bumper_v_4.csv,MUX_OBSTACLE,1765099888,STUCK,19.32,Mux_playground_WS2.13_WT1.45_WC0.91_WCL1.47_WD1.84_DM0.44_Opp_bumper_v_4.csv_MUX_OBSTACLE_1765099888_STUCK_dur_19.32s.csv,STUCK DETECTED,19.32,34.04,False,0.00188445,0.7623478883321403,0.6438760399315944,0.00586218,0.745660726683638,1.5977866903071665,0.11198539443865044,0.06540152742420736,0.22096774193548388,0.0,0.0
playground,1.34,1.86,1.18,1.85,2.16,0.45,Opp_bumper_slow_2.csv,MUX_OBSTACLE,1765085466,GOAL,13.06,Mux_playground_WS1.34_WT1.86_WC1.18_WCL1.85_WD2.16_DM0.45_Opp_bumper_slow_2.csv_MUX_OBSTACLE_1765085466_GOAL_dur_13.06s.csv,GOAL REACHED,13.06,34.09,False,0.00162622,1.0,0.42836562243535337,0.0119284,0.5922103861517976,1.4249889088516658,0.08166205393780668,0.10486018641810921,0.47338709677419355,19.917956678872272,21.541825952493447
playground,2.61,1.6,0.73,1.11,1.12,0.32,Opp_bumper_v_3.csv,MUX_OBSTACLE,1765096554,CRASH,8.4,Mux_playground_WS2.61_WT1.60_WC0.73_WCL1.11_WD1.12_DM0.32_Opp_bumper_v_3.csv_MUX_OBSTACLE_1765096554_CRASH_dur_8.40s.csv,COLLISION DETECTED,8.4,29.58,True,0.00306546,0.8262599469496021,0.48327741925962814,0.0251439,0.6183816183816184,0.707185063931565,0.11849352517586974,0.1399611461402174,0.6612903225806451,0.0,0.0
playground,0.87,2.58,1.81,2.71,2.91,0.57,Opp_bumper_slow_0.5.csv,MUX_OBSTACLE,1765063759,GOAL,14.88,Mux_playground_WS0.87_WT2.58_WC1.81_WCL2.71_WD2.91_DM0.57_Opp_bumper_slow_0.5.csv_MUX_OBSTACLE_1765063759_GOAL_dur_14.88s.csv,GOAL REACHED,14.88,34.08,False,0.00131626,1.0,0.4296155317514291,0.00329238,0.7168284789644013,1.3373902625254013,0.08148349546408157,0.07281553398058252,0.39999999999999997,17.70384468248571,17.097087378640772
playground,2.68,1.54,0.83,1.25,1.39,0.36,Opp_bumper_slow_1.csv,MUX_OBSTACLE,1765074737,GOAL,12.83,Mux_playground_WS2.68_WT1.54_WC0.83_WCL1.25_WD1.39_DM0.36_Opp_bumper_slow_1.csv_MUX_OBSTACLE_1765074737_GOAL_dur_12.83s.csv,GOAL REACHED,12.83,34.07,False,0.00246836,1.0,0.4432914760455142,0.0395822,0.58382257012394,1.4262804925272399,0.07952978913635513,0.10701705339670115,0.48266129032258065,20.04692394922228,21.971032447446497
playground,1.32,2.18,1.52,2.28,2.61,0.54,Opp_bumper_slow_0.5.csv,MUX_OBSTACLE,1765067044,ABORT,0.0,Mux_playground_WS1.32_WT2.18_WC1.52_WCL2.28_WD2.61_DM0.54_Opp_bumper_slow_0.5.csv_MUX_OBSTACLE_1765067044_ABORT_dur_0.00s.csv,MANUAL_ABORT,0.0,0.0,False,,0.0,,,0.0,,0.2571428571428572,0.2571428571428572,0.0,0.0,0.0
playground,1.0608,2.3754,0.8409,1.7021,1.6963,0.2147,Opp_bumper_v_5.csv,MUX_OBSTACLE,1765077330,CRASH,3.24,Mux_playground_WS1.0608_WT2.3754_WC0.8409_WCL1.7021_WD1.6963_DM0.2147_Opp_bumper_v_5.csv_MUX_OBSTACLE_1765077330_CRASH_dur_3.24s.csv,COLLISION DETECTED,3.24,9.07,True,0.0279112,0.77,0.3464575204354781,0.0140932,0.9949431099873578,0.2854448307491082,0.1525060685092174,0.10337965303909254,0.8693548387096774,0.0,0.0
playground,1.99,2.08,1.44,2.25,2.59,0.52,Opp_bumper_v_5.csv,MUX_OBSTACLE,1765106714,GOAL,13.44,Mux_playground_WS1.99_WT2.08_WC1.44_WCL2.25_WD2.59_DM0.52_Opp_bumper_v_5.csv_MUX_OBSTACLE_1765106714_GOAL_dur_13.44s.csv,GOAL REACHED,13.44,34.05,False,0.00243267,0.7043771043771043,0.421303470508289,0.0159179,0.6524129505192425,1.6046792700283177,0.15868824880184618,0.08937952700933763,0.4580645161290323,24.850112900000198,19.998502374524602
playground,0.67,2.03,1.3,2.43,2.7,0.56,Opp_bumper_v_3.csv,MUX_OBSTACLE,1765095624,GOAL,15.38,Mux_playground_WS0.67_WT2.03_WC1.30_WCL2.43_WD2.70_DM0.56_Opp_bumper_v_3.csv_MUX_OBSTACLE_1765095624_GOAL_dur_15.38s.csv,GOAL REACHED,15.38,34.05,False,0.00105267,0.7969258054980787,0.4351032554095565,0.00234672,0.6104539202200825,1.5344787855873894,0.1329186135277003,0.10016899194340737,0.37983870967741934,20.6994642372616,18.406990726361094
playground,1.63,1.46,0.9,1.19,0.47,0.42,Opp_bumper_slow_1.5.csv,MUX_OBSTACLE,1765076061,GOAL,12.43,Mux_playground_WS1.63_WT1.46_WC0.90_WCL1.19_WD0.47_DM0.42_Opp_bumper_slow_1.5.csv_MUX_OBSTACLE_1765076061_GOAL_dur_12.43s.csv,GOAL REACHED,12.43,34.05,False,0.00224317,1.0,0.441318098994371,0.0508766,0.5426871938418475,1.4006042968630794,0.07981170014366129,0.11759472158352492,0.4987903225806452,20.550528687475648,23.1953401882661
