# x, y, speed_mps, dist_to_wall
-84.8536,-26.16,2,0
-84.8536,-26.4498,2,0
-84.8536,-26.7396,2,0
-84.8536,-27.0294,2,0
-84.8536,-27.3192,2,0
-84.8536,-27.609,2,0
-84.8536,-27.8988,2,0
-84.8536,-28.1886,2,0
-84.8536,-28.4784,2,0
-84.8536,-28.7682,2,0
-84.8536,-29.058,2,0
-84.8536,-29.3478,2,0
-84.8536,-29.6376,2,0
-84.8536,-29.9274,2,0
-84.8536,-30.2172,2,0
-84.8536,-30.507,2,0
-84.8536,-30.7968,2,0
-84.8536,-31.0866,2,0
-84.8536,-31.3764,2,0
-84.8536,-31.6662,2,0
-84.8536,-31.956,2,0
-84.8536,-32.2458,2,0
-84.8536,-32.5356,2,0
-84.8536,-32.8254,2,0
-84.8536,-33.1152,2,0
-84.8536,-33.405,2,0
-84.8536,-33.6948,2,0
-84.8536,-33.9846,2,0
-84.8536,-34.2744,2,0
-84.8536,-34.5642,2,0
-84.8536,-34.854,2,0
-84.8536,-35.1438,2,0
-84.8536,-35.4336,2,0
-84.8536,-35.7234,2,0
-84.8536,-36.0132,2,0
-84.7956,-36.245,2,0
-84.5058,-36.245,2,0
-84.216,-36.245,2,0
-83.9262,-36.245,2,0
-83.6364,-36.245,2,0
-83.3466,-36.245,2,0
-83.0568,-36.245,2,0
-82.767,-36.245,2,0
-82.4772,-36.245,2,0
-82.1874,-36.245,2,0
-81.8976,-36.245,2,0
-81.6078,-36.245,2,0
-81.318,-36.245,2,0
-81.0282,-36.245,2,0
-80.7384,-36.245,2,0
-80.4486,-36.245,2,0
-80.1588,-36.245,2,0
-79.869,-36.245,2,0
-79.5792,-36.245,2,0
-79.2894,-36.245,2,0
-78.9996,-36.245,2,0
-78.7098,-36.245,2,0
-78.42,-36.245,2,0
-78.1302,-36.245,2,0
-77.8404,-36.245,2,0
-77.5506,-36.245,2,0
-77.2608,-36.245,2,0
-76.971,-36.245,2,0
-76.6812,-36.245,2,0
-76.3914,-36.245,2,0
-76.1016,-36.245,2,0
-75.8118,-36.245,2,0
-75.522,-36.245,2,0
-75.2322,-36.245,2,0
-74.9424,-36.245,2,0
-74.6526,-36.245,2,0
-74.3628,-36.245,2,0
-74.073,-36.245,2,0
-73.7832,-36.245,2,0
-73.4934,-36.245,2,0
-73.2036,-36.245,2,0
-72.9138,-36.245,2,0
-72.624,-36.245,2,0
-72.3342,-36.245,2,0
-72.0444,-36.245,2,0
-71.7546,-36.245,2,0
-71.4648,-36.245,2,0
-71.175,-36.245,2,0
-70.8852,-36.245,2,0
-70.5954,-36.245,2,0
-70.3056,-36.245,2,0
-70.0158,-36.245,2,0
-69.726,-36.245,2,0
-69.4362,-36.245,2,0
-69.1464,-36.245,2,0
-68.8566,-36.245,2,0
-68.5668,-36.245,2,0
-68.277,-36.245,2,0
-67.9872,-36.245,2,0
-67.6974,-36.245,2,0
-67.4076,-36.245,2,0
-67.1178,-36.245,2,0
-66.828,-36.245,2,0
-66.5382,-36.245,2,0
-66.2484,-36.245,2,0
-65.9586,-36.245,2,0
-65.6688,-36.245,2,0
-65.379,-36.245,2,0
-65.0892,-36.245,2,0
-64.7994,-36.245,2,0
-64.5096,-36.245,2,0
-64.2198,-36.245,2,0
-63.93,-36.245,2,0
-63.6402,-36.245,2,0
-63.3504,-36.245,2,0
-63.0606,-36.245,2,0
-62.7708,-36.245,2,0
-62.481,-36.245,2,0
-62.1912,-36.245,2,0
-61.9014,-36.245,2,0
-61.6116,-36.245,2,0
-61.3218,-36.245,2,0
-61.032,-36.245,2,0
-60.7422,-36.245,2,0
-60.4524,-36.245,2,0
-60.1626,-36.245,2,0
-59.8728,-36.245,2,0
-59.583,-36.245,2,0
-59.2932,-36.245,2,0
-59.0034,-36.245,2,0
-58.7136,-36.245,2,0
-58.4238,-36.245,2,0
-58.134,-36.245,2,0
-57.8442,-36.245,2,0
-57.5544,-36.245,2,0
-57.2646,-36.245,2,0
-56.9748,-36.245,2,0
-56.685,-36.245,2,0
-56.3952,-36.245,2,0
-56.1054,-36.245,2,0
-55.8156,-36.245,2,0
-55.5258,-36.245,2,0
-55.236,-36.245,2,0
-54.9462,-36.245,2,0
-54.6564,-36.245,2,0
-54.3666,-36.245,2,0
-54.0768,-36.245,2,0
-53.787,-36.245,2,0
-53.4972,-36.245,2,0
-53.2074,-36.245,2,0
-52.9176,-36.245,2,0
-52.6278,-36.245,2,0
-52.338,-36.245,2,0
-52.0482,-36.245,2,0
-51.7584,-36.245,2,0
-51.4686,-36.245,2,0
-51.1788,-36.245,2,0
-50.889,-36.245,2,0
-50.5992,-36.245,2,0
-50.3094,-36.245,2,0
-50.0196,-36.245,2,0
-49.7298,-36.245,2,0
-49.44,-36.245,2,0
-49.1502,-36.245,2,0
-48.8604,-36.245,2,0
-48.5706,-36.245,2,0
-48.2808,-36.245,2,0
-47.991,-36.245,2,0
-47.7012,-36.245,2,0
-47.4114,-36.245,2,0
-47.1216,-36.245,2,0
-46.8318,-36.245,2,0
-46.542,-36.245,2,0
-46.2522,-36.245,2,0
-45.9624,-36.245,2,0
-45.6726,-36.245,2,0
-45.3828,-36.245,2,0
-45.093,-36.245,2,0
-44.8032,-36.245,2,0
-44.5134,-36.245,2,0
-44.2236,-36.245,2,0
-43.9338,-36.245,2,0
-43.644,-36.245,2,0
-43.3542,-36.245,2,0
-43.0644,-36.245,2,0
-42.7746,-36.245,2,0
-42.4848,-36.245,2,0
-42.195,-36.245,2,0
-41.9052,-36.245,2,0
-41.6154,-36.245,2,0
-41.3256,-36.245,2,0
-41.0358,-36.245,2,0
-40.746,-36.245,2,0
-40.4562,-36.245,2,0
-40.1664,-36.245,2,0
-39.8766,-36.245,2,0
-39.5868,-36.245,2,0
-39.297,-36.245,2,0
-39.0072,-36.245,2,0
-38.7174,-36.245,2,0
-38.4276,-36.245,2,0
-38.1378,-36.245,2,0
-37.848,-36.245,2,0
-37.5582,-36.245,2,0
-37.2684,-36.245,2,0
-36.9786,-36.245,2,0
-36.6888,-36.245,2,0
-36.399,-36.245,2,0
-36.1092,-36.245,2,0
-35.8194,-36.245,2,0
-35.5296,-36.245,2,0
-35.2398,-36.245,2,0
-34.95,-36.245,2,0
-34.6602,-36.245,2,0
-34.3704,-36.245,2,0
-34.0806,-36.245,2,0
-33.7908,-36.245,2,0
-33.501,-36.245,2,0
-33.2112,-36.245,2,0
-32.9214,-36.245,2,0
-32.6316,-36.245,2,0
-32.3418,-36.245,2,0
-32.052,-36.245,2,0
-31.7622,-36.245,2,0
-31.4724,-36.245,2,0
-31.1826,-36.245,2,0
-30.8928,-36.245,2,0
-30.603,-36.245,2,0
-30.3132,-36.245,2,0
-30.0234,-36.245,2,0
-29.7336,-36.245,2,0
-29.4438,-36.245,2,0
-29.154,-36.245,2,0
-28.8642,-36.245,2,0
-28.5744,-36.245,2,0
-28.2846,-36.245,2,0
-27.9948,-36.245,2,0
-27.705,-36.245,2,0
-27.4152,-36.245,2,0
-27.1254,-36.245,2,0
-26.8356,-36.245,2,0
-26.5458,-36.245,2,0
-26.256,-36.245,2,0
-25.9662,-36.245,2,0
-25.6764,-36.245,2,0
-25.3866,-36.245,2,0
-25.0968,-36.245,2,0
-24.807,-36.245,2,0
-24.5172,-36.245,2,0
-24.2274,-36.245,2,0
-23.9376,-36.245,2,0
-23.6478,-36.245,2,0
-23.358,-36.245,2,0
-23.0682,-36.245,2,0
-22.7784,-36.245,2,0
-22.4886,-36.245,2,0
-22.1988,-36.245,2,0
-21.909,-36.245,2,0
-21.6192,-36.245,2,0
-21.3294,-36.245,2,0
-21.0396,-36.245,2,0
-20.7498,-36.245,2,0
-20.46,-36.245,2,0
-20.1702,-36.245,2,0
-19.8804,-36.245,2,0
-19.5906,-36.245,2,0
-19.3008,-36.245,2,0
-19.011,-36.245,2,0
-18.7212,-36.245,2,0
-18.4314,-36.245,2,0
-18.1416,-36.245,2,0
-17.8518,-36.245,2,0
-17.562,-36.245,2,0
-17.2722,-36.245,2,0
-16.9824,-36.245,2,0
-16.6926,-36.245,2,0
-16.4028,-36.245,2,0
-16.113,-36.245,2,0
-15.8232,-36.245,2,0
-15.5334,-36.245,2,0
-15.2436,-36.245,2,0
-14.9538,-36.245,2,0
-14.664,-36.245,2,0
-14.3742,-36.245,2,0
-14.0844,-36.245,2,0
-13.7946,-36.245,2,0
-13.5048,-36.245,2,0
-13.215,-36.245,2,0
-12.9252,-36.245,2,0
-12.6354,-36.245,2,0
-12.3456,-36.245,2,0
-12.0558,-36.245,2,0
-11.766,-36.245,2,0
-11.4762,-36.245,2,0
-11.1864,-36.245,2,0
-10.8966,-36.245,2,0
-10.6068,-36.245,2,0
-10.317,-36.245,2,0
-10.0272,-36.245,2,0
-9.73744,-36.245,2,0
-9.44764,-36.245,2,0
-9.15784,-36.245,2,0
-8.86804,-36.245,2,0
-8.57824,-36.245,2,0
-8.28844,-36.245,2,0
-7.99864,-36.245,2,0
-7.70884,-36.245,2,0
-7.41904,-36.245,2,0
-7.12924,-36.245,2,0
-6.83944,-36.245,2,0
-6.54964,-36.245,2,0
-6.25984,-36.245,2,0
-5.97004,-36.245,2,0
-5.68024,-36.245,2,0
-5.39044,-36.245,2,0
-5.10064,-36.245,2,0
-4.81084,-36.245,2,0
-4.52104,-36.245,2,0
-4.23124,-36.245,2,0
-3.94144,-36.245,2,0
-3.65164,-36.245,2,0
-3.36184,-36.245,2,0
-3.07204,-36.245,2,0
-2.78224,-36.245,2,0
-2.49244,-36.245,2,0
-2.20264,-36.245,2,0
-1.91284,-36.245,2,0
-1.62304,-36.245,2,0
-1.33324,-36.245,2,0
-1.04344,-36.245,2,0
-0.753639,-36.245,2,0
-0.463839,-36.245,2,0
-0.174039,-36.245,2,0
0.115761,-36.245,2,0
0.405561,-36.245,2,0
0.695361,-36.245,2,0
0.985161,-36.245,2,0
1.27496,-36.245,2,0
1.56476,-36.245,2,0
1.85456,-36.245,2,0
2.14436,-36.245,2,0
2.43416,-36.245,2,0
2.72396,-36.245,2,0
3.01376,-36.245,2,0
3.30356,-36.245,2,0
3.59336,-36.245,2,0
3.88316,-36.245,2,0
4.17296,-36.245,2,0
4.46276,-36.245,2,0
4.75256,-36.245,2,0
5.04236,-36.245,2,0
5.33216,-36.245,2,0
5.62196,-36.245,2,0
5.91176,-36.245,2,0
6.20156,-36.245,2,0
6.49136,-36.245,2,0
6.78116,-36.245,2,0
7.07096,-36.245,2,0
7.36076,-36.245,2,0
7.65056,-36.245,2,0
7.94036,-36.245,2,0
8.23016,-36.245,2,0
8.51996,-36.245,2,0
8.80976,-36.245,2,0
9.09956,-36.245,2,0
9.38936,-36.245,2,0
9.67916,-36.245,2,0
9.96896,-36.245,2,0
10.2588,-36.245,2,0
10.5486,-36.245,2,0
10.8384,-36.245,2,0
11.1282,-36.245,2,0
11.418,-36.245,2,0
11.7078,-36.245,2,0
11.9976,-36.245,2,0
12.2874,-36.245,2,0
12.5772,-36.245,2,0
12.867,-36.245,2,0
13.1568,-36.245,2,0
13.4466,-36.245,2,0
13.7364,-36.245,2,0
14.0262,-36.245,2,0
14.316,-36.245,2,0
14.6058,-36.245,2,0
14.8956,-36.245,2,0
15.1854,-36.245,2,0
15.4752,-36.245,2,0
15.765,-36.245,2,0
16.0548,-36.245,2,0
16.3446,-36.245,2,0
16.6344,-36.245,2,0
16.9242,-36.245,2,0
17.214,-36.245,2,0
17.5038,-36.245,2,0
17.7936,-36.245,2,0
18.0834,-36.245,2,0
18.3732,-36.245,2,0
18.663,-36.245,2,0
18.9528,-36.245,2,0
19.2426,-36.245,2,0
19.5324,-36.245,2,0
19.8222,-36.245,2,0
20.112,-36.245,2,0
20.4018,-36.245,2,0
20.6916,-36.245,2,0
20.9814,-36.245,2,0
21.2712,-36.245,2,0
21.561,-36.245,2,0
21.8508,-36.245,2,0
22.1406,-36.245,2,0
22.4304,-36.245,2,0
22.7202,-36.245,2,0
23.01,-36.245,2,0
23.2998,-36.245,2,0
23.5896,-36.245,2,0
23.8794,-36.245,2,0
24.1692,-36.245,2,0
24.459,-36.245,2,0
24.7488,-36.245,2,0
25.0386,-36.245,2,0
25.3284,-36.245,2,0
25.6182,-36.245,2,0
25.908,-36.245,2,0
26.1978,-36.245,2,0
26.4876,-36.245,2,0
26.7774,-36.245,2,0
27.0672,-36.245,2,0
27.357,-36.245,2,0
27.6468,-36.245,2,0
27.9366,-36.245,2,0
28.2264,-36.245,2,0
28.5162,-36.245,2,0
28.806,-36.245,2,0
29.0958,-36.245,2,0
29.3856,-36.245,2,0
29.6754,-36.245,2,0
29.9652,-36.245,2,0
30.255,-36.245,2,0
30.5448,-36.245,2,0
30.8346,-36.245,2,0
31.0084,-36.1291,2,0
31.0084,-35.8393,2,0
31.0084,-35.5495,2,0
31.0084,-35.2597,2,0
31.0084,-34.9699,2,0
31.0084,-34.6801,2,0
31.0084,-34.3903,2,0
31.0084,-34.1005,2,0
31.0084,-33.8107,2,0
31.0084,-33.5209,2,0
31.0084,-33.2311,2,0
31.0084,-32.9413,2,0
31.0084,-32.6515,2,0
31.0084,-32.3617,2,0
31.0084,-32.0719,2,0
31.0084,-31.7821,2,0
31.0084,-31.4923,2,0
31.0084,-31.2025,2,0
31.0084,-30.9127,2,0
31.0084,-30.6229,2,0
31.0084,-30.3331,2,0
31.0084,-30.0433,2,0
31.0084,-29.7535,2,0
31.0084,-29.4637,2,0
31.0084,-29.1739,2,0
31.0084,-28.8841,2,0
31.0084,-28.5943,2,0
31.0084,-28.3045,2,0
31.0084,-28.0147,2,0
31.0084,-27.7249,2,0
31.0084,-27.4351,2,0
31.0084,-27.1453,2,0
31.0084,-26.8555,2,0
31.0084,-26.5657,2,0
31.0084,-26.2759,2,0
31.0084,-25.9861,2,0
31.0084,-25.6963,2,0
31.0084,-25.4065,2,0
31.0084,-25.1167,2,0
31.0084,-24.8269,2,0
31.0084,-24.5371,2,0
31.0084,-24.2473,2,0
31.0084,-23.9575,2,0
31.0084,-23.6677,2,0
31.0084,-23.3779,2,0
31.0084,-23.0881,2,0
31.0084,-22.7983,2,0
31.0084,-22.5085,2,0
31.0084,-22.2187,2,0
31.0084,-21.9289,2,0
31.0084,-21.6391,2,0
31.0084,-21.3493,2,0
31.0084,-21.0595,2,0
31.0084,-20.7697,2,0
31.0084,-20.4799,2,0
31.0084,-20.1901,2,0
31.0084,-19.9003,2,0
31.0084,-19.6105,2,0
31.0084,-19.3207,2,0
31.0084,-19.0309,2,0
31.0084,-18.7411,2,0
31.0084,-18.4513,2,0
31.0084,-18.1615,2,0
31.0084,-17.8717,2,0
31.0084,-17.5819,2,0
31.0084,-17.2921,2,0
31.0084,-17.0023,2,0
31.0084,-16.7125,2,0
31.0084,-16.4227,2,0
31.0084,-16.1329,2,0
31.0084,-15.8431,2,0
31.0084,-15.5533,2,0
31.0084,-15.2635,2,0
31.0084,-14.9737,2,0
31.0084,-14.6839,2,0
31.0084,-14.3941,2,0
31.0084,-14.1043,2,0
31.0084,-13.8145,2,0
31.0084,-13.5247,2,0
31.0084,-13.2349,2,0
31.0084,-12.9451,2,0
31.0084,-12.6553,2,0
31.0084,-12.3655,2,0
31.0084,-12.0757,2,0
31.0084,-11.7859,2,0
31.0084,-11.4961,2,0
31.0084,-11.2063,2,0
31.0084,-10.9165,2,0
31.0084,-10.6267,2,0
31.0084,-10.3369,2,0
31.0084,-10.0471,2,0
31.0084,-9.75732,2,0
31.0084,-9.46752,2,0
31.0084,-9.17772,2,0
31.0084,-8.88792,2,0
31.0084,-8.59812,2,0
31.0084,-8.30832,2,0
31.0084,-8.01852,2,0
31.0084,-7.72872,2,0
31.0084,-7.43892,2,0
31.0084,-7.14912,2,0
31.0084,-6.85932,2,0
31.0084,-6.56952,2,0
31.0084,-6.27972,2,0
31.0084,-5.98992,2,0
31.0084,-5.70012,2,0
31.0084,-5.41032,2,0
31.0084,-5.12052,2,0
31.0084,-4.83072,2,0
31.0084,-4.54092,2,0
31.0084,-4.25112,2,0
31.0084,-3.96132,2,0
31.0084,-3.67152,2,0
31.0084,-3.38172,2,0
31.0084,-3.09192,2,0
31.0084,-2.80212,2,0
31.0084,-2.51232,2,0
31.0084,-2.22252,2,0
31.0084,-1.93272,2,0
31.0084,-1.64292,2,0
31.0084,-1.35312,2,0
31.0084,-1.06332,2,0
31.0084,-0.773517,2,0
31.0084,-0.483717,2,0
31.0084,-0.193917,2,0
31.0084,0.0958827,2,0
31.0084,0.385683,2,0
31.0084,0.675483,2,0
31.0084,0.965283,2,0
31.0084,1.25508,2,0
31.0084,1.54488,2,0
31.0084,1.83468,2,0
31.0084,2.12448,2,0
31.0084,2.41428,2,0
31.0084,2.70408,2,0
31.0084,2.99388,2,0
31.0084,3.28368,2,0
31.0084,3.57348,2,0
