# x, y, speed_mps, dist_to_wall
14.9161,3.26366,2,0
15.2039,3.36524,2,0
15.4915,3.46964,2,0
15.7789,3.57702,2,0
16.066,3.68752,2,0
16.3529,3.80128,2,0
16.6394,3.91844,2,0
16.9255,4.03912,2,0
17.2112,4.16342,2,0
17.4963,4.29146,2,0
17.7807,4.42332,2,0
18.0643,4.5591,2,0
18.3468,4.69887,2,0
18.6281,4.84273,2,0
18.9078,4.99074,2,0
19.1857,5.14298,2,0
19.4613,5.29952,2,0
19.7342,5.46043,2,0
20.004,5.62579,2,0
20.2701,5.79565,2,0
20.532,5.97008,2,0
20.789,6.14912,2,0
21.0403,6.33282,2,0
21.2854,6.52121,2,0
21.5235,6.71433,2,0
21.7538,6.91218,2,0
21.9756,7.11475,2,0
22.188,7.32202,2,0
22.3904,7.53396,2,0
22.582,7.75051,2,0
22.7622,7.97161,2,0
22.9305,8.19716,2,0
23.0862,8.42706,2,0
23.2289,8.66121,2,0
23.3584,8.89946,2,0
23.4743,9.14167,2,0
23.5767,9.38769,2,0
23.6654,9.63737,2,0
23.7406,9.89053,2,0
23.8025,10.147,2,0
23.8515,10.4066,2,0
23.888,10.6691,2,0
23.9125,10.9344,2,0
23.9255,11.2023,2,0
23.9278,11.4726,2,0
23.92,11.7451,2,0
23.9029,12.0197,2,0
23.8772,12.2961,2,0
23.8436,12.5742,2,0
23.8029,12.8539,2,0
23.7558,13.1349,2,0
23.703,13.4171,2,0
23.6452,13.7005,2,0
23.5829,13.9848,2,0
23.5168,14.2699,2,0
23.4472,14.5557,2,0
23.3748,14.8422,2,0
23.2997,15.1291,2,0
23.2225,15.4164,2,0
23.1434,15.7041,2,0
23.0626,15.992,2,0
22.9803,16.2801,2,0
22.8966,16.5682,2,0
22.8115,16.8564,2,0
22.7253,17.1446,2,0
22.6377,17.4326,2,0
22.5488,17.7205,2,0
22.4584,18.0081,2,0
22.3665,18.2955,2,0
22.2728,18.5824,2,0
22.1771,18.8688,2,0
22.0791,19.1547,2,0
21.9786,19.4399,2,0
21.8752,19.7243,2,0
21.7686,20.0079,2,0
21.6584,20.2905,2,0
21.5443,20.572,2,0
21.4259,20.8522,2,0
21.3029,21.1312,2,0
21.1748,21.4087,2,0
21.0415,21.6847,2,0
20.9026,21.959,2,0
20.758,22.2316,2,0
20.6076,22.5025,2,0
20.4512,22.7716,2,0
20.2889,23.0388,2,0
20.1209,23.3043,2,0
19.9473,23.568,2,0
19.7684,23.8301,2,0
19.5848,24.0905,2,0
19.3968,24.3495,2,0
19.2051,24.6071,2,0
19.0102,24.8635,2,0
18.8129,25.1192,2,0
18.6135,25.3748,2,0
18.4044,25.6275,2,0
18.4665,26.345,2,0
18.1705,26.4342,2,0
17.8927,26.5437,2,0
17.6149,26.6523,2,0
17.3655,26.8157,2,0
17.0447,26.8341,2,0
16.7504,26.9041,2,0
16.4558,26.9723,2,0
16.148,27.004,2,0
15.8402,27.0341,2,0
15.5352,27.022,2,0
15.2315,27.012,2,0
14.9287,27.0088,2,0
14.6268,27.0076,2,0
14.3257,27.0065,2,0
14.0257,27.0052,2,0
13.7267,27.0036,2,0
13.4286,27.0017,2,0
13.1315,26.9994,2,0
12.8352,26.9967,2,0
12.5398,26.9937,2,0
12.2452,26.9903,2,0
11.9513,26.9865,2,0
11.6581,26.9824,2,0
11.3654,26.978,2,0
11.0733,26.9732,2,0
10.7816,26.9682,2,0
10.4904,26.963,2,0
10.1995,26.9575,2,0
9.90888,26.9518,2,0
9.61853,26.9459,2,0
9.32839,26.9399,2,0
9.03841,26.9337,2,0
8.74857,26.9274,2,0
8.45883,26.921,2,0
8.16916,26.9145,2,0
7.87954,26.9079,2,0
7.58996,26.9013,2,0
7.30039,26.8946,2,0
7.01082,26.8878,2,0
6.72125,26.881,2,0
6.43166,26.8741,2,0
6.14205,26.8672,2,0
5.85242,26.8603,2,0
5.56276,26.8534,2,0
5.27307,26.8464,2,0
4.98334,26.8395,2,0
4.69359,26.8325,2,0
4.40381,26.8255,2,0
4.114,26.8186,2,0
3.82415,26.8116,2,0
3.53428,26.8046,2,0
3.24439,26.7977,2,0
2.95446,26.7907,2,0
2.66451,26.7838,2,0
2.37454,26.7768,2,0
2.08454,26.7699,2,0
1.79452,26.763,2,0
1.50448,26.7561,2,0
1.21443,26.7492,2,0
0.924363,26.7424,2,0
0.634286,26.7356,2,0
0.344202,26.7289,2,0
0.0541165,26.7222,2,0
-0.235967,26.7156,2,0
-0.526042,26.7091,2,0
-0.816106,26.7027,2,0
-1.10615,26.6964,2,0
-1.39617,26.6902,2,0
-1.68617,26.6842,2,0
-1.97613,26.6784,2,0
-2.26605,26.6727,2,0
-2.55594,26.6673,2,0
-2.84578,26.6621,2,0
-3.13558,26.6571,2,0
-3.42533,26.6524,2,0
-3.71504,26.648,2,0
-4.00471,26.6438,2,0
-4.29434,26.6399,2,0
-4.58393,26.6363,2,0
-4.87349,26.633,2,0
-5.16303,26.63,2,0
-5.45254,26.6272,2,0
-5.74205,26.6247,2,0
-6.03154,26.6225,2,0
-6.32103,26.6205,2,0
-6.61053,26.6187,2,0
-6.90004,26.6171,2,0
-7.18956,26.6156,2,0
-7.47909,26.6144,2,0
-7.76865,26.6132,2,0
-8.05824,26.6122,2,0
-8.34785,26.6112,2,0
-8.63749,26.6102,2,0
-8.92717,26.6093,2,0
-9.21687,26.6083,2,0
-9.50662,26.6073,2,0
-9.79639,26.6062,2,0
-10.0862,26.6049,2,0
-10.3761,26.6035,2,0
-10.666,26.6019,2,0
-10.9559,26.6001,2,0
-11.2459,26.5979,2,0
-11.5359,26.5955,2,0
-11.826,26.5927,2,0
-12.1161,26.5895,2,0
-12.4063,26.5859,2,0
-12.6965,26.5818,2,0
-12.9868,26.5773,2,0
-13.2772,26.5722,2,0
-13.5676,26.5666,2,0
-13.8581,26.5604,2,0
-14.1487,26.5536,2,0
-14.4393,26.5462,2,0
-14.73,26.5382,2,0
-15.0208,26.5296,2,0
-15.3118,26.5204,2,0
-15.6028,26.5105,2,0
-15.894,26.5001,2,0
-16.1854,26.489,2,0
-16.477,26.4774,2,0
-16.7688,26.4652,2,0
-17.0609,26.4526,2,0
-17.3533,26.4394,2,0
-17.6461,26.4258,2,0
-17.9393,26.4117,2,0
-18.233,26.3971,2,0
-18.5272,26.3819,2,0
-18.8218,26.3659,2,0
-19.1169,26.3488,2,0
-19.4122,26.3305,2,0
-19.7079,26.3105,2,0
-20.0038,26.2887,2,0
-20.3,26.2649,2,0
-20.5966,26.2393,2,0
-20.8937,26.2118,2,0
-21.1915,26.1827,2,0
-21.4903,26.1521,2,0
-21.7903,26.121,2,0
-22.0926,26.0918,2,0
-22.3976,26.0656,2,0
-22.7022,26.0317,2,0
-23.0016,25.9731,2,0
-23.3025,25.9103,2,0
-23.6094,25.8551,2,0
-23.9174,25.7978,2,0
-24.2135,25.7111,2,0
-24.5093,25.6177,2,0
-24.8078,25.5233,2,0
-25.1075,25.4248,2,0
-25.4076,25.3207,2,0
-25.7081,25.2112,2,0
-26.01,25.0975,2,0
-26.3182,24.987,2,0
-26.641,24.8921,2,0
-26.9157,24.7124,2,0
-27.205,24.5486,2,0
-27.5043,24.3947,2,0
-27.8057,24.2388,2,0
-28.0806,24.0361,2,0
-28.3573,23.8322,2,0
-28.6386,23.6314,2,0
-28.9212,23.4293,2,0
-29.2037,23.2237,2,0
-29.4853,23.014,2,0
-29.7652,22.7999,2,0
-30.0421,22.5798,2,0
-30.3141,22.3515,2,0
-30.5801,22.1144,2,0
-30.8412,21.8707,2,0
-31.099,21.6242,2,0
-31.3547,21.3778,2,0
-31.6091,21.1331,2,0
-31.8622,20.8913,2,0
-32.1144,20.6534,2,0
-32.3659,20.4205,2,0
-32.617,20.1937,2,0
-32.8682,19.9742,2,0
-33.1196,19.763,2,0
-33.3714,19.5612,2,0
-33.6239,19.3696,2,0
-33.8771,19.1892,2,0
-34.1311,19.0207,2,0
-34.3859,18.865,2,0
-34.6416,18.7226,2,0
-34.8981,18.5942,2,0
