# x,y,yaw_rad,speed_mps,dist_to_wall
22.00828,12.62744,-2.60732,1.84435,0.86576
21.92222,12.57652,-2.73016,1.73506,0.89644
21.83059,12.53654,-2.87613,1.63445,0.94832
21.73412,12.51032,-2.98599,1.79976,0.93218
21.63534,12.49482,-3.03926,1.95539,0.9682
21.53587,12.4846,-3.04994,2.10471,0.9472
21.43629,12.47545,-3.04059,2.24236,0.95006
21.3368,12.46537,-3.02485,2.37247,0.94988
21.23748,12.45372,-3.01261,2.49576,0.9595
21.13831,12.44086,-3.00742,2.61318,1.00542
21.03921,12.42748,-3.0071,2.72553,0.99858
20.94011,12.41407,-3.011,2.83351,1.00108
20.84096,12.40105,-3.01451,2.93744,1.00177
20.74177,12.38838,-3.02015,3.03783,1.05494
20.6425,12.37626,-3.02459,3.13505,1.04826
20.54319,12.36459,-3.02803,3.22935,1.0517
20.44383,12.35326,-3.03217,3.32097,1.04645
20.34443,12.34234,-3.03382,3.41011,1.1015
20.24501,12.33158,-3.03576,3.49694,1.09851
20.14557,12.32102,-3.03815,3.5817,1.10162
20.0461,12.31069,-3.03945,3.66447,1.09455
19.94662,12.3005,-3.04089,3.74545,1.14345
19.84713,12.29044,-3.0424,3.82475,1.14975
19.74762,12.28054,-3.0442,3.90236,1.15038
19.6481,12.27082,-3.0464,3.97851,1.14958
19.54855,12.26131,-3.04878,4.05327,1.15147
19.44898,12.25204,-3.05159,4.12655,1.1458
19.34938,12.24305,-3.05558,4.19862,1.20019
19.24975,12.23446,-3.05914,4.26949,1.19882
19.15009,12.22623,-3.06393,4.33921,1.20047
19.0504,12.21847,-3.06722,4.40778,1.19953
18.95067,12.21104,-3.07275,4.47531,1.2012
18.85091,12.20416,-3.07729,4.54188,1.19966
18.75112,12.19774,-3.08286,4.60747,1.25416
18.65129,12.19187,-3.08668,4.67209,1.24856
18.55144,12.18638,-3.0931,4.73591,1.25032
18.45156,12.18153,-3.09698,4.79881,1.24996
18.35166,12.17707,-3.10229,4.86093,1.25
18.25173,12.17314,-3.10669,4.92227,1.25
18.15179,12.16965,-3.11022,4.98281,1.25
18.05184,12.16651,-3.11487,5.04269,1.25
17.95188,12.16384,-3.11858,5.10181,1.25
17.85191,12.16154,-3.12137,5.16029,1.25
17.75193,12.15952,-3.12428,5.21812,1.25
17.65194,12.15779,-3.12707,5.27526,1.25
17.55195,12.15634,-3.13022,5.33187,1.25
17.45196,12.1552,-3.1308,5.38781,1.25
17.35196,12.15412,-3.13329,5.44322,1.25
17.25197,12.15329,-3.1347,5.49807,1.25
17.15197,12.1526,-3.13615,5.55233,1.25
17.05197,12.15206,-3.13768,5.60614,1.25
16.95197,12.15166,-3.13803,5.65937,1.25
16.85197,12.15131,-3.13806,5.71214,1.25
16.75197,12.15095,-3.13969,5.76444,1.25
16.65197,12.15076,-3.13979,5.81622,1.25
16.55197,12.15058,-3.13995,5.8676,1.25
16.45197,12.15042,-3.1404,5.91849,1.25
16.35197,12.1503,-3.14145,5.96897,1.25
16.25197,12.15029,-3.14069,6.01903,1.25
16.15197,12.1502,-3.14106,6.06865,1.25
16.05197,12.15014,-3.14111,6.11791,1.25
15.95197,12.1501,3.14155,6.16673,1.25
15.85197,12.1501,-3.14145,6.21519,1.25
15.75197,12.15009,-3.14062,6.26328,1.25
15.65197,12.14999,3.14146,6.31098,1.25
15.55197,12.15,-3.14157,6.35837,1.25
15.45197,12.15,3.14159,6.40535,1.25
15.35197,12.15,3.14159,6.45202,1.25
15.25197,12.15,-3.14159,6.49837,1.25
15.15197,12.15,3.14159,6.54435,1.25
15.05197,12.15,-3.14159,6.59005,1.25
14.95197,12.15,3.14159,6.6354,1.25
14.85197,12.15,3.14159,6.68046,1.25
14.75197,12.15,-3.14159,6.72523,1.25
14.65197,12.15,3.14159,6.76967,1.25
14.55197,12.15,-3.14159,6.81387,1.25
14.45197,12.15,3.14159,6.85773,1.25
14.35197,12.15,3.14159,6.90135,1.25
14.25197,12.15,-3.14159,6.94478,1.25
14.15197,12.15,3.14159,6.98645,1.25
14.05197,12.15,3.14159,7.00162,1.25
13.95197,12.15,3.14159,6.99977,1.25
13.85197,12.15,3.14159,7.00001,1.25
13.75197,12.15,3.14159,7.00001,1.25
13.65197,12.15,3.14159,7.0,1.25
13.55197,12.15,3.14159,7.0,1.25
13.45197,12.15,3.14159,7.0,1.25
13.35197,12.15,3.14159,7.0,1.25
13.25197,12.15,3.14159,7.0,1.25
13.15197,12.15,3.14159,7.0,1.25
13.05197,12.15,3.14159,7.0,1.25
12.95197,12.15,3.14159,7.0,1.25
12.85197,12.15,3.14159,7.0,1.25
12.75197,12.15,3.14159,7.0,1.25
12.65197,12.15,3.14159,7.0,1.25
12.55197,12.15,3.14159,7.0,1.25
12.45197,12.15,3.14159,7.0,1.25
12.35197,12.15,3.14159,7.0,1.25
12.25197,12.15,3.14159,7.0,1.25
12.15197,12.15,3.14159,7.0,1.25
12.05197,12.15,3.14159,7.0,1.25
11.95197,12.15,3.14159,7.0,1.25
11.85197,12.15,3.14159,7.0,1.25
11.75197,12.15,3.14159,7.0,1.25
11.65197,12.15,3.14159,7.0,1.25
11.55197,12.15,3.14159,7.0,1.25
11.45197,12.15,3.14159,7.0,1.25
11.35197,12.15,3.14159,7.0,1.25
11.25197,12.15,3.14159,7.0,1.25004
11.15197,12.15,3.14159,7.0,1.24971
11.05197,12.15,3.14159,7.0,1.25143
10.95197,12.15,3.14159,7.0,1.24539
10.85197,12.15,3.14159,7.0,1.29922
10.75197,12.15,3.14159,7.0,1.29892
10.65197,12.15,3.14159,7.0,1.30039
10.55197,12.15,3.14159,7.0,1.29991
10.45197,12.15,3.14159,7.0,1.30001
10.35197,12.15,3.14159,7.0,1.3
10.25197,12.15,3.14159,7.0,1.3
10.15197,12.15,3.14159,7.0,1.3
10.05197,12.15,3.14159,7.0,1.3
9.95197,12.15,3.14159,7.0,1.3
9.85197,12.15,3.14159,7.0,1.3
9.75197,12.15,3.14159,7.00001,1.3
9.65197,12.15,3.14159,6.98779,1.3
9.55197,12.15,3.14159,6.95725,1.3
9.45197,12.15,3.14159,6.92883,1.3
9.35197,12.15,3.14159,6.89985,1.3
9.25197,12.15,3.14159,6.8708,1.3
9.15197,12.15,3.14159,6.84164,1.3
9.05197,12.15,3.14159,6.81234,1.3
8.95197,12.15,3.14159,6.78292,1.3
8.85197,12.15,3.14159,6.75337,1.3
8.75197,12.15,3.14159,6.72369,1.3
8.65197,12.15,3.14159,6.69388,1.3
8.55197,12.15,3.14159,6.66393,1.3
8.45197,12.15,3.14159,6.63385,1.3
8.35197,12.15,3.14159,6.60364,1.3
8.25197,12.15,3.14159,6.57328,1.3
8.15197,12.15,3.14159,6.54278,1.3
8.05197,12.15,3.14159,6.51214,1.3
7.95197,12.15,3.14159,6.48136,1.3
7.85197,12.15,3.14159,6.45043,1.3
7.75197,12.15,3.14159,6.41934,1.3
7.65197,12.15,3.14159,6.38812,1.3
7.55197,12.15,3.14159,6.35673,1.3
7.45197,12.15,3.14159,6.32519,1.3
7.35197,12.15,3.14159,6.29349,1.3
7.25197,12.15,3.14159,6.26163,1.3
7.15197,12.15,3.14159,6.22961,1.3
7.05197,12.15,3.14159,6.19742,1.3
6.95197,12.15,3.14159,6.16506,1.3
6.85197,12.15,-3.14159,6.13253,1.3
6.75197,12.15,3.14159,6.09983,1.3
6.65197,12.15,-3.14159,6.06696,1.3
6.55197,12.15,3.14159,6.0339,1.3
6.45197,12.15,-3.14159,6.00067,1.3
6.35197,12.15,-3.14159,5.96724,1.3
6.25197,12.15,3.14159,5.93364,1.3
6.15197,12.15,-3.14159,5.89983,1.3
6.05197,12.15,3.14159,5.86583,1.3
5.95197,12.15,-3.14159,5.83164,1.3
5.85197,12.15,-3.14159,5.79724,1.3
5.75197,12.15,3.14159,5.76264,1.3
5.65197,12.15,-3.14156,5.72783,1.3
5.55197,12.15,3.14147,5.6928,1.3
5.45197,12.15001,-3.14052,5.65757,1.3
5.35197,12.1499,-3.14159,5.6221,1.3
5.25197,12.1499,3.14152,5.58641,1.3
5.15197,12.14991,-3.14089,5.5505,1.3
5.05197,12.14984,-3.14126,5.51435,1.3
4.95197,12.14981,-3.14056,5.47796,1.3
4.85197,12.1497,-3.14148,5.44133,1.3
4.75197,12.14969,-3.14037,5.40444,1.3
4.65197,12.14957,-3.13974,5.36731,1.3
4.55197,12.14938,-3.14,5.32992,1.3
4.45197,12.14922,-3.13943,5.29226,1.3
4.35198,12.14901,-3.13799,5.25433,1.3
4.25198,12.14865,-3.13804,5.21613,1.3
4.15198,12.14829,-3.13763,5.17765,1.3
4.05198,12.14789,-3.13505,5.13887,1.3
3.95198,12.14724,-3.13435,5.09981,1.3
3.85198,12.14652,-3.13312,5.06043,1.3
3.75199,12.14567,-3.13143,5.02076,1.3
3.65199,12.14465,-3.12829,4.98076,1.3
3.552,12.14332,-3.12654,4.94044,1.3
3.45201,12.14182,-3.12283,4.8998,1.3
3.35203,12.13994,-3.12076,4.85881,1.3
3.25205,12.13786,-3.11598,4.81747,1.3
3.15208,12.1353,-3.11314,4.77578,1.3
3.05212,12.13245,-3.10794,4.73371,1.3
2.95218,12.12909,-3.10263,4.69127,1.3
2.85226,12.12519,-3.09805,4.64845,1.3
2.75235,12.12084,-3.09236,4.60521,1.3
2.65247,12.11592,-3.08599,4.56159,1.3
2.55263,12.11036,-3.0796,4.51753,1.3
2.45282,12.10416,-3.07289,4.47303,1.3
2.35305,12.0973,-3.06578,4.4281,1.3
2.25334,12.08973,-3.05952,4.3827,1.30001
2.15368,12.08153,-3.05063,4.33682,1.29992
2.05409,12.07244,-3.04281,4.29046,1.30038
1.95458,12.06258,-3.03579,4.24359,1.29871
1.85514,12.05202,-3.02606,4.19619,1.30134
1.75581,12.04049,-3.01736,4.14826,1.24649
1.65658,12.0281,-3.00881,4.09977,1.25042
1.55746,12.01486,-2.99842,4.05068,1.25494
1.45848,12.00059,-2.98757,4.00101,1.21105
1.35966,11.98525,-2.97717,3.9507,1.19959
1.26101,11.96888,-2.9638,3.89975,1.20117
1.16259,11.9512,-2.95039,3.84812,1.18445
1.06441,11.9322,-2.93612,3.79579,1.14377
0.96652,11.91179,-2.91847,3.74272,1.1559
0.869,11.88966,-2.90102,3.6889,1.10102
0.77188,11.86584,-2.88028,3.63429,1.09432
0.67527,11.84,-2.85816,3.57884,1.04319
0.57926,11.81204,-2.83357,3.52251,1.05637
0.48397,11.78172,-2.80707,3.46526,1.01318
0.38951,11.74889,-2.777,3.40705,1.02935
0.29609,11.71323,-2.74533,3.34784,0.97626
0.20384,11.67464,-2.71138,3.28755,0.96417
0.11295,11.63293,-2.67406,3.22614,0.95493
0.02369,11.58787,-2.63472,3.16354,0.92915
-0.06374,11.53932,-2.59503,3.09964,0.92002
-0.14917,11.48735,-2.55229,3.03542,0.96925
-0.2323,11.43177,-2.50772,2.98628,0.97345
-0.31287,11.37255,-2.46314,2.95186,0.98014
-0.39072,11.30979,-2.41668,2.92428,0.98235
-0.46558,11.24348,-2.37087,2.91367,0.98965
-0.53731,11.17382,-2.32461,2.90639,1.04054
-0.60575,11.10092,-2.27766,2.91092,1.01931
-0.6707,11.02488,-2.23219,2.9208,1.00745
-0.73212,10.94597,-2.18651,2.93281,0.99646
-0.78987,10.86433,-2.14162,2.95281,0.96352
-0.8439,10.78019,-2.09675,2.96807,0.91028
-0.8941,10.69371,-2.05294,2.989,0.91667
-0.94047,10.60511,-2.00985,3.00512,0.9048
-0.98298,10.5146,-1.96643,3.01908,0.88046
-1.02151,10.42232,-1.92384,3.03242,0.87701
-1.05609,10.32849,-1.8811,3.03659,0.91091
-1.08662,10.23327,-1.839,3.04514,0.88459
-1.11312,10.13685,-1.7964,3.02721,0.91069
-1.13549,10.03939,-1.75417,2.96416,0.89959
-1.15373,9.94107,-1.71157,2.8958,0.95487
-1.16776,9.84206,-1.66908,2.8258,0.94835
-1.17757,9.74254,-1.62656,2.75414,0.95027
-1.18314,9.6427,-1.58429,2.68054,0.94999
-1.18449,9.54271,-1.54231,2.60486,0.95
-1.18164,9.44276,-1.5009,2.52691,0.94991
-1.17466,9.343,-1.46022,2.44649,0.95035
-1.16362,9.24362,-1.42048,2.36333,0.94989
-1.14865,9.14475,-1.38143,2.27712,0.93998
-1.12983,9.04654,-1.34381,2.18754,0.89363
-1.10732,8.9491,-1.30802,2.09411,0.90553
-1.08135,8.85254,-1.27736,1.99633,0.86008
-1.05242,8.75681,-1.25713,1.89348,0.8763
-1.02157,8.66169,-1.2566,1.78473,0.85182
-0.99066,8.56659,-1.28398,1.66894,0.84353
-0.96237,8.47067,-1.32721,1.5444,0.86587
-0.93826,8.37363,-1.33127,1.40877,0.86972
-0.91453,8.27648,-1.19733,1.26203,0.92829
-0.87808,8.18346,-0.87751,1.07889,0.9536
-0.81438,8.10679,-0.58353,1.13523,0.95149
-0.73097,8.05172,-0.46618,1.38453,0.93637
-0.64164,8.00678,-0.45655,1.58349,0.94218
-0.55188,7.96269,-0.48401,1.76324,0.88096
-0.46337,7.91616,-0.51145,1.92586,0.91152
-0.37617,7.86721,-0.52532,2.07578,0.92613
-0.28965,7.81706,-0.52549,2.2156,0.97781
-0.20314,7.7669,-0.51635,2.3471,0.98272
-0.11618,7.71753,-0.50257,2.47162,0.99967
-0.02855,7.66936,-0.48679,2.59016,1.04874
0.05984,7.62258,-0.47032,2.70349,1.04999
0.14898,7.57727,-0.45367,2.81227,1.04515
0.23886,7.53344,-0.43701,2.917,1.00385
0.32947,7.49112,-0.42023,3.0181,0.95707
0.42076,7.45032,-0.40335,3.11591,0.96109
0.51274,7.41107,-0.38633,3.21075,0.907
0.60537,7.37339,-0.36938,3.30286,0.87996
0.69862,7.33729,-0.35211,3.39248,0.91726
0.79249,7.3028,-0.33506,3.47978,0.91151
0.88693,7.26992,-0.31788,3.56495,0.93037
0.98192,7.23866,-0.30079,3.64814,0.94038
1.07743,7.20903,-0.28392,3.72946,0.94764
1.17342,7.18102,-0.26705,3.80906,1.00056
1.26988,7.15463,-0.25049,3.88702,1.02901
1.36676,7.12985,-0.23399,3.96344,1.08853
1.46403,7.10666,-0.21781,4.03843,1.12691
1.56167,7.08505,-0.20196,4.11204,1.15417
1.65964,7.06499,-0.18637,4.18436,1.1475
1.7579,7.04646,-0.17133,4.25546,1.19071
1.85644,7.02941,-0.15675,4.32538,1.17428
1.95521,7.0138,-0.14258,4.39418,1.14922
2.0542,6.99959,-0.12916,4.46195,1.18298
2.15337,6.98671,-0.11625,4.52867,1.20172
2.25269,6.97511,-0.10406,4.59445,1.20005
2.35215,6.96473,-0.09266,4.65928,1.20055
2.45172,6.95548,-0.08195,4.72323,1.19559
2.55138,6.94729,-0.07212,4.78632,1.23176
2.65112,6.94008,-0.06299,4.8486,1.25195
2.75093,6.93379,-0.05479,4.91008,1.25002
2.85078,6.92831,-0.04723,4.9708,1.24991
2.95066,6.92359,-0.04052,5.0308,1.25003
3.05058,6.91954,-0.03447,5.09008,1.24999
3.15052,6.9161,-0.02919,5.14868,1.25
3.25048,6.91318,-0.02458,5.20662,1.25
3.35045,6.91072,-0.02049,5.26392,1.25
3.45043,6.90867,-0.01699,5.32061,1.25
3.55041,6.90697,-0.014,5.3767,1.25
3.6504,6.90557,-0.01147,5.4322,1.25
3.7504,6.90443,-0.0093,5.48716,1.25
3.85039,6.9035,-0.00755,5.54156,1.25
3.95039,6.90274,-0.00603,5.59543,1.25
4.05039,6.90214,-0.00479,5.6488,1.25
4.15039,6.90166,-0.0038,5.70166,1.25
4.25039,6.90128,-0.00304,5.75403,1.25
4.35039,6.90097,-0.00227,5.80594,1.25
4.45039,6.90075,-0.00186,5.85738,1.25
4.55039,6.90056,-0.00143,5.90838,1.25
4.65039,6.90042,-0.00099,5.95893,1.25
4.75039,6.90032,-0.00083,6.00906,1.25
4.85039,6.90024,-0.00064,6.05879,1.25
4.95039,6.90017,-0.00048,6.1081,1.25
5.05039,6.90012,-0.00031,6.15702,1.25
5.15039,6.90009,-0.00023,6.20555,1.25
5.25039,6.90007,-0.00023,6.25371,1.25
5.35039,6.90005,-0.00011,6.3015,1.25
5.45039,6.90004,-0.00014,6.34893,1.25
5.55039,6.90002,-2e-05,6.39601,1.25
5.65039,6.90002,-0.00011,6.44274,1.25
5.75039,6.90001,0.0,6.48914,1.25
5.85039,6.90001,1e-05,6.5352,1.25
5.95039,6.90001,-7e-05,6.58095,1.25
6.05039,6.9,-4e-05,6.62638,1.25
6.15039,6.9,0.0,6.6715,1.25
6.25039,6.9,0.0,6.71631,1.25
6.35039,6.9,-0.0,6.76083,1.25
6.45039,6.9,0.0,6.80506,1.25
6.55039,6.9,-0.0,6.84901,1.25
6.65039,6.9,0.0,6.89267,1.25
6.75039,6.9,0.0,6.93606,1.25
6.85039,6.9,-0.0,6.9791,1.25
6.95039,6.9,0.0,7.00221,1.25
7.05039,6.9,-0.0,6.99953,1.25
7.15039,6.9,0.0,7.00006,1.25
7.25039,6.9,0.0,7.0,1.25
7.35039,6.9,-0.0,7.0,1.25
7.45039,6.9,0.0,7.0,1.25
7.55039,6.9,0.0,7.0,1.25
7.65039,6.9,0.0,7.0,1.25
7.75039,6.9,0.0,7.0,1.25
7.85039,6.9,0.0,7.0,1.25
7.95039,6.9,0.0,7.0,1.25
8.05039,6.9,0.0,7.0,1.25
8.15039,6.9,0.0,7.0,1.25
8.25039,6.9,0.0,7.0,1.25
8.35039,6.9,0.0,7.0,1.25
8.45039,6.9,0.0,7.0,1.25
8.55039,6.9,0.0,7.0,1.25
8.65039,6.9,0.0,7.0,1.25
8.75039,6.9,0.0,7.0,1.25
8.85039,6.9,0.0,7.0,1.25
8.95039,6.9,0.0,7.0,1.25
9.05039,6.9,0.0,7.0,1.25
9.15039,6.9,0.0,7.0,1.25
9.25039,6.9,0.0,7.0,1.25
9.35039,6.9,0.0,7.0,1.25
9.45039,6.9,0.0,7.0,1.25
9.55039,6.9,0.0,7.0,1.25
9.65039,6.9,0.0,7.0,1.25
9.75039,6.9,0.0,7.0,1.25
9.85039,6.9,0.0,7.0,1.25004
9.95039,6.9,0.0,7.0,1.24969
10.05039,6.9,0.0,7.0,1.25144
10.15039,6.9,0.0,7.0,1.24572
10.25039,6.9,0.0,7.0,1.30015
10.35039,6.9,0.0,7.0,1.29882
10.45039,6.9,0.0,7.0,1.30039
10.55039,6.9,0.0,7.0,1.29992
10.65039,6.9,0.0,7.0,1.30001
10.75039,6.9,0.0,7.0,1.3
10.85039,6.9,0.0,7.0,1.3
10.95039,6.9,0.0,7.0,1.3
11.05039,6.9,0.0,7.0,1.3
11.15039,6.9,0.0,7.0,1.3
11.25039,6.9,0.0,7.0,1.3
11.35039,6.9,0.0,7.0,1.3
11.45039,6.9,0.0,7.0,1.3
11.55039,6.9,0.0,7.0,1.3
11.65039,6.9,0.0,7.0,1.3
11.75039,6.9,0.0,7.0,1.3
11.85039,6.9,0.0,7.0,1.3
11.95039,6.9,0.0,7.0,1.3
12.05039,6.9,0.0,7.00001,1.3
12.15039,6.9,0.0,6.99998,1.3
12.25039,6.9,0.0,7.0,1.3
12.35039,6.9,0.0,7.00064,1.3
12.45039,6.9,0.0,6.99396,1.3
12.55039,6.9,0.0,6.96568,1.3
12.65039,6.9,0.0,6.93701,1.3
12.75039,6.9,0.0,6.9081,1.3
12.85039,6.9,0.0,6.87909,1.3
12.95039,6.9,0.0,6.84996,1.3
13.05039,6.9,0.0,6.82069,1.3
13.15039,6.9,0.0,6.79131,1.3
13.25039,6.9,0.0,6.7618,1.3
13.35039,6.9,0.0,6.73215,1.3
13.45039,6.9,0.0,6.70239,1.3
13.55039,6.9,0.0,6.67246,1.3
13.65039,6.9,0.0,6.64244,1.3
13.75039,6.9,0.0,6.61225,1.3
13.85039,6.9,0.0,6.58193,1.3
13.95039,6.9,0.0,6.55149,1.3
14.05039,6.9,0.0,6.52087,1.3
14.15039,6.9,0.0,6.49015,1.3
14.25039,6.9,0.0,6.45925,1.3
14.35039,6.9,0.0,6.4282,1.3
14.45039,6.9,0.0,6.39704,1.3
14.55039,6.9,0.0,6.36567,1.3
14.65039,6.9,0.0,6.33419,1.3
14.75039,6.9,0.0,6.30253,1.3
14.85039,6.9,0.0,6.27071,1.3
14.95039,6.9,0.0,6.23875,1.3
15.05039,6.9,0.0,6.20659,1.3
15.15039,6.9,-0.0,6.1743,1.3
15.25039,6.9,-0.0,6.14181,1.3
15.35039,6.9,0.0,6.10915,1.3
15.45039,6.9,-0.0,6.07635,1.3
15.55039,6.9,0.0,6.04332,1.3
15.65039,6.9,-0.0,6.01016,1.3
15.75039,6.9,-0.0,5.97678,1.3
15.85039,6.9,0.0,5.94322,1.3
15.95039,6.9,-0.0,5.90949,1.3
16.05039,6.9,0.0,5.87552,1.3
16.15039,6.9,-0.0,5.84141,1.3
16.25039,6.9,-0.0,5.80706,1.3
16.35039,6.9,1e-05,5.77251,1.3
16.45039,6.9,-7e-05,5.73777,1.3
16.55039,6.89999,-4e-05,5.70279,1.3
16.65039,6.89999,0.0,5.66763,1.3
16.75039,6.89999,-1e-05,5.63222,1.3
16.85039,6.89999,-0.00014,5.59659,1.3
16.95039,6.89997,-3e-05,5.56076,1.3
17.05039,6.89997,-0.00018,5.52465,1.3
17.15039,6.89995,-0.00014,5.48835,1.3
17.25039,6.89994,-0.00024,5.45178,1.3
17.35039,6.89992,-0.00027,5.41496,1.3
17.45039,6.89989,-0.00042,5.37792,1.3
17.55039,6.89985,-0.00057,5.34058,1.3
17.65039,6.89979,-0.00071,5.30301,1.3
17.75039,6.89972,-0.00097,5.26515,1.3
17.85039,6.89962,-0.00117,5.22703,1.3
17.95039,6.89951,-0.00163,5.18864,1.3
18.05039,6.89934,-0.00205,5.14993,1.3
18.15039,6.89914,-0.00259,5.11096,1.3
18.25038,6.89888,-0.00332,5.07168,1.3
18.35038,6.89855,-0.00417,5.03208,1.3
18.45038,6.89813,-0.00515,4.9922,1.3
18.55038,6.89762,-0.00638,4.95195,1.3
18.65038,6.89698,-0.00791,4.91142,1.3
18.75038,6.89619,-0.00954,4.87052,1.3
18.85037,6.89523,-0.0117,4.82927,1.3
18.95037,6.89406,-0.01396,4.78769,1.3
19.05036,6.89267,-0.01666,4.74572,1.3
19.15034,6.891,-0.01988,4.70337,1.3
19.25032,6.88901,-0.02327,4.66068,1.3
19.35029,6.88669,-0.02729,4.61756,1.3
19.45026,6.88396,-0.03157,4.57403,1.3
19.55021,6.8808,-0.03643,4.53012,1.3
19.65014,6.87716,-0.04167,4.48576,1.3
19.75005,6.87299,-0.04729,4.44095,1.3
19.84994,6.86827,-0.05345,4.39568,1.3
19.9498,6.86292,-0.06004,4.34992,1.3
20.04962,6.85692,-0.06682,4.30369,1.3
20.1494,6.85025,-0.07428,4.257,1.3
20.24912,6.84282,-0.08195,4.20972,1.3
20.34878,6.83464,-0.08994,4.16195,1.29996
20.44838,6.82566,-0.09847,4.11363,1.3003
20.5479,6.81582,-0.10733,4.06471,1.29855
20.64732,6.80511,-0.11658,4.01518,1.30444
20.74664,6.79348,-0.12633,3.96506,1.25025
20.84584,6.78088,-0.13674,3.91431,1.25059
20.94491,6.76725,-0.14789,3.86289,1.25383
21.04382,6.75251,-0.15951,3.81074,1.21939
21.14255,6.73663,-0.17272,3.75793,1.19818
21.24106,6.71944,-0.1864,3.70429,1.20003
21.33933,6.70091,-0.20188,3.64993,1.19137
21.4373,6.68086,-0.21881,3.5947,1.1435
21.53491,6.65915,-0.23728,3.5386,1.15622
21.63211,6.63565,-0.2581,3.48167,1.1121
21.7288,6.61012,-0.28103,3.42372,1.12882
21.82487,6.58239,-0.3061,3.36479,1.09904
21.92022,6.55226,-0.33435,3.30485,1.07196
22.01469,6.51944,-0.36535,3.24377,1.05078
22.10808,6.48371,-0.39885,3.18146,1.01924
22.20023,6.44488,-0.43534,3.11797,1.02605
22.2909,6.40271,-0.47586,3.0532,0.97097
22.37979,6.3569,-0.51837,2.98694,0.96802
22.46665,6.30735,-0.56387,2.91924,0.94581
22.55117,6.25391,-0.61263,2.84959,0.91723
22.63298,6.19641,-0.66263,2.785,0.92403
22.71181,6.13489,-0.71566,2.72969,0.91935
22.78727,6.06929,-0.76944,2.69372,0.9094
22.8591,5.99972,-0.82566,2.66534,0.91026
22.9269,5.92622,-0.88005,2.65154,0.90985
22.99061,5.84915,-0.93672,2.64777,0.92443
23.04985,5.76859,-0.99297,2.65175,0.91533
23.10447,5.68483,-1.04736,2.66819,0.92753
23.15445,5.59822,-1.10164,2.68678,0.9209
23.19966,5.50903,-1.15567,2.71796,0.96936
23.23999,5.41753,-1.20693,2.74939,0.96831
23.27558,5.32408,-1.25704,2.78997,0.99963
23.30644,5.22897,-1.30637,2.83276,1.00068
23.33258,5.13245,-1.35359,2.87837,1.0108
23.35412,5.0348,-1.3997,2.92996,1.04925
23.37115,4.93626,-1.44317,2.97826,1.0488
23.38388,4.83708,-1.48587,3.03404,1.05032
23.39236,4.73744,-1.52806,3.08428,1.04996
23.39663,4.63754,-1.56702,3.13797,1.05
23.39701,4.53754,-1.60649,3.18807,1.04999
23.39344,4.43761,-1.64348,3.23295,1.05007
23.38618,4.33787,-1.67988,3.27717,1.04983
23.37529,4.23847,-1.71607,3.3086,1.04929
23.36082,4.13952,-1.75119,3.3391,1.06061
23.34288,4.04115,-1.78551,3.35039,1.04206
23.32157,3.94345,-1.82091,3.30153,1.04906
23.29682,3.84656,-1.85519,3.23983,1.00764
23.26876,3.75058,-1.89046,3.17731,1.03558
23.23734,3.65565,-1.92497,3.11379,1.04321
23.20266,3.56185,-1.96214,3.04887,1.07596
23.16451,3.46942,-1.99698,2.98257,1.09665
23.12318,3.37836,-2.03479,2.91472,1.11874
23.07842,3.28894,-2.07307,2.84528,1.16469
23.03028,3.20129,-2.11046,2.77412,1.15971
22.9789,3.11551,-2.14918,2.70105,1.14955
22.92423,3.03177,-2.18801,2.62595,1.1236
22.86636,2.95022,-2.22654,2.54866,1.10698
22.80538,2.87097,-2.26324,2.46896,1.05535
22.74154,2.794,-2.29896,2.38657,1.00092
22.675,2.71936,-2.33253,2.30124,0.97819
22.60598,2.647,-2.36209,2.21264,0.95306
22.53485,2.57671,-2.38643,2.12031,0.895
22.46204,2.50817,-2.40287,2.02376,0.88605
22.3881,2.44083,-2.40616,1.92243,0.87796
22.31395,2.37374,-2.39601,1.81535,0.88248
22.24048,2.3059,-2.36993,1.7017,0.83808
22.16881,2.23617,-2.34885,1.5799,0.8654
22.09862,2.16494,-2.3852,1.44699,0.90579
22.0259,2.09632,-2.55628,1.30344,0.92831
21.94266,2.04116,-2.84211,1.15978,0.92624
21.84728,2.01171,-3.04952,1.30323,0.94418
21.74773,2.00251,-3.11526,1.52174,0.92799
21.64776,1.99988,-3.10325,1.7081,0.92017
21.54784,1.99605,-3.06663,1.8752,0.95408
21.44812,1.98856,-3.03101,2.02898,0.94958
21.34873,1.97752,-3.00513,2.17175,0.95006
21.24966,1.96392,-2.9887,2.30574,0.94734
21.15083,1.94869,-2.97952,2.4324,0.97283
21.05214,1.93255,-2.97428,2.55272,1.00324
20.95354,1.9159,-2.97177,2.66769,1.00049
20.85497,1.899,-2.97104,2.7779,1.00241
20.75643,1.88202,-2.97134,2.88383,1.05579
20.65787,1.86508,-2.97283,2.98608,1.04381
20.55929,1.84829,-2.97498,3.08488,1.08425
20.46068,1.8317,-2.9781,3.18065,1.1013
20.36201,1.81542,-2.98177,3.27363,1.09977
20.26328,1.79951,-2.9863,3.364,1.10934
20.16449,1.78404,-2.99107,3.45198,1.15507
20.06562,1.76905,-2.99665,3.53784,1.15031
19.96667,1.7546,-3.00259,3.62164,1.1457
19.86763,1.74075,-3.00904,3.70355,1.19941
