# time_s,x_m,y_m,yaw_rad,speed_mps
4.042330000000001,-0.199377,-6.23906,-3.12537,1.0
4.063630000000001,-0.219374,-6.23939,-3.12537,1.0
4.08603,-0.239371,-6.23971,-3.12537,1.0
4.1125300000000005,-0.269367,-6.2402,-3.12537,1.0
4.13273,-0.289365,-6.24052,-3.12537,1.0
4.1533299999999995,-0.309362,-6.24085,-3.12537,1.0
4.184130000000001,-0.339358,-6.24133,-3.12537,1.0
4.21093,-0.369354,-6.24182,-3.12537,1.0
4.232729999999999,-0.389352,-6.24214,-3.12537,1.0
4.25453,-0.409349,-6.24247,-3.12537,1.0
4.276229999999999,-0.429346,-6.24279,-3.12537,1.0
4.30403,-0.459342,-6.24328,-3.12537,1.0
4.325130000000001,-0.47934,-6.2436,-3.12537,1.0
4.345630000000001,-0.499337,-6.24393,-3.12537,1.0
4.372929999999999,-0.529333,-6.24442,-3.12537,1.0
4.40313,-0.559329,-6.2449,-3.12537,1.0
4.42613,-0.579327,-6.24523,-3.12537,1.0
4.45043,-0.609323,-6.24571,-3.12537,1.0
4.47403,-0.62932,-6.24604,-3.12537,1.0
4.4974300000000005,-0.649317,-6.24636,-3.12537,1.0
4.521629999999999,-0.679314,-6.24685,-3.12537,1.0
4.544630000000001,-0.699311,-6.24717,-3.12537,1.0
4.57153,-0.729307,-6.24766,-3.12537,1.0
4.594729999999999,-0.749304,-6.24799,-3.12537,1.0
4.62123,-0.7793,-6.24847,-3.12537,1.0
4.64233,-0.799298,-6.2488,-3.12537,1.0
4.66623,-0.819295,-6.24912,-3.12537,1.0
4.6925300000000005,-0.849291,-6.24961,-3.12537,1.0
4.71553,-0.869289,-6.24993,-3.12537,1.0
4.74233,-0.899285,-6.25042,-3.12537,1.0
4.76373,-0.919282,-6.25074,-3.12537,1.0
4.79263,-0.949278,-6.25123,-3.12537,1.0
4.814430000000001,-0.969275,-6.25155,-3.12537,1.0
4.83663,-0.989273,-6.25188,-3.12537,1.0
4.862229999999999,-1.01927,-6.25237,-3.12537,1.0
4.882929999999999,-1.03927,-6.25269,-3.12537,1.0
4.90483,-1.05926,-6.25301,-3.12537,1.0
4.92693,-1.07926,-6.25334,-3.12537,1.0
4.947629999999999,-1.09926,-6.25366,-3.12537,1.0
4.972230000000001,-1.12925,-6.25415,-3.12537,1.0
4.99473,-1.14925,-6.25447,-3.12537,1.0
5.02143,-1.17925,-6.25496,-3.12537,1.0
5.044429999999999,-1.19925,-6.25529,-3.12537,1.0
5.06533,-1.21924,-6.25561,-3.12537,1.0
